放送エリア,放送局,放送日,放送時間,番組名,番組概要
札幌,2 NHKEテレ..,2026-08-10,06:45,ピタゴラスイッチ▽じゃんけん装置 「うごくハの字」🈑,世の中をピタゴラ風のユニークな見方で伝えます。じゃんけん装置は「うごくハの字」、他は「じゃがいもソート」「ビーバーのダム」など。
札幌,2 NHKEテレ..,2026-08-10,06:55,Eテレ0655 月曜日🈑,1日のはじまりをつくる5分番組『0655』。「日めくりアニメ」「おはようソング」などの楽しいコーナーで、あなたを送り出します
札幌,2 NHKEテレ..,2026-08-10,07:00,The Wakey Show WakeyDays選（1）🈑,全国のこどもたちに向け、DJウェイキーとその仲間たちが、今日一日が楽しくなるinterestingな情報をお届けするエデュテインメントショウ！
札幌,2 NHKEテレ..,2026-08-10,07:20,アニメ はなかっぱ「今夜はお好み焼き」「ぼくらのオームラ先生」🈑🈓,頭の上に花が咲くかっぱ「はなかっぱ」と個性豊かな仲間たち、そして謎の花「わか蘭」を狙う黒羽屋蝶兵衛一味が、緑いっぱいの「やまびこ村」で、てんやわんやの大騒ぎ！
札幌,2 NHKEテレ..,2026-08-10,07:30,みいつけた！ 月曜日🈑,4歳ごろから楽しみながら学べる教育的エンターテインメント番組。友達と遊ぶ楽しさ、命の不思議、できる喜び等さまざまな「発見」を通して楽しむことができる番組です。
札幌,2 NHKEテレ..,2026-08-10,07:45,おかあさんといっしょ 月曜日🈑,2歳ごろから楽しめる教育エンターテインメント番組。歌・体操・人形劇・アニメなど楽しいコーナーがいっぱい！幼児の情緒や表現、言葉や身体の成長を応援します。
札幌,2 NHKEテレ..,2026-08-10,08:10,いないいないばあっ！ 月曜日🈑,楽しい歌がいっぱい。ワンワンたちと「かんぱーい！！」して、ケーキで「おめでとう！ペポパポ！」。いっしょに歌おう。▼ボールのたび、▼ぐるぐるどっか〜ん！
札幌,2 NHKEテレ..,2026-08-10,08:25,アニメ おじゃる丸「かき氷 届けてたも」🈑,千年前のヘイアンチョウから月光町にやってきたおじゃる丸が、小学生のカズマや町の人々、あとを追ってきた子鬼（おに）たちとゆかいな騒動（そうどう）をまきおこします。
札幌,2 NHKEテレ..,2026-08-10,08:35,にほんごであそぼ「名文たかし・ぐうたらちんたらスペシャル」🈑🈓,名文たかし（齋藤孝）、ぐうたらちんたら、かぞエール、うた「ねえ、アリス」
札幌,2 NHKEテレ..,2026-08-10,08:45,ミニアニメ チキップダンサーズ「バンズ パティパティ」,つむぎちゃんがハンバーガーを買ってきた。具と具の間に「フィット」してはさまり幸せそうなほねチキン。しかし探しにやってきたなんこつがパンや具をめくってバラバラに…
札幌,2 NHKEテレ..,2026-08-10,08:50,てれび絵本 なんでもない🈑,他人から何か言われても、そんなのなんでもない。それは、自分が一番自分の事を知っているから！いろんな動物が登場する、楽しい作品です。
札幌,2 NHKEテレ..,2026-08-10,08:55,みんなのうた「Umm」／「あっ！」,「Umm」うた：sumika、アニメ：かずきおえかき／「あっ！」うた：YONA YONA WEEKENDERS、アニメ：いよりさき
札幌,2 NHKEテレ..,2026-08-10,09:00,ピタゴラミングスイッチ6🈑,ピタゴラミングスイッチ第6弾。困難に立ち向かうアリたちが登場したり、様々な人数の新幹線での座り方を考えたりします。色々な問題を、面白く一緒に考えていきましょう！
札幌,2 NHKEテレ..,2026-08-10,09:20,天才てれびくんgrow 天才てれびくんgrow×ドラマ「手塚治虫の戦争」🈑🈞,てれび戦士が戦争ドラマに出演！手塚漫画や防空ごう疑似体験から戦争を知るほか、メイクや美術などドラマ制作の舞台裏も見学。緊張の本番、空襲から逃げる役を演じきれるか
札幌,2 NHKEテレ..,2026-08-10,09:50,アニメまとめPR 放送中！注目の3番組ほか🈑,4月から放送中の注目のNHKアニメ「魔入りました！入間くん 第4シリーズ」「アオアシ Season1（再放送）」「MAO」の見どころと、秋から放送の新作を紹介。
札幌,2 NHKEテレ..,2026-08-10,09:55,第93回NHK全国学校音楽コンクール ことしも！NコンMV部門 誰でも何人でも🈑,誰でも・どこからでも！合唱動画でNコンに参加できるミュージックビデオ部門、エントリー受付中！去年のステキなMVをたっぷりご紹介します。ナレーション：梶裕貴
札幌,2 NHKEテレ..,2026-08-10,10:00,NHK高校講座 簿記 簿記は仕訳が命〜仕訳と転記〜🈑,商店を模したスタジオセットで簿記の基本を楽しく、わかりやすく解説していく番組です。今回は仕訳と転記について学んでいきます。
札幌,2 NHKEテレ..,2026-08-10,10:20,NHK高校講座 簿記 決算前にチェック〜試算表と精算表〜🈑,商店を模したスタジオセットで簿記の基本を楽しく、わかりやすく解説していく番組です。今回は試算表と精算表について学んでいきます。
札幌,2 NHKEテレ..,2026-08-10,10:40,NHK高校講座 地理探究 地球環境問題🈑,世界の地理を探究する番組！謎解きクリエイター松丸亮吾と一緒に、地球環境問題を探究しよう！中央アジアの「陸地に置かれた古びた船」の写真。なぜこのような状況に！？
札幌,2 NHKEテレ..,2026-08-10,11:00,アクティブ10 マスと！ 図形の相似🈑,SASUKEの音楽にのせて送る新感覚・数学番組！日常生活で起きる出来事をテーマに、数学的に考える楽しさを感じてもらうことがねらい。今回のテーマは「図形の相似」。
札幌,2 NHKEテレ..,2026-08-10,11:10,会話が続く！リアル旅英語（52）グラミー博物館「グラミー賞について聞く」,海外旅行で耳にする「リアルな英語」を聞き取るためのリスニング実践講座。アメリカのロサンゼルスを旅行するときに出会う、様々な会話の場面を紹介します。
札幌,2 NHKEテレ..,2026-08-10,11:20,5分であさイチ“食養生”で体調不良を抜け出そう！🈑,平日朝に放送している「あさイチ」の中から暮らしに役立つ情報を5分でギュギュっとコンパクトにお伝えします。今回は、体調不良を抜け出すのに役立つ“食養生”。
札幌,2 NHKEテレ..,2026-08-10,11:25,きょうの料理ビギナーズ 甘さを生かして とうもろこし🈑,とうもろこしが手ごろな価格で出回るこの時期、ゆでるだけなんてもったいない！料理に生かして、旬ならではの甘みや風味を堪能しましょう！
札幌,2 NHKEテレ..,2026-08-10,11:30,きょうの料理「笠原将弘の和食はもっとおおらかでいい。」 夏のお好み焼き🈑,笠原さんの信条から生まれたシリーズ、今回はおおらかな料理の代表格「お好み焼き」など、夏休みの食卓にぴったりの3品を紹介します。
札幌,2 NHKEテレ..,2026-08-10,11:55,365日の献立日記「夏の鳥すき」🈑,毎日のごはん作りの悩みを解決する献立をほっとする映像で紹介。昭和の名優、沢村貞子さんが26年半続けた献立日記をもとに、フードスタイリスト飯島奈美さんが料理する。
札幌,2 NHKEテレ..,2026-08-10,12:00,きょうの健康 これで解消！耳の不快な症状「外耳炎」🈖🈑🈞,耳の穴から鼓膜まで続く外耳道などに痛みやかゆみが起こる外耳炎。原因の多くは、耳掃除のときにできた小さな傷から侵入した細菌。外耳炎の治療法や正しい耳のケアを紹介。
札幌,2 NHKEテレ..,2026-08-10,12:15,明日から使える あかるい終活 🈟（1）家族でエンディングノート🈖🈑,みなさん、終活ってやっていますか？終活は自分の生きてきた価値を正しく後世へ伝えるもの。番組では毎回エンディングノートに書くべきことをわかりやすく伝えます。
札幌,2 NHKEテレ..,2026-08-10,12:45,みんなのうた「マスク・ド・カメロ」,SPアンコール／「マスク・ド・カメロ」作詞：新藤晴一、作曲：岡野昭仁、編曲：立崎優介・田中ユウスケ・PORNOGRAFFIT、うた：ポルノグラフィティ
札幌,2 NHKEテレ..,2026-08-10,12:50,視点・論点 選 W杯2026を政治・経済から読み解く🈑,FIFAワールドカップ2026は、熱戦が繰り広げられた一方で、ピッチ外で様々な問題が起こり「史上最も商業的で政治的な大会」とも言われた。今回の大会を読み解く。
札幌,2 NHKEテレ..,2026-08-10,13:00,NHK手話ニュース🈐,【キャスター】工藤咲子
札幌,2 NHKEテレ..,2026-08-10,13:05,名曲アルバム「月の光」ドビュッシー作曲,フランスを代表する詩人、ヴェルレーヌの詩に霊感を得て書かれたというドビュッシーのピアノ曲。パリの街に輝く月と幻想的な夜の風景とともにお送りする。
札幌,2 NHKEテレ..,2026-08-10,13:10,ドキュランドへようこそ「パトリースの生き方 結婚ペナルティーに負けない」🈔🈑🈞,障がいがあってもいつも前向きで陽気なパトリースは仲間にも大人気。そんな彼女が結婚を決意した時、思わぬ壁が…。アメリカの社会保障制度の矛盾をユーモアたっぷりに描く
札幌,2 NHKEテレ..,2026-08-10,14:00,クラシックTV「ベートーベン ザ・ビギニング！」🈑🈞,ベートーベン4回シリーズを、4週にわたって一挙再放送！ゲストはドラマや映画で大活躍中の松山ケンイチさん！
札幌,2 NHKEテレ..,2026-08-10,14:30,ハートネットTV 戦後80年 生死を分かつ“塀” 〜精神障害者たちの戦争〜🈖🈑🈞,戦時下、精神科病院では多くの患者が餓死した。当時、大好きだったいとこが入院したという80代の作家。従姉の足跡をたどる旅から“塀”の中を生きた患者たちの戦争に迫る
札幌,2 NHKEテレ..,2026-08-10,15:00,ハートネットTV 熊本地震 被災地の障害者・高齢者はいま🈖🈑🈐🈞,被災地で暮らす障害者や高齢者など、配慮が必要な人たちに支援は届いているのか。いま、何に困っているのか。当事者や支援者の声を生放送で伝える。▽手話通訳つき
札幌,2 NHKEテレ..,2026-08-10,15:30,ゴー！ゴー！キッチン戦隊クックルン「キッチュ・キッチンウエア」🈑🈓🈞,アニメと実写が連動する食育エンターテインメント番組。ヨモギ・クリン・マメコは父の肉体を魔法使いに乗っ取られたうえ、地球侵攻作戦を進める宇宙怪人たちと戦うことに。
札幌,2 NHKEテレ..,2026-08-10,15:55,ミクロワールド「命をつなぐ ミカヅキモの不思議」🈑,顕微鏡を使って拡大していくと突然開ける意外な世界。美しく鮮明なハイビジョンテレビ顕微鏡の機能を駆使し、生物分野を中心にミクロの世界を描き出す。
札幌,2 NHKEテレ..,2026-08-10,16:00,ピタゴラスイッチ ミニ▽もじもじコンベアー▽おりたたみハンカチ劇場🈑,私たちがふだん暮らしている中に隠れている、さまざまな法則や不思議な構造、面白い考え方を、アニメ、歌、体操、ピタゴラ装置など多彩なコーナーで紹介します。
札幌,2 NHKEテレ..,2026-08-10,16:05,ツクランカー おと（1）🈖🈑,子どもの問題解決能力を育むSTEAM教育の新番組。今回のテーマは「音」。1年生の教室の扉につける「ドアチャイム」作りに挑戦する。「わくわくする音」ってどんな音？
札幌,2 NHKEテレ..,2026-08-10,16:15,いないいないばあっ！ 月曜日🈑,楽しい歌がいっぱい。ワンワンたちと「かんぱーい！！」して、ケーキで「おめでとう！ペポパポ！」。いっしょに歌おう。▼ボールのたび、▼ぐるぐるどっか〜ん！
札幌,2 NHKEテレ..,2026-08-10,16:30,おとうさんといっしょ 選「むしとりのせんせい」🈑,蒸気機関車D103が自慢の「レオレオ駅」でシュッシュ・ポッポ・ゆめ・まさとも・パンタン駅長・どんぐーが、歌ったり踊ったり大活躍！楽しいコーナーが盛りだくさん。
札幌,2 NHKEテレ..,2026-08-10,17:00,アニメ はなかっぱ「今夜はお好み焼き」「ぼくらのオームラ先生」🈑🈓,頭の上に花が咲くかっぱ「はなかっぱ」と個性豊かな仲間たち、そして謎の花「わか蘭」を狙う黒羽屋蝶兵衛一味が、緑いっぱいの「やまびこ村」で、てんやわんやの大騒ぎ！
札幌,2 NHKEテレ..,2026-08-10,17:10,The Wakey Show WakeyDays選（1）🈑,全国のこどもたちに向け、DJウェイキーとその仲間たちが、今日一日が楽しくなるinterestingな情報をお届けするエデュテインメントショウ！
札幌,2 NHKEテレ..,2026-08-10,17:30,おかあさんといっしょ 月曜日🈑,2歳ごろから楽しめる教育エンターテインメント番組。歌・体操・人形劇・アニメなど楽しいコーナーがいっぱい！幼児の情緒や表現、言葉や身体の成長を応援します。
札幌,2 NHKEテレ..,2026-08-10,17:54,あおきいろ ツバメ 山梨バージョン,子ども向けSDGs番組「あおきいろ」のテーマソング「ツバメ」のダンスミュージックビデオの1分版。今回は、山梨のみなさんの「ツバメダンス」を紹介します！
札幌,2 NHKEテレ..,2026-08-10,17:55,アニメ ざんねんないきもの事典🈑,ユーモラスで意外な生きものの生態を紹介し、話題となった児童書がショートアニメに！個性派クリエーター陣が歌や笑いをまじえて描き出す！【声】玄田哲章、日髙のり子
札幌,2 NHKEテレ..,2026-08-10,18:00,第108回全国高校野球選手権大会 第6日🈕🈑,第3試合「高岡商」（富山）対「高川学園」（山口） 第4試合「天理」（奈良）対「市福山」（広島） ※副音声は場内音声
札幌,2 NHKEテレ..,2026-08-10,19:30,偉人の年収 How much？ 俳優 三船敏郎🈖🈑,教科書に載るような偉人たちはいくら稼いでいたの？お金を切り口に半生をたどると、偉人の生き方や人生観が見えてくる！今回は「世界のミフネ」俳優・三船敏郎に迫ります。
札幌,2 NHKEテレ..,2026-08-10,20:00,ハートネットTV 戦後81年 障害者の沖縄戦〜忘れられた“痛み”を思う〜🈖🈑,81年前の沖縄戦。障害のある人たちはどんな苦難を強いられたのか？沖縄出身の映像作家・奥間勝也さんが映像証言や史料、ゆかりの人を訪ね、“忘れられた痛み”と向き合う
札幌,2 NHKEテレ..,2026-08-10,20:30,ピタゴラスイッチ▽うごいているのにうごかない🈑,「うごいているのにうごかないもの」が、次々に登場するよ。「うごいているのにうごかない」って、とても、ふしぎだよね。どういう意味なのか、よく見て、考えてみよう！
札幌,2 NHKEテレ..,2026-08-10,20:40,第108回全国高校野球選手権大会 第6日🈕🈑,第4試合「天理」（奈良）対「市福山」（広島） ※副音声は場内音声 【第4試合】解説…杉浦正則，アナウンサー…松井大 〜甲子園球場から中継〜
札幌,2 NHKEテレ..,2026-08-10,20:44,サブチャンネル切り替え方法のご案内🈕,サブチャンネルで放送している番組をご覧になるには、リモコンの「選局」ボタンや「チャンネル」ボタンの上側を押してください。
札幌,2 NHKEテレ..,2026-08-10,20:45,NHK手話ニュース845🈐,1日の国内外の出来事や最新のニュースを手話や映像でお伝えします。
札幌,2 NHKEテレ..,2026-08-10,21:00,きょうの料理「おかず青年隊の」 とうもろこしレシピ🈑,脇役に回りがちな夏野菜を主役に引き上げる2日間！1日目は「とうもろこし」。料理名人一家の3代目として活躍する「おかず青年隊」がイチオシレシピをお届けします。
札幌,2 NHKEテレ..,2026-08-10,21:25,きょうの料理ビギナーズ 煮物で主役に ピーマン・パプリカ🈑,脇役で活躍することが多いピーマンとパプリカを、主役にしてたっぷり食べましょう。おすすめは煮物。甘みが出て、炒め物とは違ったおいしさです。
札幌,2 NHKEテレ..,2026-08-10,21:30,明日から使える あかるい終活（2）デジタルをあなどるな🈖🈑,みなさん、終活ってやっていますか？終活は自分の生きてきた価値を正しく後世へ伝えるもの。番組では毎回エンディングノートに書くべきことをわかりやすく伝えます。
札幌,2 NHKEテレ..,2026-08-10,22:00,グレーテルのかまど 阿佐ヶ谷姉妹のゼリー🈖🈑,ぷる〜んと涼やかにゆれて、カラフルなゼリー。老若男女に愛され続ける人気者です！ゼリーに一風変わった愛を注ぐのが、阿佐ヶ谷姉妹の二人。今日は姉妹とゼリーの物語！
札幌,2 NHKEテレ..,2026-08-10,22:25,100分de名著 ブルトン“シュルレアリスム宣言”（2）超現実とはなにか🈖🈑,ブルトンが文学や芸術の根幹に据えようとした「超現実」。「夢と現実という矛盾している二つの状態が溶け合って、ひとつの絶対的な現実になること」と定義し探究を行った。
札幌,2 NHKEテレ..,2026-08-10,22:50,こころの時代 選“他者のために” アルペ神父と広島🈑,広島のカトリック・イエズス会の修練院で“他者のために”生きる意味を神父・李聖一さんが語る。被爆者を救助し、核廃絶を訴え、難民を支援した知られざる神父たちの物語。
札幌,2 NHKEテレ..,2026-08-10,23:50,5分でみんなの手話（10）天気・季節🈑🈐,今回のテーマは「天気・季節」です。会話を通して、すぐに使える手話表現を学びましょう！
札幌,2 NHKEテレ..,2026-08-10,23:55,Eテレ2355 月曜日🈑,きょうの終わりにほっとひといき。『2355』は、見ると気持ちよくリラックスできる、おやすみ前にぴったりの5分番組です
札幌,3 NHK総合1..,2026-08-10,05:00,NHKニュース おはよう日本 熊本被災住宅の片づけ本格化,▼熊本 被災住宅の片づけ本格化▼10年前の経験で 支援物資“届けきる”▼イラン情勢 最新情報▼長崎 子どもが伝える原爆写真▼タングステン 中国輸出規制で調達難も
札幌,3 NHK総合1..,2026-08-10,06:00,NHKニュース おはよう日本 熊本被災住宅の片づけ本格化,▼熊本 被災住宅の片づけ本格化▼東日本と西日本 厳しい暑さ続くか   熱中症対策を▼大気不安定 台風の影響は▼北九州 人形で伝える戦争
札幌,3 NHK総合1..,2026-08-10,06:30,NHKニュース おはよう日本 熊本 被災住宅の片づけ本格化🈑,▼熊本 被災住宅の片づけ本格化▼大気不安定 台風の影響は▼もしも旅先で被災したら？備えのポイントは▼タングステン 中国輸出規制で調達難も
札幌,3 NHK総合1..,2026-08-10,07:00,NHKニュース おはよう日本 8月10日（月）🈑,▼熊本被災住宅の片づけ本格化▼東日本と西日本で厳しい暑さ続くか▼もし旅先で被災したら？備えのポイント▼イラン情勢 最新情報▼特定外来生物各地で深刻な被害 対策は
札幌,3 NHK総合1..,2026-08-10,07:45,NHKニュース おはよう北海道 ▽ファイターズ特集！守備のカギを握るのは,平日の朝は「おはよう北海道」！▽道内最新ニュース▽特集はファイターズ守備のカギを握るキーマン▽気象情報
札幌,3 NHK総合1..,2026-08-10,08:00,【連続テレビ小説】風、薫る（96）第20週「家族のかたち」🈖🈑,直美（上坂樹里）は、派出看護を軌道に乗せようと懸命に働いていた。そしてついに、りん（見上愛）が新潟から帰ってくる日がやってきた。
札幌,3 NHK総合1..,2026-08-10,08:15,第108回全国高校野球選手権大会 第6日🈕🈑,第1試合「明徳義塾」（高知）対「日南学園」（宮崎） ※副音声は場内音声 【第1試合】解説…青山眞也，アナウンサー…見浪哲史 〜甲子園球場から中継〜
札幌,3 NHK総合1..,2026-08-10,10:30,ダーウィンが来た！15min． 最果てのハンター！ピューマ🈑,「ダーウィンが来た！」の名作を15分に凝縮。南米最果ての地・パタゴニアのピューマ。過酷な荒野を生き抜くために繰り出す狩りの秘策「だるまさんが転んだ」作戦とは！？
札幌,3 NHK総合1..,2026-08-10,10:45,特集ドラマ「手塚治虫の戦争」PR 8月12日夜10時から放送🈑,8月12日夜10時から放送の特集ドラマ「手塚治虫の戦争」の魅力をたっぷりご紹介
札幌,3 NHK総合1..,2026-08-10,10:50,アニメまとめPR 放送中！注目の3番組ほか🈑,4月から放送中の注目のNHKアニメ「魔入りました！入間くん 第4シリーズ」「アオアシ Season1（再放送）」「MAO」の見どころと、秋から放送の新作を紹介。
札幌,3 NHK総合1..,2026-08-10,10:55,みんなのうた「マスク・ド・カメロ」,SPアンコール／「マスク・ド・カメロ」作詞：新藤晴一、作曲：岡野昭仁、編曲：立崎優介・田中ユウスケ・PORNOGRAFFIT、うた：ポルノグラフィティ
札幌,3 NHK総合1..,2026-08-10,11:00,ニュース・気象情報🈑,
札幌,3 NHK総合1..,2026-08-10,11:05,グレーテルのかまど 広島のクリームぜんざい🈖🈑🈞,広島のソウルスイーツ、クリームぜんざい。あんこ風味の氷菓子で、味わいはアイスクリームでも、かき氷でもない！いったいどんな味？ヘンゼルも謎を解き明かすべく挑戦！
札幌,3 NHK総合1..,2026-08-10,11:30,テレビ体操🈑,【出演】鈴木大輔，能條貴大，舘野伶奈，吉江晴菜，新井庸太，杉井勇介
札幌,3 NHK総合1..,2026-08-10,11:35,5分でみんなの手話（9）食べ物・飲み物🈑🈐,今回のテーマは「食べ物・飲み物」です。会話を通して、すぐに使える手話表現を学びましょう。
札幌,3 NHK総合1..,2026-08-10,11:40,さわやか自然百景 谷川連峰 春から夏🈑,群馬県と新潟県の境に2000メートル級の山々が連なる谷川連峰。春、雪どけとともに生きものたちが躍動！渓流ではカワガラスが、山腹の森ではクマタカが子育てを行う。
札幌,3 NHK総合1..,2026-08-10,11:54,気象情報,
札幌,3 NHK総合1..,2026-08-10,11:57,気象情報（北海道）,
札幌,3 NHK総合1..,2026-08-10,12:00,ニュース🈑,【キャスター】合原明子
札幌,3 NHK総合1..,2026-08-10,12:20,ニュース（北海道）,
札幌,3 NHK総合1..,2026-08-10,12:25,みみより！解説 災害時に注意 SNSで広がるデマ情報🈑,熊本県で震度7を観測した地震ではSNSで根拠のないデマ情報が拡散されています。過去の調査からわかったデマ情報の傾向やだまされないための心がけについて解説します。
札幌,3 NHK総合1..,2026-08-10,12:30,【連続テレビ小説】ひよっこ（6）「お父ちゃんが帰ってくる！」🈖🈑,谷田部家の稲刈りが始まり、実（沢村一樹）は思いを込めて稲を刈る。その姿を眺めながら、みね子（有村架純）はこの楽しい時間がずっと続いて欲しいと願うのだが…。
札幌,3 NHK総合1..,2026-08-10,12:45,【連続テレビ小説】風、薫る（96）第20週「家族のかたち」🈖🈑🈞,直美（上坂樹里）は、派出看護を軌道に乗せようと懸命に働いていた。そしてついに、りん（見上愛）が新潟から帰ってくる日がやってきた。
札幌,3 NHK総合1..,2026-08-10,13:00,ニュース🈑,
札幌,3 NHK総合1..,2026-08-10,13:05,あしたが変わるトリセツショー プロ3000人が選んだ！健康体操5分版🈑,肩こり・腰痛・ひざ痛予防に！片足立ち、カーフレイズ、スクワット！全国の理学療法士、柔道整復師など3000人が選んだ元気で過ごすためのオススメの体操を詳しく紹介！
札幌,3 NHK総合1..,2026-08-10,13:10,所さん！事件ですよ 夏休みSP 1分PR,ハリウッドセレブが日本の古着に夢中！？カニエ・ウェストを顧客にもつカリスマバイヤーの買い付け旅に密着！所さんもびっくり！タイの古着王のお宝コレクション倉庫に潜入
札幌,3 NHK総合1..,2026-08-10,13:11,しあわせは食べて寝て待て〜早春の養生編〜事前PR🈑,「しあわせは食べて寝て待て」の特別編となる「早春の特別編」がどんな物語か、2分で見どころ紹介します。
札幌,3 NHK総合1..,2026-08-10,13:15,第108回全国高校野球選手権大会 第6日🈕🈑,第2試合「横浜」（神奈川）対「沖縄尚学」（沖縄） 第3試合「高岡商」（富山）対「高川学園」（山口） ※副音声は場内音声
札幌,3 NHK総合1..,2026-08-10,18:00,ニュース🈔🈑,
札幌,3 NHK総合1..,2026-08-10,18:10,ほっとニュース北海道▽北海道周辺で今何が？安全保障環境を考える ほか🈑,▽北海道の安全保障環境のいま▽プロ野球・日本ハム3連戦を振り返る▽夏限定！自家農園で育てたトマトでつくるナポリタン
