放送エリア,放送局,放送日,放送時間,番組名,番組概要
札幌,1 HBC,2026-09-01,04:05,テレビショッピング,お買い得な情報満載！
札幌,1 HBC,2026-09-01,05:20,THE TIME，🈑🈓「伊勢神宮」近く大規模火災で避難指示も…なぜ燃え広がった？,コメ価格値下がりで外食も値下げに？▽ダブル台風へ週後半に大雨警戒▽最新！町の防災事情は▽シカ大量発生に警戒⁉▽得する「かかりつけ薬局 」▽キンプリ大好物グルメ
札幌,1 HBC,2026-09-01,08:00,ラヴィット！スノーマン宮舘＆佐久間と東京ディズニーシー！＆はいだしょうこ再び！🈑,"▼東京ディズニーリゾート大好き！宮舘＆佐久間この夏の最強の楽しみ方！
▼スノ宮舘提案！「ご当地キティ」ドボンクイズ
▼はいだしょうこの演技「はぁって言うゲーム」"
札幌,1 HBC,2026-09-01,09:55,テレビショッピング,お買い得な情報満載！
札幌,1 HBC,2026-09-01,10:25,ひるおび🈑,あなたを“いたわる”1時間！天気痛・家事の裏ワザ・明日行きたいイベント情報…毎日忙しいあなたをちょっと笑顔にする情報にこだわってお届けします▼復活！亭主改造計画
札幌,1 HBC,2026-09-01,11:20,3分クッキング🈑【アーモンドチュイール】,60年以上に亘り「簡単、便利でおいしい家庭料理」を届ける長寿番組。定番からおもてなしのメニューまで、旬の食材を活かした献立をお届けします。
札幌,1 HBC,2026-09-01,11:30,JNNニュース🈑,JNNが総力をあげて取材した道内・全国・世界の最新ニュースをお伝えします。
札幌,1 HBC,2026-09-01,11:55,ひるおび🈑【熱帯低気圧が台風へ…九州・四国接近か？要警戒▽脳梗塞早期発見カギは】,サンド伊達さん発症…40・50代も要注意！▽リユース市場拡大中！買い取り店1万9000店舗超え「もったいない」から「おしゃれ」へ…中古品への意識変化も影響
札幌,1 HBC,2026-09-01,13:55,ゴゴスマ,再び大雨か 「台風24号」発生へ いつ？列島最接近は▼きょうから9月始まる 食品値上げ今年最多…厳しい残暑いつまで？ 🈀(予定)
札幌,1 HBC,2026-09-01,15:49,Nスタ🈑,嬉しいニュースに湧き立つ日も、つらいニュースで落ち着かない日も、夕方テレビをつければそこにある、いつもの顔、いつもの声、あなたのパートナーに、Nスタ。
札幌,1 HBC,2026-09-01,16:50,今日ドキッ！🈢【走ったカロリーを現金化…極上ラーメンを探せ！中国人推薦の一杯】,エレベーターの中で地震！もし閉じ込められたらどうする▽札幌市長が去就語る？▽ファイターズF田宮勝負の9月へ！CSへの覚悟語る▽キウイは皮のまま食べられる！？
札幌,1 HBC,2026-09-01,19:00,THE神業チャレンジ★ヒカキン兄弟VS神業クレーン＆サッカー柿谷VS巨大観覧車！🈖🈑,YouTuberヒカキン&セイキン最強兄弟が神業クレーン参戦▼サッカー元日本代表！柿谷なら100秒以内に観覧車のゴンドラにシュート決められる？&神業ゴルフ
札幌,1 HBC,2026-09-01,20:00,バナナサンド☆注目のK-POPグループTREASUREメンバー初ハモリ我慢🈖🈑🈓,日本ツアー総動員数130万人超え！注目TREASUREからジフン&パク・ジョンウがハモリ我慢ゲーム初参戦！ヒゲダン&セカオワ人気曲で美声連発▼あたまおしりゲーム
札幌,1 HBC,2026-09-01,20:55,マツコの知らない世界 ご飯もビールもすすむ！ローカル餃子1時間SP,激うまローカル餃子大集結/マツコが今食べたい！大量のお湯で茹でる？！しっとり沼津餃子/福島円盤餃子の回し焼きをスタジオで披露/味噌ダレの聖地！神戸餃子3選🈖🈑
札幌,1 HBC,2026-09-01,22:00,火曜ドラマ「君の好きは無敵」#8前代未聞の罠だらけコンペ!?愛のプロポーズの行方🈖🈑,キャラクター業界を揺るがす権利譲渡を賭けたコンぺ！元コンサル草壁（松本若菜）と恋する偏屈デザイナー瀬尾（佐野勇斗）、大三島（本郷奏多）の罠にどう立ち向かう!?
札幌,1 HBC,2026-09-01,22:57,HBC天気予報,道内の天気予報をお伝えします。dボタンを押すとデータ放送でも、あなたの街・道内・全国の天気予報、市町村ごとの警報・注意報などがご覧いただけます。
札幌,1 HBC,2026-09-01,23:00,news23🈑あなたと、あなたの身近な人にとって大切なニュースを,どこよりもわかりやすく、わかりやすい言葉で、色んな人の意見、色んな声、色んな視点と共にお伝えします。経験豊富な23ジャーナリストたちが、ニュースを深掘りします。
札幌,2 NHKEテレ..,2026-09-01,05:30,しあわせ気分のフランス語（21）ブルターニュは楽しいな！,自分のライフスタイルを大切にし、人を愛し、モノを大切にするフランス人の暮らしの中に、幸せのヒントを見つけます。口にすれば思わず笑顔になるフレーズも学びましょう！
札幌,2 NHKEテレ..,2026-09-01,05:50,ワンポイント手話（13）副詞※字幕スーパー🈐,初歩的な手話の単語を25回に分けて紹介します。最終的には手話で簡単な自己紹介をできるのが目標です。全て、ほとんど、やっとなど、程度や状態を表す手話を学習します。
札幌,2 NHKEテレ..,2026-09-01,05:55,手話で楽しむみんなのテレビ×サイエンスZERO 生命とは何か？🈖🈑🈐🈞,生命とは何か？▼生命を知るために研究者が「人工生命」を生んだ！？明らかになった「生命の定義」とは▼最新研究から生まれた研究者の「新たな生命観」▼手話でお届け！
札幌,2 NHKEテレ..,2026-09-01,06:25,テレビ体操🈑,【出演】鈴木大輔，我喜屋佑衣，杉井勇介，森山雅斗，【ピアノ】細貝柊
札幌,2 NHKEテレ..,2026-09-01,06:35,みんなのうた「おじいちゃんちへいこう」／「うんだらか うだすぽん」,【10年代】「おじいちゃんちへいこう」うた：氷川きよし（2016年）／「うんだらか うだすぽん」うた：ハナレグミ と うんだらか楽団（2017年）
札幌,2 NHKEテレ..,2026-09-01,06:40,プチプチ・アニメ 森のレシオ「いつもふたりで」,氷の世界に住む少女レシオとその友だち、毛むくじゃらのジャモン。二人は、出かけた先で出会った精霊や不思議な生き物たちから、さまざまなことを学んでゆきます。
札幌,2 NHKEテレ..,2026-09-01,06:45,ピタゴラスイッチ▽タテひことヨコひこ 登場🈑,今回は「タテひことヨコひこ」が登場。タテとヨコの線をあわせて、何を描くのかな？
札幌,2 NHKEテレ..,2026-09-01,06:55,Eテレ0655 火曜日🈑,1日のはじまりをつくる5分番組『0655』。「日めくりアニメ」「おはようソング」などの楽しいコーナーで、あなたを送り出します
札幌,2 NHKEテレ..,2026-09-01,07:00,The Wakey Show マリーのとびら ひらけ！ハサミの使い方🈑,全国のこどもたちに向け、DJウェイキーとその仲間たちが、今日一日が楽しくなるinterestingな情報をお届けするエデュテインメントショウ！
札幌,2 NHKEテレ..,2026-09-01,07:20,アニメ はなかっぱ「はなかっぱ人形、発売？」「はなかっぱのコウラは便利？」🈑🈓,頭の上に花が咲くかっぱ「はなかっぱ」と個性豊かな仲間たち、そして謎の花「わか蘭」を狙う黒羽屋蝶兵衛一味が、緑いっぱいの「やまびこ村」で、てんやわんやの大騒ぎ！
札幌,2 NHKEテレ..,2026-09-01,07:30,みいつけた！ 火曜日🈑,4歳ごろから楽しみながら学べる教育的エンターテインメント番組。友達と遊ぶ楽しさ、命の不思議、できる喜び等さまざまな「発見」を通して楽しむことができる番組です。
札幌,2 NHKEテレ..,2026-09-01,07:45,おかあさんといっしょ 火曜日🈑,2歳ごろから楽しめる教育エンターテインメント番組。歌・体操・人形劇・アニメなど楽しいコーナーがいっぱい！幼児の情緒や表現、言葉や身体の成長を応援します。
札幌,2 NHKEテレ..,2026-09-01,08:10,いないいないばあっ！ 火曜日🈑,茶色いものがたくさん。くま、さる、ハンバーグ、焼きパイナップル！？▼うた「たいこたいこ どんどん！」、▼童謡「おすもうくまちゃん」、▼ピカピカブ〜！など。
札幌,2 NHKEテレ..,2026-09-01,08:25,アニメ おじゃる丸「川上さん さすらう」🈑,千年前のヘイアンチョウから月光町にやってきたおじゃる丸が、小学生のカズマや町の人々、あとを追ってきた子鬼（おに）たちとゆかいな騒動（そうどう）をまきおこします。
札幌,2 NHKEテレ..,2026-09-01,08:35,えいごであそぼ Meets the World🈑,「まほうつかい」のきゃりーと楽しい仲間たちが えいごでゲームをしたり ダンスやうたをうたってあそぶよ！みんなもいっしょに えいごであそぼう！
札幌,2 NHKEテレ..,2026-09-01,08:45,ミニアニメ がんばれ！ルルロロ「まっくらかいじゅう」,ふたごのルルとロロ。パパとママがいない夜に、停電になってしまいました。まっくらな夜にこわがるふたりですが、おばあちゃんがろうそくを持ってきてくれて…。
札幌,2 NHKEテレ..,2026-09-01,08:50,てれび絵本「もりへいったすとーぶ」🈑,「夏の間、ずっと物置で暮らすのはつまらない！」と、すとーぶは 仕事をさがしに町へでかけました。しかし…。
札幌,2 NHKEテレ..,2026-09-01,08:55,みんなのうた「マスク・ド・カメロ」,SPアンコール／「マスク・ド・カメロ」作詞：新藤晴一、作曲：岡野昭仁、編曲：立崎優介・田中ユウスケ・PORNOGRAFFITTI、うた：ポルノグラフィティ
