放送エリア,放送局,放送日,放送時間,番組名,番組概要
札幌,1 HBC,2026-09-18,04:20,テレビショッピング,お買い得な情報満載！
札幌,1 HBC,2026-09-18,05:20,THE TIME，🈑🈓VIVANT新庄役・竜星涼＆チョッキ―役・タナパック生出演,台風25号が関東接近へ旅行中に家を守る方法▽体調不良でのAI相談…過信は禁物▽「呪術廻戦」コラボ商品を牛角従業員が横領▽伊勢・志摩お得切符旅▽熱戦アジア大...
札幌,1 HBC,2026-09-18,08:00,ラヴィット！第5回耳心地いい-1GP！賞レース王者続々参戦…リズム・歌ネタ頂点は🈑,キングオブコント王者も参戦！『第5回耳心地いい1グランプリ』リズム＆歌ネタの頂点は？▼どこかで聞いたことがある音…クイズアウトロドン▼歌うま尾上松也カラオケ企画
札幌,1 HBC,2026-09-18,09:55,大江裕の北海道 湯るり旅 鹿部町編🈞,歌を通して人々と触れ合いたい…演歌歌手・大江裕が先生（北島三郎）の故郷・北海道で温泉地を巡ります。今回は道南・鹿部町の旅をお届けします。
札幌,1 HBC,2026-09-18,10:25,ひるおび🈑安達祐実が生出演“3千円”ご褒美グルメ＆自宅の癒し空間を公開▽台風情報,「あなたを満たす3千円の使い方は？」安達祐実＆街の人々が大公開！プチ贅沢グルメ＆美容グッズ＆推し活…令和のストレス解消法が続々▽プロ野球ストライキ＆最新ニュース
札幌,1 HBC,2026-09-18,11:20,3分クッキング🈑【里芋と豚肉の煮もの】,60年以上に亘り「簡単、便利でおいしい家庭料理」を届ける長寿番組。定番からおもてなしのメニューまで、旬の食材を活かした献立をお届けします。
札幌,1 HBC,2026-09-18,11:30,JNNニュース🈑,JNNが総力をあげて取材した道内・全国・世界の最新ニュースをお伝えします。
札幌,1 HBC,2026-09-18,11:55,ひるおび🈑【台風25号関東接近か 連休の観光地に影響は ▽ビール商戦に異変!?】,台風25号関東接近か 連休の観光地に影響は ▽ビール商戦に異変!? 酒税改正駆け込み需要 ▽救助ヘリ有料化なぜ
札幌,1 HBC,2026-09-18,13:55,ゴゴスマ,最新進路は 台風25号…5連休影響 いつどこで？詳細解説 関東で警報級の大雨か アジア大会あす開会式▼学級写真廃止が物議 🈀(予定)
札幌,1 HBC,2026-09-18,15:49,Nスタ🈑,嬉しいニュースに湧き立つ日も、つらいニュースで落ち着かない日も、夕方テレビをつければそこにある、いつもの顔、いつもの声、あなたのパートナーに、Nスタ。
札幌,1 HBC,2026-09-18,16:50,今日ドキッ！🈢【高級フルーツ爆買い男性！妻娘の弁当作り夫も…買い物客が人生語る】,90歳のストライカー！道内最高齢の現役選手▽追及！京極町ミャンマー人実習生暴行▽ナマコ密漁捜査にカメラ密着▽週末のイベントの天気を詳しく…連休中の台風の影響は？
札幌,1 HBC,2026-09-18,19:00,アジア大会 愛知・名古屋 バレーボール女子、バスケットボール男子準決勝ほか🈑🈓,48年ぶり金メダルに挑むバレー女子日本代表！佐藤・和田のダブルエースでアジア制覇へ！さらにバスケ男子史上初の金メダルにむけて中国との負けられない準決勝に挑む！
札幌,1 HBC,2026-09-18,22:54,グッチーな！ミニ,土曜お昼の「グッチーな！」のミニサイズ版。グッチーと森結有花アナウンサーが120秒間で話題のエンタメや新商品の情報をコンパクトに伝えます。
札幌,1 HBC,2026-09-18,23:00,A－Studio＋【山中崇】恩人&浅野和之が明かすお茶目な素顔‼VIVANT裏話も🈖🈑,▽日曜劇場『VIVANT』アリ役が語る撮影裏話▽思わず涙が溢れ出す“浅野和之からの一言”▽行きつけの居酒屋店主が明かす“カレー愛”▽役柄のイメージとは違う...
札幌,1 HBC,2026-09-18,23:30,ララLIFE ラランド・サーヤ、特殊メイクで悪役に大変身！🈑,"【MC】三村マサカズ（さまぁ〜ず）青木崇高
映画のメイキング、特に特殊メイクを見るのが大好きなサーヤ
今回はそんな映画の裏側に潜入、自ら特殊メイクで別人に"
札幌,1 HBC,2026-09-18,23:58,news23🈑あなたと、あなたの身近な人にとって大切なニュースを,どこよりもわかりやすく、わかりやすい言葉で、色んな人の意見、色んな声、色んな視点と共にお伝えします。経験豊富な23ジャーナリストたちが、ニュースを深掘りします。
札幌,2 NHKEテレ..,2026-09-18,05:30,中国語！ナビ（23）「的」と「地」の用法／漢詩を楽しむ！,連体修飾「的」と連用修飾「地」。用法の違いとは？▽とっておき動詞！50▽剛力彩芽劇場▽漢詩を楽しむためのポイントをお伝え！
札幌,2 NHKEテレ..,2026-09-18,05:50,ハングルッ！ナビ （23）韓方茶 飲めますか？,ミセス若井滉斗とハングルを学ぼう！文字や発音の基礎から実用的なフレーズまで、言葉に込められたニュアンスや文化も味わいながら学習！Kカルチャー満載でお届け。
札幌,2 NHKEテレ..,2026-09-18,06:10,きょうの健康 女性の病気「予防＆早期発見を！子宮のがん」🈖🈑,子宮にできるがんの「子宮頸（けい）がん」と「子宮体がん」は、できる場所や原因が全く異なる。それぞれの特徴や原因、予防法や早期発見する方法、治療法を徹底解説する。
札幌,2 NHKEテレ..,2026-09-18,06:25,テレビ体操🈑,【出演】鈴木大輔，吉江晴菜，我喜屋佑衣，杉井勇介，森山雅斗，【ピアノ】細貝柊
札幌,2 NHKEテレ..,2026-09-18,06:35,みんなのうた「コンピューターおばあちゃん」／「キャベツUFO」,80年代／「コンピューターおばあちゃん」うた：東京放送児童合唱団（酒井司優子）（1981年）／「キャベツUFO」うた：工藤順子（1984年）
札幌,2 NHKEテレ..,2026-09-18,06:40,プチプチ・アニメ 空き缶のツナ「ミートボール＆スパゲティ」,キッチンカウンターに、ぽつんととりのこされたツナの空き缶がひとつ。カラカラ回転すると、むっくりと起き上がり歩き出しました。空き缶のツナの冒険が始まります。
札幌,2 NHKEテレ..,2026-09-18,06:45,ピタゴラスイッチ ▽ピタゴラ的さんすう🈑,「ピタゴラ的さんすう」では、いろいろな「かたち」が登場、なんのかたちかを想像します。「ごえんもん」「だれじん？」「きょうのスレスレかいてん編」など。
札幌,2 NHKEテレ..,2026-09-18,06:55,Eテレ0655 金曜日🈑,1日のはじまりをつくる5分番組『0655』。「日めくりアニメ」「おはようソング」などの楽しいコーナーで、あなたを送り出します
札幌,2 NHKEテレ..,2026-09-18,07:00,The Wakey Show ベストセレクション🈑,全国のこどもたちに向け、DJウェイキーとその仲間たちが、今日一日が楽しくなるinterestingな情報をお届けするエデュテインメントショウ！
札幌,2 NHKEテレ..,2026-09-18,07:20,アニメ はなかっぱ「音楽でおいしく」「はなかっぱ、あまーい！」🈑🈓,頭の上に花が咲くかっぱ「はなかっぱ」と個性豊かな仲間たち、そして謎の花「わか蘭」を狙う黒羽屋蝶兵衛一味が、緑いっぱいの「やまびこ村」で、てんやわんやの大騒ぎ！
札幌,2 NHKEテレ..,2026-09-18,07:30,みいつけた！ 金曜日🈑,4歳ごろから楽しみながら学べる教育的エンターテインメント番組。友達と遊ぶ楽しさ、命の不思議、できる喜び等さまざまな「発見」を通して楽しむことができる番組です。
札幌,2 NHKEテレ..,2026-09-18,07:45,おかあさんといっしょ 金曜日🈑,2歳ごろから楽しめる教育エンターテインメント番組。歌・体操・人形劇・アニメなど楽しいコーナーがいっぱい！幼児の情緒や表現、言葉や身体の成長を応援します。
札幌,2 NHKEテレ..,2026-09-18,08:10,いないいないばあっ！ 金曜日🈑,おうちゃんとぽぅぽが司会の歌番組が始まった！中継でワンワンが熱唱？？▼うた「ふしぎなふしぎ」、「でっかくなあれ」、「ころころりんとごろごろごん」ほか。
札幌,2 NHKEテレ..,2026-09-18,08:25,ミミクリーズ「はねをたたむ」🈖🈑,「ミミクリー（mimicry）」それは「似せること」または「似ているもの」という意味です。自然のなかのソックリさん＝「ミミクリー」をさがしてみよう！
札幌,2 NHKEテレ..,2026-09-18,08:35,あおきいろ 10分版 その102🈖🈑,「あお」と「きいろ」2つはあきらかに違うけど、重なりあうと「みどり」になる。多様な個性と共に生きるための「共生マインド」を育む子ども番組です。
札幌,2 NHKEテレ..,2026-09-18,08:45,プチプチ・アニメ ワーキングボーシーズ「ゴミステーション」,ボーシタウンに住んでいる元気な男の子キャッピとニッティは遊ぶことが大好き。でも大人の人たちはいつもいそがしそう。今日あったあの人は何のお仕事をしてるのかな？
札幌,2 NHKEテレ..,2026-09-18,08:50,まいにちスクスク あそびのタネ（2）草花（2）🈑,健康、食事、遊びなど、子育ての気になる情報やちょっとしたお役立ちアイデアをお送りする「まいにちスクスク」！魔法の5分で、あなたの子育てがもっと楽しくなりますよ！
札幌,2 NHKEテレ..,2026-09-18,08:55,みんなのうた「Umm」／「あっ！」,「Umm」うた：sumika、アニメ：かずきおえかき／「あっ！」うた：YONA YONA WEEKENDERS、アニメ：いよりさき
札幌,2 NHKEテレ..,2026-09-18,09:00,ざわざわ森のがんこちゃん「ずるい？ずるくない？」🈖🈑,がんこ、バンバン、ピロの3人は、誰がいちばん多く木の実を採れるかを競争する。3つの踏み台を、平等に分けて一人一つずつ使うと、背の低いピロだけは手が届かない。
札幌,2 NHKEテレ..,2026-09-18,09:10,銀河銭湯パンタくん「先生って楽ちん？」🈖🈑,銀河町マラソン大会に向けて、パンタたちは熱血先生のもと自主練習をはじめた。しかし、先生の厳しい指導が嫌になり、ズル休みをしはじめる。そして、マラソン大会当日…。
札幌,2 NHKEテレ..,2026-09-18,09:20,もやモ屋「ばあちゃんばあちゃん」🈖🈑,小4のユミは、認知症の祖母の定子に、ついつらく当たってしまう。ある日、外に出てしまった定子についていくと、空き地にたどり着く。そこにいたのは定子の祖母キヌだった
