放送エリア,放送局,放送日,放送時間,番組名,番組概要
札幌,1 HBC,2026-08-14,04:20,テレビショッピング,お買い得な情報満載！
札幌,1 HBC,2026-08-14,05:20,THE TIME，🈑🈓お盆を直撃！ゲリラ雷雨が都内でも…▽早くもUターンラッシュ,大型ニシキヘビ2匹が脱走中…一体どこに？▽VIVANT最新映像＆衝撃シーンを総まとめ▽熊本旋風！有明高校が快進撃▽“県民あるある”食べ物編▽中条あやみ＆キンプリ
札幌,1 HBC,2026-08-14,08:00,ラヴィット！曲名を当てろ！アウトロドン&長野博参戦！芸能人御用達デリバリーグルメ,ラストの余韻で曲名を当てろ！クイズ“アウトロ”ドン▼忙しいお盆にオススメ！芸能人御用達の絶品デリバリーグルメ▼1000人に聞いた「夏ソングといえば」ランキ...
札幌,1 HBC,2026-08-14,09:55,IMP．佐藤新のベタな旅人トラベター▽室蘭＆登別！鶏じゃない「焼きとり」に興奮🈞,室蘭のベタな観光スポット「地球岬」から旅がスタート！ベタなご当地グルメを求めて創業1950年の「やきとりの一平」へ。そこで新くんが驚きの一品が登場！
札幌,1 HBC,2026-08-14,10:25,ひるおび🈑,あなたを“いたわる”1時間！天気痛・家事の裏ワザ・明日行きたいイベント情報…毎日忙しいあなたをちょっと笑顔にする情報にこだわってお届けします▼復活！亭主改造計画
札幌,1 HBC,2026-08-14,11:20,3分クッキング🈑【甘酒アイスキャンディー】,60年以上に亘り「簡単、便利でおいしい家庭料理」を届ける長寿番組。定番からおもてなしのメニューまで、旬の食材を活かした献立をお届けします。
札幌,1 HBC,2026-08-14,11:30,JNNニュース🈑,JNNが総力をあげて取材した道内・全国・世界の最新ニュースをお伝えします。
札幌,1 HBC,2026-08-14,11:55,ひるおび🈑警報相次ぐ大気不安定 道路が一時冠水も急な雷雨に警戒,各地で水の事故多発 夏遊びに潜む危険…▽宿題はAI・子連れ出勤も令和の夏休み ラジオ体操は昔話！？
札幌,1 HBC,2026-08-14,13:55,ゴゴスマ,お盆を直撃 東京など記録的な大雨 関東各地の爪痕は…？きょうもゲリラ雷雨か 台風17号は盆明けに！？列島への影響どうなる 🈀(予定)
札幌,1 HBC,2026-08-14,15:49,Nスタ🈑,嬉しいニュースに湧き立つ日も、つらいニュースで落ち着かない日も、夕方テレビをつければそこにある、いつもの顔、いつもの声、あなたのパートナーに、Nスタ。
札幌,1 HBC,2026-08-14,16:50,今日ドキッ！🈢【買い物客に密着！熱狂バレー息子と応援ママ▽空港の屋上で焼き肉】,レアル・マドリード浦河町でサッカー教室▽今週の気温は？お天気を児玉予報士解説▽賞金が当たる「ランクイ〜ン」▽夢グループの2人がクイズ出題！午後6時45分頃
札幌,1 HBC,2026-08-14,19:00,それSnow Manにやらせて下さいSP★サッカー森保監督がTBSバラエティ初出演,"🈑それスノ夏休み特別編""正直ジャンケン""▼サッカー日本代表森保監督がサプライズ登場で白熱の新感覚心理戦が開幕…総勢18名の戦い制し優勝するのは一体誰！？"
札幌,1 HBC,2026-08-14,20:55,Snow Man佐久間 渡辺 宮舘の江戸川会★岡田将生・鈴木亮平と下町トーク🈑,"Snow Manの""江戸川トリオ""佐久間・渡辺・宮舘が冠番組で地元凱旋▼江戸川出身・岡田将生がサプライズ登場…ボウリング対決＆酔いトーク▼鈴木亮平と浴衣で..."
札幌,1 HBC,2026-08-14,22:00,金曜ドラマ「Tシャツが乾くまで」第6話 証拠は？🈖🈑,"主演：蒼井優×脚本：生方美久×主題歌：スピッツ×共演：中島歩・高橋文哉・夏帆・松山ケンイチ
とある事故に巻き込まれた二組の夫婦の“愛”と“秘密”の物語"
札幌,1 HBC,2026-08-14,22:54,グッチーな！ミニ,土曜お昼の「グッチーな！」のミニサイズ版。グッチーと森結有花アナウンサーが120秒間で話題のエンタメや新商品の情報をコンパクトに伝えます。
札幌,1 HBC,2026-08-14,23:00,A－Studio＋【安達祐実】兄＆小田切ヒロが語る素顔！＆子どもたちとの日常🈖🈑,▽子どもたちとの関係性＆子育て法▽親友・小田切ヒロとのシンパシー▽妹に関する取材は初！兄が登場＆兄妹の絆▽脚本家/演出家・加藤拓也と俳優・平原テツが明かす神対応
札幌,1 HBC,2026-08-14,23:30,ララLIFE 青木崇高、ウイスキーの聖地・スコットランドのアイラ島を巡る🈑,"【MC】三村マサカズ（さまぁ〜ず）青木崇高
ウイスキー好きなら1度は訪れたい聖地・アイラ島
なぜスコッチが美味しいのか、その秘密を紐解く夢の旅"
札幌,1 HBC,2026-08-14,23:58,news23🈑あなたと、あなたの身近な人にとって大切なニュースを,どこよりもわかりやすく、わかりやすい言葉で、色んな人の意見、色んな声、色んな視点と共にお伝えします。経験豊富な23ジャーナリストたちが、ニュースを深掘りします。
札幌,2 NHKEテレ..,2026-08-14,05:30,中国語！ナビ（18）はい・いいえで答える疑問文／ふなっしー登場！（2）,求める答えが「はい」か「いいえ」になる是非疑問文を学習▽とっておき動詞！50▽剛力彩芽劇場▽前回に続いて、ふなっしーさんがスタジオに！剛力さんと語学カルタ対決！
札幌,2 NHKEテレ..,2026-08-14,05:50,ハングルッ！ナビ（18）ここで もう少しだけ休んでもいいですか？,ミセス若井滉斗とハングルを学ぼう！文字や発音の基礎から実用的なフレーズまで、言葉に込められたニュアンスや文化も味わいながら学習！Kカルチャー満載でお届け。
札幌,2 NHKEテレ..,2026-08-14,06:10,きょうの健康 ひざの痛み タイプ別徹底対策「増える手術の選択肢」🈖🈑,変形性ひざ関節症に対する「人工関節置換術」、О脚やX脚を矯正する「骨切り術」、半月板逸脱に対して行う「半月板制動術」など、最近増えた手術の選択肢を紹介する。
札幌,2 NHKEテレ..,2026-08-14,06:25,テレビ体操🈑,【出演】鈴木大輔，吉江晴菜，我喜屋佑衣，杉井勇介，森山雅斗，【ピアノ】細貝柊
札幌,2 NHKEテレ..,2026-08-14,06:35,みんなのうた「コンピューターおばあちゃん」／「キャベツUFO」,80年代／「コンピューターおばあちゃん」うた：東京放送児童合唱団（酒井司優子）（1981年）／「キャベツUFO」うた：工藤順子（1984年）
札幌,2 NHKEテレ..,2026-08-14,06:40,プチプチ・アニメ 森のレシオ「こうかんトリ」,氷の世界に住む少女レシオとその友だち、毛むくじゃらのジャモン。二人は出かけた先で出会った精霊や不思議な生き物たちから、さまざまなことを学んでゆきます。
札幌,2 NHKEテレ..,2026-08-14,06:45,ピタゴラスイッチ▽10本アニメ きもだめし🈑,世の中の仕組みや考え方を、ピタゴラ風のユニークな見方で伝えます。「10本アニメ きもだめし」「今日のフルーツ」「こんなことできません」「うにうにピー」ほか。
札幌,2 NHKEテレ..,2026-08-14,06:55,Eテレ0655 金曜日🈑,1日のはじまりをつくる5分番組『0655』。「日めくりアニメ」「おはようソング」などの楽しいコーナーで、あなたを送り出します
札幌,2 NHKEテレ..,2026-08-14,07:00,The Wakey Show ベストセレクション🈑,全国のこどもたちに向け、DJウェイキーとその仲間たちが、今日一日が楽しくなるinterestingな情報をお届けするエデュテインメントショウ！
札幌,2 NHKEテレ..,2026-08-14,07:20,アニメ はなかっぱ「ベイビーズVS盆踊り」「サンサイ山の妖怪たち」🈑🈓,頭の上に花が咲くかっぱ「はなかっぱ」と個性豊かな仲間たち、そして謎の花「わか蘭」を狙う黒羽屋蝶兵衛一味が、緑いっぱいの「やまびこ村」で、てんやわんやの大騒ぎ！
札幌,2 NHKEテレ..,2026-08-14,07:30,みいつけた！ 金曜日🈑,4歳ごろから楽しみながら学べる教育的エンターテインメント番組。友達と遊ぶ楽しさ、命の不思議、できる喜び等さまざまな「発見」を通して楽しむことができる番組です。
札幌,2 NHKEテレ..,2026-08-14,07:45,おかあさんといっしょ 金曜日🈑,2歳ごろから楽しめる教育エンターテインメント番組。歌・体操・人形劇・アニメなど楽しいコーナーがいっぱい！幼児の情緒や表現、言葉や身体の成長を応援します。
札幌,2 NHKEテレ..,2026-08-14,08:10,いないいないばあっ！ 金曜日🈑,さなか、カニ、クジラ…うみのいきものがたくさん。ワンワンとおうちゃんは、海の中をおさんぽ！？▼うた「おっ！さかな」、「おうえんおぅ！おぅ！」など。
札幌,2 NHKEテレ..,2026-08-14,08:25,ミミクリーズ「みずたまをつくろう」🈖🈑,「ミミクリー（mimicry）」それは「似せること」または「似ているもの」という意味です。自然のなかのソックリさん＝「ミミクリー」をさがしてみよう！
札幌,2 NHKEテレ..,2026-08-14,08:35,あおきいろ 10分版 その99🈖🈑,「あお」と「きいろ」2つはあきらかに違うけど、重なりあうと「みどり」になる。多様な個性と共に生きるための「共生マインド」を育む子ども番組です。
札幌,2 NHKEテレ..,2026-08-14,08:45,プチプチ・アニメ 春告げ魚と風来坊「夏草のつりばり魚」,小さなコビトの風来坊は、風に乗ってきたきれいなメロディを耳にする。 ホンモノの野山を舞台に、小さな生き物たちが駆けまわる、不思議な旅の物語。
札幌,2 NHKEテレ..,2026-08-14,08:50,まいにちスクスク 市販品で手間抜き！子どもごはん（3）冷蔵・冷凍食品🈑,健康、食事、遊びなど、子育ての気になる情報やちょっとしたお役立ちアイデアをお送りする「まいにちスクスク」！魔法の5分で、あなたの子育てがもっと楽しくなりますよ！
札幌,2 NHKEテレ..,2026-08-14,08:55,みんなのうた「Umm」／「あっ！」,「Umm」うた：sumika、アニメ：かずきおえかき／「あっ！」うた：YONA YONA WEEKENDERS、アニメ：いよりさき
札幌,2 NHKEテレ..,2026-08-14,09:00,自由研究55 フットワーク軽く研究しちゃおう 略して「フッ軽」スペシャル！🈑🈞,夏休み目前！0655・2355がお送りする自由研究特番。今年は「フッ軽」スペシャル！フットワーク軽く研究を始める心得を伝授しますよ。
札幌,2 NHKEテレ..,2026-08-14,09:25,ABUアジアこどもドラマ こども・エール！ 3日目「マレーシア」「ブルネイ」🈑,「こども・エール！」は3日間に渡ってアジア各国の放送局が制作した、こどもが主人公のドラマを紹介する番組です。3日目は、マレーシアとブルネイのドラマを放送！
札幌,2 NHKEテレ..,2026-08-14,10:00,NHK高校講座 情報Ⅰ ネット社会にも権利がある🈑,日向坂46正源司陽子と野田クリスタルが検索の裏技に驚き！実在の日向坂はどこ？マヂカルラブリー村上が高校生と栃木の魅力を発信！いらすとやさん登場。
札幌,2 NHKEテレ..,2026-08-14,10:20,NHK高校講座 家庭総合 人生設計…今できることは？🈑,生きていくために必要な知識や技術を学ぶ！それが家庭総合です。多様な人々と関わり、過去や未来に想像力を働かせながら、どんな暮らしを営んでいきたいか考えましょう。
札幌,2 NHKEテレ..,2026-08-14,10:40,NHK高校講座 総合的な探究の時間みんなが幸せに生きるために何ができるか2🈑,「総合的な探究の時間」とはいかなる学習か？を、番組独自の学習モデル、学習ノウハウと、現役高校生の探究学習の実践を通して学べるNHK高校講座の番組です。
札幌,2 NHKEテレ..,2026-08-14,11:00,NHK高校講座 体育実技 水泳🈑,体育実技における“主体的・対話的・深い学び”とはいかなる学習か？高校講座「体育実技」は2022年度から導入されたカリキュラムに対応した番組です。
札幌,2 NHKEテレ..,2026-08-14,11:10,NHK高校講座 書道I 線に無限の可能性〜筆と墨〜🈑,書道は個々の思いや感情を、文字を通して表現する芸術です。書の文化や歴史、多様な表現方法を学んで書に親しみ、書の楽しさを発見しましょう。▽ファーストサマーウイカ
札幌,2 NHKEテレ..,2026-08-14,11:30,NHKみんなの手話（18）「スポーツ」🈑🈐,第18課のテーマは「スポーツ」です。スポーツに関する表現を学びましょう。
札幌,2 NHKEテレ..,2026-08-14,11:55,みんなのうた「マスク・ド・カメロ」,SPアンコール／「マスク・ド・カメロ」作詞：新藤晴一、作曲：岡野昭仁、編曲：立崎優介・田中ユウスケ・PORNOGRAFFIT、うた：ポルノグラフィティ
札幌,2 NHKEテレ..,2026-08-14,12:00,チョイス＠病気になったとき「股関節の痛み 原因究明・徹底治療」🈖🈑🈞,股関節の痛みは「関節唇損傷」や「変形性股関節症」、骨頭の壊死によるものなど原因はさまざま。薬や運動、手術などの適切な治療法について専門医が詳しく解説する。
札幌,2 NHKEテレ..,2026-08-14,12:45,ウチのどうぶつえん インドに学び、ゾウを飼う🈖🈑,去年兵庫の動物園にインドからアジアゾウ4頭がやってきました。飼育員が現地で学んだという、インド流の飼育法を取り入れて育てています。
札幌,2 NHKEテレ..,2026-08-14,12:55,5分であさイチ“食養生”で体調不良を抜け出そう！🈑,平日朝に放送している「あさイチ」の中から暮らしに役立つ情報を5分でギュギュっとコンパクトにお伝えします。今回は、体調不良を抜け出すのに役立つ“食養生”。
札幌,2 NHKEテレ..,2026-08-14,13:00,NHK手話ニュース🈐,【キャスター】工藤咲子
札幌,2 NHKEテレ..,2026-08-14,13:05,名曲アルバム＋（プラス）「ボレロ」ラヴェル作曲,「名曲アルバム＋（プラス）」はアニメーションやCGを使って音楽の魅力を表現する新しい音楽番組。「ボレロ」の特徴的なリズムと色彩感をアニメーションでひもとく
札幌,2 NHKEテレ..,2026-08-14,13:10,芸能きわみ堂 市川團子が挑む！スーパー歌舞伎「もののけ姫」🈑🈞,この夏、若手人気俳優・市川團子が挑むスーパー歌舞伎の新作「もののけ姫」、そして祖父猿翁への熱い思い！共演の市川笑三郎、中村壱太郎、中村時蔵らが團子の魅力を語る。
札幌,2 NHKEテレ..,2026-08-14,13:40,日本の話芸 桃月庵白酒 落語「百川」🈖🈑🈞,桃月庵白酒さんの落語「百川」をお送りします（令和7年9月5日（金）収録）
札幌,2 NHKEテレ..,2026-08-14,14:10,趣味の園芸 いいね！ふわふわ感！ スモークツリー🈑,“煙”のような幻想的な花姿が魅力のスモークツリー。丈夫で育てやすく、ドライフラワーでも楽しめる。その奥深い魅力をご紹介する。「せんごく家紋」は長宗我部元親。
札幌,2 NHKEテレ..,2026-08-14,14:35,NHKみんなの手話（19）「病気・けが」🈑🈐,第19課のテーマは「病気・けが」です。痛みがあるときの表現や痛みの程度の表現について学びます。1つ目のキーセンテンスは「おなかが痛くて体調が悪いんです」です。
札幌,2 NHKEテレ..,2026-08-14,15:00,趣味の園芸グリーンスタイル 京も一日陽だまり屋 おばけの葉 モンステラ🈑,京都の路地裏にある園芸店「陽だまり屋」。今回登場するのは、観葉植物モンステラ。大きな葉と、がっしりした根のその姿が、一騒動を巻き起こす。
