放送エリア,放送局,放送日,放送時間,番組名,番組概要
札幌,1 HBC,2026-08-17,04:05,テレビショッピング,お買い得な情報満載！
札幌,1 HBC,2026-08-17,05:20,THE TIME，🈑🈓千葉豪雨が示した課題…なぜ車両は冠水場所に進入したのか？,"甲子園に“有明旋風”3試合逆転勝利の快進撃で8強▽子どもが夢中になる大学博物館
▽VIVANT最新裏側▽なぜ法学者がロマンス詐欺被害に▽南国フルーツ急増の謎"
札幌,1 HBC,2026-08-17,08:00,ラヴィット！VIVANT俳優登場！そうめんサミットに製麺職人の田渕父が緊急参戦🈑,"▼激うまアレンジ続々！そうめんサミット！今回はそうめん一筋の製麺職人・田渕父がガチ審査
▼浮輪や水鉄砲、花火など夏のおもしろレジャーグッズでビリビリドボンクイズ"
札幌,1 HBC,2026-08-17,09:55,テレビショッピング,お買い得な情報満載！
札幌,1 HBC,2026-08-17,10:25,ひるおび🈑,あなたを“いたわる”1時間！天気痛・家事の裏ワザ・明日行きたいイベント情報…毎日忙しいあなたをちょっと笑顔にする情報にこだわってお届けします▼復活！亭主改造計画
札幌,1 HBC,2026-08-17,11:20,3分クッキング🈑【ひき肉と夏野菜のトマトカレースープ】,60年以上に亘り「簡単、便利でおいしい家庭料理」を届ける長寿番組。定番からおもてなしのメニューまで、旬の食材を活かした献立をお届けします。
札幌,1 HBC,2026-08-17,11:30,JNNニュース🈑,JNNが総力をあげて取材した道内・全国・世界の最新ニュースをお伝えします。
札幌,1 HBC,2026-08-17,11:55,ひるおび🈑【千葉豪雨 被害全容は…車内閉じ込め多発なぜ▽台風進路予測にAI】,▽千葉豪雨 被害全容は…車内閉じ込め多発なぜ 水没車からどう避難？放置車両多数…事故も▽台風進路予測にAI活用
札幌,1 HBC,2026-08-17,13:55,ゴゴスマ,様々な事が起こる平日の午後、あらゆるジャンルの関心事を「生」にこだわってMC石井亮次がわかりやすくお届け！
札幌,1 HBC,2026-08-17,15:49,Nスタ🈑,嬉しいニュースに湧き立つ日も、つらいニュースで落ち着かない日も、夕方テレビをつければそこにある、いつもの顔、いつもの声、あなたのパートナーに、Nスタ。
札幌,1 HBC,2026-08-17,16:50,今日ドキッ！🈢【走ったカロリー現金化！？稼いで空腹状態…極上のラーメンを探せ！】,学ぶ権利をどう支援…外国人児童15万人超え▽貴重な資料どう守る…博物館の収蔵庫が満杯▽気になるお天気を児玉予報士が解説▽電話で参加♪賞金当たる「ランクイ〜ン」
札幌,1 HBC,2026-08-17,19:00,CDTVライブ！ライブ！★夏フェス3時間SP★キンプリ★フルーツジッパー★とき宣,🈑🈓★T.M.Revolution「HOT LIMIT」★GRe4N BOYZ「キセキ」★LDH選抜★中島健人★Fukase★郷ひろみ★ボイネク★きゃりー
札幌,1 HBC,2026-08-17,22:00,プロフェッショナルランキング★SASUKE泣ける名場面ランキングBEST10🈑,その道を極めたプロによるガチ投票で決定した「本当のランキング」を大発表！★スタジオ大号泣！SASUKEのプロが選ぶ【SASUKE泣ける名場面ランキング】
札幌,1 HBC,2026-08-17,22:57,HBC天気予報,道内の天気予報をお伝えします。dボタンを押すとデータ放送でも、あなたの街・道内・全国の天気予報、市町村ごとの警報・注意報などがご覧いただけます。
札幌,1 HBC,2026-08-17,23:00,news23🈑あなたと、あなたの身近な人にとって大切なニュースを,どこよりもわかりやすく、わかりやすい言葉で、色んな人の意見、色んな声、色んな視点と共にお伝えします。経験豊富な23ジャーナリストたちが、ニュースを深掘りします。
札幌,1 HBC,2026-08-17,23:56,コンサドーレイズム,サッカーJ2・北海道コンサドーレ札幌応援番組▽リーグ最新情報や選手監督の素顔に迫るインタビューも▽HBCが“コンサドーレのいま”に迫る
札幌,1 HBC,2026-08-17,23:59,タイトル未定のパキラっしゅ★シーズン2,元日向坂46高本彩花が参戦！「あるあるメドレー」で爆笑キラーワード炸裂！谷乃愛が北海道の重鎮・石井ちゃんの熱血指導で麻辣湯の食リポ特訓！才能開花なるか！？
札幌,2 NHKEテレ..,2026-08-17,05:30,しあわせ気分のイタリア語（19）ミケランジェロの故郷を訪ねる,使うとしあわせな気分になれるイタリア語の表現を楽しく学べる講座。美しいトスカーナの映像や文化特集が盛りだくさんです。
札幌,2 NHKEテレ..,2026-08-17,05:50,浮世絵EDO－LIFE アクティブに涼もう！広重 夏の人気行楽地・王子瀧の川🈑,広重が描く江戸近郊の夏のレジャースポット。森林散策を楽しんだり、川べりでお酒を楽しんだり…。おやっ、川に浮かんで、扇子を足で掲げる男性がいる。一体何してるの？
札幌,2 NHKEテレ..,2026-08-17,05:55,美の壺 選「今昔つなぐ 木桶（おけ）」🈑,日本伝統の道具の代表のひとつ「木桶（おけ）」。風呂の湯桶（おけ）から、しょうゆを仕込む大桶（おけ）、世界で人気のシャンパンクーラーまで、木桶の魅力に迫る！
札幌,2 NHKEテレ..,2026-08-17,06:25,テレビ体操🈑,【出演】岡本美佳，吉江晴菜，福島波奈，新井庸太，森山雅斗，【ピアノ】能條貴大
札幌,2 NHKEテレ..,2026-08-17,06:35,みんなのうた「はじめての僕デス」／「passion」,放送開始65年企画！「はじめての僕デス」うた：宮本浩次（1976年）／「passion」うた：宮本浩次（2021年）
札幌,2 NHKEテレ..,2026-08-17,06:40,プチプチ・アニメ 森のレシオ「ゆりかごの木」,氷の世界に住む少女レシオとその友だち、毛むくじゃらのジャモン。二人は、出かけた先で出会った精霊や不思議な生き物たちから、さまざまなことを学んでゆきます。
札幌,2 NHKEテレ..,2026-08-17,06:45,ピタゴラスイッチ▽666えん装置🈑,世の中の仕組みや考え方を、ピタゴラ風のユニークな見方で伝えます。じゃんけん装置は「ゆらゆら板」、他に「666えん装置」「箱のすけ」など。
札幌,2 NHKEテレ..,2026-08-17,06:55,Eテレ0655 月曜日🈑,1日のはじまりをつくる5分番組『0655』。「日めくりアニメ」「おはようソング」などの楽しいコーナーで、あなたを送り出します
札幌,2 NHKEテレ..,2026-08-17,07:00,The Wakey Show 1学期マイベストWEEK マリーゴールベスト🈑,全国のこどもたちに向け、DJウェイキーとその仲間たちが、今日一日が楽しくなるinterestingな情報をお届けするエデュテインメントショウ！
札幌,2 NHKEテレ..,2026-08-17,07:20,アニメ はなかっぱ「大丈夫だよ、はなかっぱ」「いざ咲け！はなかっぱ」🈑🈓,頭の上に花が咲くかっぱ「はなかっぱ」と個性豊かな仲間たち、そして謎の花「わか蘭」を狙う黒羽屋蝶兵衛一味が、緑いっぱいの「やまびこ村」で、てんやわんやの大騒ぎ！
札幌,2 NHKEテレ..,2026-08-17,07:30,みいつけた！ 月曜日🈑,4歳ごろから楽しみながら学べる教育的エンターテインメント番組。友達と遊ぶ楽しさ、命の不思議、できる喜び等さまざまな「発見」を通して楽しむことができる番組です。
札幌,2 NHKEテレ..,2026-08-17,07:45,おかあさんといっしょ サマーフェス1🈑,2歳ごろから楽しめる教育エンターテインメント番組。今週は夏の特別編。お兄さんお姉さんはスタジオを飛び出してお外で歌って遊ぶよ。ファンターネ！のお話は夏の特別編。
札幌,2 NHKEテレ..,2026-08-17,08:10,いないいないばあっ！ 月曜日🈑,海のお話がたくさん。ワンワンとおうちゃんは、海の中をお魚さんとお散歩。ぽぅぽは浜辺でのんびり。あれ？番組最後に、犬山ワン太郎さんのニュースが。なになに？
札幌,2 NHKEテレ..,2026-08-17,08:25,アニメ おじゃる丸「ママどのプリン」🈑,千年前のヘイアンチョウから月光町にやってきたおじゃる丸が、小学生のカズマや町の人々、あとを追ってきた子鬼（おに）たちとゆかいな騒動（そうどう）をまきおこします。
札幌,2 NHKEテレ..,2026-08-17,08:35,にほんごであそぼ「操る」🈑🈓,書道で学ぶにほんご（青柳美扇）・ぐうたらちんたら／操る、朗読（津田健次郎）、歌舞伎（中村勘九郎）、漢字カードバトル、うた「JUMP」
札幌,2 NHKEテレ..,2026-08-17,08:45,ミニアニメ チキップダンサーズ「小ドッグ ララララ」,服を迷っているつむぎちゃん。どんな悩みもきれいなハモリで答えてくれるアメリカン小ドッグ3人組。しかしみんなが何でもかんでも質問するのでどんどん疲れが出始めて…
札幌,2 NHKEテレ..,2026-08-17,08:50,てれび絵本「ひとくちぱくり」🈑,ほがらか村の生き物たちは、みんな仲よし。今日もみんなで仲よくさんぽをしていると、大きな大きなスイカがひとつごろり。みんなで仲よく食べたいけれど…。
札幌,2 NHKEテレ..,2026-08-17,08:55,みんなのうた「Umm」／「あっ！」,「Umm」うた：sumika、アニメ：かずきおえかき／「あっ！」うた：YONA YONA WEEKENDERS、アニメ：いよりさき
札幌,2 NHKEテレ..,2026-08-17,09:00,おかあさんといっしょ ファミリーコンサート2026春〜きっと、あしたは〜🈑🈞,2026年5月にNHKホールで開かれた「おかあさんといっしょファミリーコンサート〜きっと、あしたは〜」を中継収録して放送！
札幌,2 NHKEテレ..,2026-08-17,10:00,NHK高校講座 簿記 当期はもうかった？〜決算（1）〜🈑,商店を模したスタジオセットで簿記の基本を楽しく、わかりやすく解説していく番組です。今回は簿記の基本用語である取引と勘定について学んでいきます。
