放送エリア,放送局,放送日,放送時間,番組名,番組概要
札幌,2 NHKEテレ..,2026-09-17,09:35,えいごでがんこちゃん「あ、あぶないよ！」🈖,がんこちゃんが、道にあいた穴に落ちそうになっている。あ！がんこちゃん、あぶないよ！でも、がんこちゃんは穴に落ちてしまう。どうやって助けたらいいの？！
札幌,2 NHKEテレ..,2026-09-17,09:40,エイゴビート2 Who is he？／だれかな？🈖,リズムに乗って体を動かし、楽しく英語を身につけよう！英語ビギナーのキッズが、習ったキーフレーズを引っさげて外国人との会話に挑戦。小学3、4年向け。出演・すみれ
札幌,2 NHKEテレ..,2026-09-17,09:50,小学生の基礎英語 on TV He is nice．🈖,サンシャイン池崎が小学生と英語をエンジョイ！街の外国人にインタビューしたり、海外の小学生とオンラインで話したり、小学校で学ぶ英語を使い楽しくコミュニケーション！
札幌,2 NHKEテレ..,2026-09-17,10:00,NHK高校講座 英語コミュニケーションⅠ 買い物をしてみよう,さまざまな英語の表現を知って、英語でのコミュニケーションを楽しみましょう！ 出演：鞘師里保 Shizuka Rachel Anderson
札幌,2 NHKEテレ..,2026-09-17,10:20,NHK高校講座 ベーシック英語 ライフスタイルは人それぞれ,中学校までの英語のつまずきポイントを基礎からしっかり学べる講座です。今回は、what／where／whenを使って、相手の日常について質問する表現を学びます。
札幌,2 NHKEテレ..,2026-09-17,10:30,NHK高校講座 物理基礎 力学的エネルギーの保存🈑,緩やかな斜面と急な斜面の同じ高さから台車を走らせたとき、ゴールに早く到達したのは急な斜面に置いた台車だった。ところが、ゴール地点での速さを比較してみると…。
札幌,2 NHKEテレ..,2026-09-17,10:50,NHK高校講座 ベーシック数学 直線の式🈑,直線は1次関数で表すことができます。2つの点を結ぶ直線を求める式を導いてみましょう。キーワードは「傾き」と「y切片」です。
札幌,2 NHKEテレ..,2026-09-17,11:00,テイクテック2．0 インターネット 声の出演：オダギリジョー🈑,身の回りのテクノロジーの仕組みを楽しく学べる番組「テイクテック2．0」。今回のテーマは「インターネット」。その仕組みをアニメやドラマで紹介します。
札幌,2 NHKEテレ..,2026-09-17,11:10,リトル・チャロ（24）,感動の英語アニメ「リトル・チャロ」を10分に再編集して放送。恩人のトモコの映画に出演するため再びニューヨークに戻った子犬のチャロの活躍を描く。▽声：斎藤アリーナ
札幌,2 NHKEテレ..,2026-09-17,11:20,すくすく子育て 育児のハッピーシェアスペシャル🈑🈞,毎日の忙しい子育ての中で感じるささやかなハッピーをみんなでシェアしようという名物企画！心がほっこりあたたまり子どもがもっともっと愛おしくなる！
札幌,2 NHKEテレ..,2026-09-17,11:50,ミミクリーズ「トゲトゲ」🈖🈑,「ミミクリー（mimicry）」それは「似せること」または「似ているもの」という意味です。自然のなかのソックリさん＝「ミミクリー」をさがしてみよう！
札幌,2 NHKEテレ..,2026-09-17,12:00,きょうの健康“筋トレ”を高齢者にも！これが筋肉新常識 みんなの相談室🈖🈑,筋トレについて、視聴者から寄せられた疑問や質問に専門家がお答えする「みんなの相談室」。筋トレは意外に悩みが多い運動、いかにして効率的に筋力をつけるかを伝える。
札幌,2 NHKEテレ..,2026-09-17,12:15,おとな時間研究所 心と体ととのう 宿坊の旅🈖🈑🈞,おとな世代にも関心の高い「宿坊」。精進料理や修行体験ができるのも魅力だ。常盤貴子さんが山梨の宿坊を体験！ほかにも各地の宿坊を紹介。宿坊を旅する魅力をお届けします
札幌,2 NHKEテレ..,2026-09-17,13:00,NHK手話ニュース🈐,
札幌,2 NHKEテレ..,2026-09-17,13:05,名曲アルバム「ブエノスアイレスの冬」ピアソラ作曲,ピアソラの名曲にのせて、ブエノスアイレスで深夜タンゴを踊る市民の姿や、駅でバンドネオンを奏でる老人など、アルゼンチンタンゴの故郷ならではの風景を紹介する。
札幌,2 NHKEテレ..,2026-09-17,13:10,囲碁フォーカス そこが知りたい！コモクのIGOギモン🈑,めきめきと実力を伸ばしている番組キャラのコモクちゃん。ますます囲碁に夢中だけど、最近はいろんなことに興味と疑問が…コモクが碁界の？を徹底調査！
札幌,2 NHKEテレ..,2026-09-17,13:40,将棋フォーカス 将棋トリビア〜江戸川乱歩と将棋🈑,日本を代表する推理小説作家の江戸川乱歩は大の将棋好きだった。乱歩の棋譜をスタジオで検証し、将棋の実力をチェック。また将棋を題材にした作品「鉄人Q」を紹介する。
札幌,2 NHKEテレ..,2026-09-17,14:10,NHK短歌 きょうの放課後 いつかの放課後🈑,千葉聡さんの「きょうの放課後 いつかの放課後」。今回は「私のなかのもう一人の私」。ゲストは漫画とエッセイで活躍中の瀧波ユカリさん。司会はヒコロヒーさん。
札幌,2 NHKEテレ..,2026-09-17,14:35,3か月でマスターする世界史（11）近代化する日本と世界大戦🈖🈑🈞,今回は、世界大戦の時代。ヨーロッパ全体が戦い、世界中が戦場になった。日本も日露戦争での勝利をきっかけに、この時代に深く関わっていく。歴史の大きなつながりを見る。
札幌,2 NHKEテレ..,2026-09-17,15:05,偉人の年収 How much？ 尾崎将司🈖🈑🈞,教科書に載るような偉人たちはいくら稼いでいたの？お金を切り口に半生をたどると、偉人の意外な生き方や人生観が見えてくる！ゴルフ界のカリスマ ジャンボ尾崎が登場！
札幌,2 NHKEテレ..,2026-09-17,15:35,にほんごであそぼ「化ける」🈑🈓,書道で学ぶにほんご（青柳美扇）・立体紙切り（辻笙）・ぐうたらちんたら／化ける、朗読（高杉真宙）、漢字カードバトル、うた「へのへの横町」
札幌,2 NHKEテレ..,2026-09-17,15:45,ボクを食べないキミへ〜人生の食敵〜 星乃あんな VS イワシ🈑,嫌いな食べもの＝食敵（しょくてき）を克服する、異色の料理番組▽今回は、星乃あんなVSイワシ▽フードコーディネーター・あまこようこが秘蔵のレシピを披露！
札幌,2 NHKEテレ..,2026-09-17,15:55,で〜きた たべるマナー🈖🈑,「できないに気づけば、かならずできる」をテーマに、学校生活で必要な集団行動・マナー・社会的スキルを、わかりやすく、自発的に学ぶ番組。今回は『たべるマナー』。
札幌,2 NHKEテレ..,2026-09-17,16:05,ストレッチマンGO！「サツマイモ怪人ホクホックンあらわる！」🈖🈑,ちょっとカラダがかたいけど元気いっぱいな「ストレッチマンゴー」が登場！相棒・のぉ〜り〜と「空き缶」を使った楽しいあそびを紹介します。
札幌,2 NHKEテレ..,2026-09-17,16:15,いないいないばあっ！ 木曜日🈑,ロケット、ヘリコプター、気球に蒸気機関車。のりものたくさん！ジャンジャンとワンワンは何にのるのかな？ぽぅぽとうたーんは、虫の国でバッタに乗って競争だ！
札幌,2 NHKEテレ..,2026-09-17,16:30,ハロー！ちびっこモンスター 愛しすぎるパパ「いい加減にして！」🈑🈞,2歳の弟が「食事中に立ち歩く」こと、そして9歳の兄への「パパの愛が強すぎる」ことがママのお悩み。果たして、てぃ先生のアドバイスで解決できるのか…
札幌,2 NHKEテレ..,2026-09-17,17:00,アニメ はなかっぱ「名前をかえよう〜！」「ガーデニングのお手伝い」🈑🈓,頭の上に花が咲くかっぱ「はなかっぱ」と個性豊かな仲間たち、そして謎の花「わか蘭」を狙う黒羽屋蝶兵衛一味が、緑いっぱいの「やまびこ村」で、てんやわんやの大騒ぎ！
札幌,2 NHKEテレ..,2026-09-17,17:10,The Wakey Show ヴィーテのとびら ひらけ！メガネ🈑,全国のこどもたちに向け、DJウェイキーとその仲間たちが、今日一日が楽しくなるinterestingな情報をお届けするエデュテインメントショウ！
札幌,2 NHKEテレ..,2026-09-17,17:30,天才てれびくんgrow▽傑作選▽イマジネ物語14話▽究極の2択🈑🈓,▽傑作選▽イマジネ物語・スミレとリンタロウがギクシャク▽てれび戦士が究極の2択に挑戦。全部の選択がぴったり同じなてれび戦士はいるかな▽リモコンゲームに参加してね
札幌,2 NHKEテレ..,2026-09-17,18:00,おかあさんといっしょ 木曜日🈑,2歳ごろから楽しめる教育エンターテインメント番組。歌・体操・人形劇・アニメなど楽しいコーナーがいっぱい！幼児の情緒や表現、言葉や身体の成長を応援します。
札幌,2 NHKEテレ..,2026-09-17,18:24,SDGsのうた アオ・キイ版 ひろがれ！いろとりどり,「ひろがれ！いろとりどり」は＃SDGsを楽しく学んでいく番組シリーズ。「SDGsのうた」ではSDGsの目標を1つずつ、アオとキイの歌とアニメで紹介していくよ！
札幌,2 NHKEテレ..,2026-09-17,18:25,みいつけた！ 木曜日🈑,4歳ごろから楽しみながら学べる教育的エンターテインメント番組。友達と遊ぶ楽しさ、命の不思議、できる喜び等さまざまな「発見」を通して楽しむことができる番組です。
札幌,2 NHKEテレ..,2026-09-17,18:40,ピタゴラスイッチ ▽この装置 こんな名前がついてましたSP🈑,今回のピタゴラスイッチは「この装置 こんな名前がついてましたSP」。ユニークな名前の装置がいっぱい出てきます！
札幌,2 NHKEテレ..,2026-09-17,18:50,アニメ 忍たま乱太郎「陽気な斜堂先生！？の段」🈑,乱太郎・きり丸・しんべヱは、忍術学園で学ぶ忍者のたまご「忍たま」。ユニークな先生や仲間たちと、明るく・たのしく・ゆかいな毎日がくり広げられる。
札幌,2 NHKEテレ..,2026-09-17,19:00,アニメ おしりたんてい（109）「ププッ かいとうUときせきのタペストリー」🈑🈓,「フーム、においますね」レディーにやさしくスイートポテトがだいすきなめいたんてい・おしりたんていが、じょしゅのブラウンとともに、どんなじけんもププッとかいけつ！
札幌,2 NHKEテレ..,2026-09-17,19:20,アニメ アオアシ 🈡（24）ここから🈑,小林有吾の人気原作をもとに描く青春群像劇！サッカーJリーグのユースチームを舞台に、主人公・青井葦人（アシト）がプロを目指す仲間たちとともに挑戦の日々を送る。
札幌,2 NHKEテレ..,2026-09-17,19:45,みたてるふぉーぜ みちすすもーぜ／スローでみよーぜ／いきものさがそーぜ🈑,あるものが別の何かに見える！「見立て」で想像力を大いに刺激！国際コンクール「プリ・ジュネス」の6歳以下ノンフィクション部門でグランプリを獲得した番組の第38回
札幌,2 NHKEテレ..,2026-09-17,19:55,ナンブンノイチ（31）7分の1ってどんなもの？ 空き家🈑,○○分の1って、どんなもの？数字をもとに現代をひも解く5分のドキュメント。今回は空き家。住人がなく放置される家が増え続けている。住むだけではない、家の未来とは？
札幌,2 NHKEテレ..,2026-09-17,20:00,toi−toi“なりたい自分”になれていますか？🈖🈑,きつ音の症状に悩む社会福祉士の都築政憲さん。思うように言葉が出ないことで自信が持てず、理想と現実とのギャップに苦しんできた。“なりたい自分”との向き合い方を探る
札幌,2 NHKEテレ..,2026-09-17,20:30,きょうの健康 女性の病気「みんなの相談室 月経や子宮の悩み」🈖🈑,視聴者の皆様から寄せられた不安や疑問を解消する「みんなの相談室」。月経のつらさ解消の方法は？更年期で月経周期に変化した場合の受診の目安は？悩みに専門家が解説。
札幌,2 NHKEテレ..,2026-09-17,20:45,NHK手話ニュース845🈐,1日の国内外の出来事や最新のニュースを手話や映像でお伝えします。
札幌,2 NHKEテレ..,2026-09-17,21:00,クラシックTV「教えて！作曲ってナニ？」🈑,「作曲とは？」「メロディーはどうやって生まれる？」そんな素朴なギモンを現役作曲家に質問。音楽がもっと身近になる30分！
札幌,2 NHKEテレ..,2026-09-17,21:30,名将たちの勝負メシ ナポレオン🈑,フランス革命スペシャル後編は、皇帝「ナポレオン」。貴族たちから“成り上がり”とやゆされた若き天才軍人。革命を終わらせたのはナポレオンだった！？勝負メシから迫る！
札幌,2 NHKEテレ..,2026-09-17,22:00,真相の館 水の真相🈑🈞,世界の仕組みや知られざる事実など、ニュースの背景にある“真相”を、“謎解き”をしながら分かりやすく紹介する「真相の館」。今回のテーマは「水」。
札幌,2 NHKEテレ..,2026-09-17,22:30,小雪と発酵おばあちゃん 島根 清流が育む珍味 鮎（あゆ）のうるか🈖🈑,山に囲まれた島根県美郷町で伝統の発酵食、鮎（あゆ）の「うるか」に出会います。珍しい「やな漁」に小雪さんも挑戦！「うるか」のアレンジ料理もご紹介します。
札幌,2 NHKEテレ..,2026-09-17,23:00,ハングルッ！ナビ （23）韓方茶 飲めますか？,ミセス若井滉斗とハングルを学ぼう！文字や発音の基礎から実用的なフレーズまで、言葉に込められたニュアンスや文化も味わいながら学習！Kカルチャー満載でお届け。
札幌,2 NHKEテレ..,2026-09-17,23:20,＃バズ英語 〜SNSで世界をみよう〜 世界のおでかけスポット＆祝日🈞,太田光＆森川葵と一緒に、SNSで世界の「今」をキャッチアップ！世界でバズり中の話題を「SNS投稿」という切り口で深堀りし、人々の本音や多様な価値観に迫ります。
札幌,2 NHKEテレ..,2026-09-17,23:50,漢字ふむふむ“風、薫る”のあの人が関係していた！？小人🈑,関西に続き横浜でも開幕が近い万博。実は「小人」料金は万博がきっかけで生まれたといわれている。しかも朝ドラ「風、薫る」で活躍中の清水卯三郎が開催に影響を与えた！？
札幌,2 NHKEテレ..,2026-09-17,23:55,Eテレ2355 木曜日🈑,きょうの終わりにほっとひといき。『2355』は、見ると気持ちよくリラックスできる、おやすみ前にぴったりの5分番組です
札幌,3 NHK総合1..,2026-09-17,05:00,NHKニュース おはよう日本 米どうなる利上げ？,日本の金融政策行方は？▼滋賀 近江牛“和牛五輪の最高賞”へ挑戦▼広島“車の楽しさ伝える”スポーツカーの博物館
札幌,3 NHK総合1..,2026-09-17,06:00,NHKニュース おはよう日本 きょう内閣改造へ焦点は,台風25号が発生 今後の進路は▼対日批判強める北朝鮮 選手団派遣のねらいは
札幌,3 NHK総合1..,2026-09-17,06:30,NHKニュース おはよう日本 猛暑と雨でクマはこの秋どうなる？注意点は🈑,ビール系飲料の税額統一へ スーパーの動きは▼和歌山県田辺市の市民が紡ぐ演劇“弁慶伝説”
札幌,3 NHK総合1..,2026-09-17,07:00,NHKニュース おはよう日本 国産で迎撃ドローン🈑,きょう内閣改造焦点は▼米どうなる利上げ▼日本の金融政策行方は▼猛暑と雨でクマはこの秋どうなる？注意点は
札幌,3 NHK総合1..,2026-09-17,07:45,NHKニュース おはよう北海道▽「じいの山」を守る・標茶町西別岳の物語,平日の朝は「おはよう北海道」！▽道内最新ニュース▽特集は標茶町・西別岳で整備を続ける男性を取材▽気象情報
札幌,3 NHK総合1..,2026-09-17,08:00,【連続テレビ小説】風、薫る（124）第25週「風媒花（ふうばいか）」🈖🈑,りん（見上愛）と直美（上坂樹里）は胃がんの手術を受けたシマケン（佐野晶哉）の看護をする。シマケンには手術を受けた理由があって…。
札幌,3 NHK総合1..,2026-09-17,08:15,あさイチ 秋の連休に行きたい！能登＆大分SP🈑,能登を満喫！絶品ソフトクリーム巡り＆大分で発見！日本一？癒やしの炭酸温泉▽デカ盛りで有名！大分のご当地グルメ＆今が旬の関あじ▽美しい…能登ブルー＆ポケモン空港も
札幌,3 NHK総合1..,2026-09-17,09:55,みんなの体操🈖🈑,【出演】鈴木大輔，能條貴大，舘野伶奈，吉江晴菜，新井庸太，森山雅斗
札幌,3 NHK総合1..,2026-09-17,10:00,ニュース・気象情報🈑,
札幌,3 NHK総合1..,2026-09-17,10:05,キャッチ！世界のトップニュース 同時多発テロから25年 アメリカは今🈔🈑,【世界の現場から】25年前にアメリカで起きた同時多発テロ事件をきっかけに世界はどう変わったのか ▽ウクライナ情勢 ▽イラン情勢：横川浩士・荒木さくら
札幌,3 NHK総合1..,2026-09-17,10:55,みんなのうた「Umm」／「あっ！」,「Umm」うた：sumika、アニメ：かずきおえかき／「あっ！」うた：YONA YONA WEEKENDERS、アニメ：いよりさき
札幌,3 NHK総合1..,2026-09-17,11:00,ニュース・気象情報🈑,
札幌,3 NHK総合1..,2026-09-17,11:05,きょうの料理「栗原はるみのキッチン日和 スペシャル」🈑,はるみさんの人気レシピを紹介するスペシャルな3日間。最終日はおやつをご紹介。「コツをつかめば絶対失敗しない」という、おいしさも太鼓判の2品です。
札幌,3 NHK総合1..,2026-09-17,11:30,うまいッ！ アジの最高峰シマアジ 愛媛・宇和島市🈑🈞,高級魚しまあじが今回の食材。世界的グルメガイドで2つ星を獲得したフレンチシェフも絶賛する上品な脂が特徴です。俳優・曽田陵介さんが、しまあじの養殖現場を訪ねます。
札幌,3 NHK総合1..,2026-09-17,11:54,気象情報,
札幌,3 NHK総合1..,2026-09-17,11:57,気象情報（北海道）,
札幌,3 NHK総合1..,2026-09-17,12:00,ニュース🈑,【キャスター】利根川真也
札幌,3 NHK総合1..,2026-09-17,12:15,ニュース（北海道）,
札幌,3 NHK総合1..,2026-09-17,12:20,みみより！解説 まもなく開幕 いちからわかるアジア大会🈑,愛知県を中心に国内で32年ぶりに開かれるアジア大会が今月19日に開幕します。どのような大会なのか、“アジア大会ならでは”の競技や運営の課題を詳しく解説します。
札幌,3 NHK総合1..,2026-09-17,12:30,【連続テレビ小説】ひよっこ（32）「響け若人のうた」🈖🈑,初めての日曜日を、それぞれが満喫したみね子（有村架純）たち。銭湯からの帰りに駄菓子屋へ寄ってラムネを回して飲みながら、お互いの出来事を話して盛り上がる。
札幌,3 NHK総合1..,2026-09-17,12:45,【連続テレビ小説】風、薫る（124）第25週「風媒花（ふうばいか）」🈖🈑🈞,りん（見上愛）と直美（上坂樹里）は胃がんの手術を受けたシマケン（佐野晶哉）の看護をする。シマケンには手術を受けた理由があって…。
札幌,3 NHK総合1..,2026-09-17,13:00,ニュース🈑,
札幌,3 NHK総合1..,2026-09-17,13:05,列島ニュース🈑,【午後1時台】日本列島の「いま」が見える！北から南までNHKの各放送局のニュースを選りすぐって大阪から全国に発信。地域の話題も交えて盛りだくさんでお届けします。
札幌,3 NHK総合1..,2026-09-17,13:55,テレビ体操🈑,【出演】岡本美佳，細貝柊，吉江晴菜，我喜屋佑衣，福島波奈，森山雅斗
札幌,3 NHK総合1..,2026-09-17,14:00,ニュース・気象情報🈑,
札幌,3 NHK総合1..,2026-09-17,14:05,列島ニュース 中継！兵庫香美町のベニズワイ▽海辺の町の”推し”大阪岬町🈑,【午後2時台】中継 旬！ベニズワイガニ 〜兵庫・香美町〜▽旅 海辺の町の”おいしい推し”〜大阪・岬町〜【キャスター】伊藤雄彦・倉沢宏希【気象予報士】坂下恵理
札幌,3 NHK総合1..,2026-09-17,14:50,時論公論 食料品消費税減税大綱 閣議決定 内容と課題🈑🈞,食料品の消費税減税の制度設計を盛り込んだ大綱が閣議決定されました。来年4月から2年間、税率を1％に引き下げます。その仕組みや財源などの課題について考えます
札幌,3 NHK総合1..,2026-09-17,15:00,ニュース・気象情報🈑,
札幌,3 NHK総合1..,2026-09-17,15:07,ニュース・気象情報（北海道）🈑,
札幌,3 NHK総合1..,2026-09-17,15:10,大相撲（2026年）秋場所 五日目🈑,
札幌,3 NHK総合1..,2026-09-17,15:55,大相撲（2026年）秋場所 五日目 新十両インタビュー 丹治🈔🈑,1敗を喫した横綱・大の里は義ノ富士と▽4連勝の大関・琴櫻は美ノ海と▽大関・霧島、安青錦は？▽新関脇の藤ノ川と新小結の伯乃富士の好取組は国技館を沸かせるか？
札幌,3 NHK総合1..,2026-09-17,18:00,ニュース🈑,
