放送エリア,放送局,放送日,放送時間,番組名,番組概要
札幌,1 HBC,2026-09-14,04:05,テレビショッピング,お買い得な情報満載！
札幌,1 HBC,2026-09-14,05:20,THE TIME，🈑🈓競泳・池江璃花子×二宮和也対談アジア大会への思いと闘病生活,気温乱高下でトラブル連休前に車をチェック▽「人類滅亡招く」AI開発減速か▽ VIVANTテント久々登場！裏側を公開▽家でできる検査キット▽激変！キャラビジネス
札幌,1 HBC,2026-09-14,08:00,ラヴィット！VIVANTブルーウォーカー参戦！グルメ芸能人が愛するごはんのお供が登場🈑,"▼ごはん大好き芸能人が愛する「ごはんのお供」普及委員会
▼モナキのヒット曲にあわせたリズムゲーム
▼今も大人気！昭和ヒットソングから歌って答える名曲クイズ開催！"
札幌,1 HBC,2026-09-14,09:55,テレビショッピング,お買い得な情報満載！
札幌,1 HBC,2026-09-14,10:25,ひるおび🈑,あなたを“いたわる”1時間！天気痛・家事の裏ワザ・明日行きたいイベント情報…毎日忙しいあなたをちょっと笑顔にする情報にこだわってお届けします▼復活！亭主改造計画
札幌,1 HBC,2026-09-14,11:20,3分クッキング🈑【お月見スープグラタン】,60年以上に亘り「簡単、便利でおいしい家庭料理」を届ける長寿番組。定番からおもてなしのメニューまで、旬の食材を活かした献立をお届けします。
札幌,1 HBC,2026-09-14,11:30,JNNニュース🈑,JNNが総力をあげて取材した道内・全国・世界の最新ニュースをお伝えします。
札幌,1 HBC,2026-09-14,11:55,ひるおび🈑【真夏日続出 秋の大型連休 天気は▽トランプ配当▽かかりつけ薬局活用術】,▽各地で真夏日続出！長雨＆寒暖差いつまで？秋の大型連休の天気は？▽米国民に「約77万円支給」約束…トランプ大統領に焦り？▽薬代節約に病気予防 かかりつけ薬...
札幌,1 HBC,2026-09-14,13:55,ゴゴスマ,様々な事が起こる平日の午後、あらゆるジャンルの関心事を「生」にこだわってMC石井亮次がわかりやすくお届け！
札幌,1 HBC,2026-09-14,15:49,Nスタ🈑,嬉しいニュースに湧き立つ日も、つらいニュースで落ち着かない日も、夕方テレビをつければそこにある、いつもの顔、いつもの声、あなたのパートナーに、Nスタ。
札幌,1 HBC,2026-09-14,16:50,今日ドキッ！🈢【人口増加は目指さない！明るい過疎化に挑む月形町をもうひとホリ】,11年ぶりの5連休！シルバーウイークをどう過ごす？▽今週の気温は？気になるお天気詳しく▽矢沢永吉さん喜寿を迎えてもエネルギッシュ！来春のライブツアーで札幌にも
札幌,1 HBC,2026-09-14,18:30,CDTVライブ！ライブ！🈑🈓★ストーンズ★なにわ男子★ポルノグラフィティ,★マカロニえんぴつ★LIL LEAGUE★KO1KEYZ
札幌,1 HBC,2026-09-14,20:30,テレビ×ミセスSP★スケボ堀米登場！ミセスの休日inLA＆絢香スキマ豪華コラボ🈑,Mrs. GREEN APPLEが様々なものとコラボするコラボバラエティ★堀米雄斗サプライズ登場！初体験尽くしのLA旅完結★絢香・スキマスイッチと豪華コラボ歌唱
札幌,1 HBC,2026-09-14,22:00,プロフェッショナルランキング★泣ける！日本代表名場面ランキング★🈑,その道を極めたプロによるガチ投票で決定した「本当のランキング」を大発表！★現役日本代表74人が選ぶ【泣ける！日本代表名場面ランキング】
札幌,1 HBC,2026-09-14,22:57,HBC天気予報,道内の天気予報をお伝えします。dボタンを押すとデータ放送でも、あなたの街・道内・全国の天気予報、市町村ごとの警報・注意報などがご覧いただけます。
札幌,1 HBC,2026-09-14,23:00,news23🈑あなたと、あなたの身近な人にとって大切なニュースを,どこよりもわかりやすく、わかりやすい言葉で、色んな人の意見、色んな声、色んな視点と共にお伝えします。経験豊富な23ジャーナリストたちが、ニュースを深掘りします。
札幌,2 NHKEテレ..,2026-09-14,05:30,しあわせ気分のイタリア語（23）極上のオリーブオイルを味わう,使うとしあわせな気分になれるイタリア語の表現を楽しく学べる講座。美しいトスカーナの映像や文化特集が盛りだくさんです。
札幌,2 NHKEテレ..,2026-09-14,05:50,浮世絵EDO－LIFE 宙に浮く亀！その謎を探る 広重「深川万年橋」🈑,富士山と隅田川を背景に、亀が宙に浮いている！？よく見ると、体を縄で縛られ、とあるところにつるされている。一体なぜ？そして、亀と江戸っ子たちの切なる願いとは…？
札幌,2 NHKEテレ..,2026-09-14,05:55,美の壺 選「よみがえりの聖地 熊野」🈑,「日本第一霊験所」とうたわれた熊野。熊野古道に隠された信仰の秘密から、巨岩が語る、よみがえりの物語。那智の滝に象徴される熊野の自然美とそこに宿る神々の姿に迫る。
札幌,2 NHKEテレ..,2026-09-14,06:25,テレビ体操🈑,【出演】岡本美佳，吉江晴菜，福島波奈，新井庸太，森山雅斗，【ピアノ】能條貴大
札幌,2 NHKEテレ..,2026-09-14,06:35,みんなのうた「はじめての僕デス」／「passion」,放送開始65年企画！「はじめての僕デス」うた：宮本浩次（1976年）／「passion」うた：宮本浩次（2021年）
札幌,2 NHKEテレ..,2026-09-14,06:40,プチプチ・アニメ モノだらけ！「たちつてと」,ふだん何気なく見ている身の回りのたくさんのモノたち。ちょっと想像をひろげてみると、あんなモノやこんなモノに変身して、楽しいお話を繰り広げてくれます。
札幌,2 NHKEテレ..,2026-09-14,06:45,ピタゴラスイッチ ▽どうぶつがいろいろでてきますSP🈑,世の中の仕組みや構造、考え方を、ピタゴラらしいユニークな見方で伝えます。今回は「どうぶつがいろいろでてきますSP」
札幌,2 NHKEテレ..,2026-09-14,06:55,Eテレ0655 月曜日🈑,1日のはじまりをつくる5分番組『0655』。「日めくりアニメ」「おはようソング」などの楽しいコーナーで、あなたを送り出します
札幌,2 NHKEテレ..,2026-09-14,07:00,The Wakey Show ドーネの童謡ジャーニー（5）🈑,全国のこどもたちに向け、DJウェイキーとその仲間たちが、今日一日が楽しくなるinterestingな情報をお届けするエデュテインメントショウ！
札幌,2 NHKEテレ..,2026-09-14,07:20,アニメ はなかっぱ「はなかっぱ、秋をさがそう」「がりぞー兄妹のおもてなし」🈑🈓,頭の上に花が咲くかっぱ「はなかっぱ」と個性豊かな仲間たち、そして謎の花「わか蘭」を狙う黒羽屋蝶兵衛一味が、緑いっぱいの「やまびこ村」で、てんやわんやの大騒ぎ！
札幌,2 NHKEテレ..,2026-09-14,07:30,みいつけた！ 月曜日🈑,4歳ごろから楽しみながら学べる教育的エンターテインメント番組。友達と遊ぶ楽しさ、命の不思議、できる喜び等さまざまな「発見」を通して楽しむことができる番組です。
札幌,2 NHKEテレ..,2026-09-14,07:45,おかあさんといっしょ 月曜日🈑,2歳ごろから楽しめる教育エンターテインメント番組。歌・体操・人形劇・アニメなど楽しいコーナーがいっぱい！幼児の情緒や表現、言葉や身体の成長を応援します。
札幌,2 NHKEテレ..,2026-09-14,08:10,いないいないばあっ！ 月曜日🈑,キャンディ、クッキー、ケーキ。今日はおいしいお菓子がたくさん。ぽぅぽとうーたんが、お菓子の国を大冒険。ワンワンがメインボーカルの新曲「でっかくなあれ」もあるよ。
札幌,2 NHKEテレ..,2026-09-14,08:25,アニメ おじゃる丸「子鬼トリオ 壁になる」🈑,千年前のヘイアンチョウから月光町にやってきたおじゃる丸が、小学生のカズマや町の人々、あとを追ってきた子鬼（おに）たちとゆかいな騒動（そうどう）をまきおこします。
札幌,2 NHKEテレ..,2026-09-14,08:35,にほんごであそぼ「化ける」🈑🈓,書道で学ぶにほんご（青柳美扇）・立体紙切り（辻笙）・ぐうたらちんたら／化ける、朗読（高杉真宙）、漢字カードバトル、うた「へのへの横町」
札幌,2 NHKEテレ..,2026-09-14,08:45,ミニアニメ チキップダンサーズ「ないしょのナゾナゾ」,つむぎちゃんが、何かをコソコソかくしています。ほねチキンたちもスキップガエル先生にかくしごとをしているみたい。暗いお部屋でみんないっしょに何をしているの…？
札幌,2 NHKEテレ..,2026-09-14,08:50,てれび絵本「ペンギンたんけんたい」（4）🈑,50人乗りのカヌーにのって、南の島にペンギンたちのたんけんたいがやってきました。はたしてこのペンギンたちは何をしにやって来たのでしょう？
札幌,2 NHKEテレ..,2026-09-14,08:55,みんなのうた「Umm」／「あっ！」,「Umm」うた：sumika、アニメ：かずきおえかき／「あっ！」うた：YONA YONA WEEKENDERS、アニメ：いよりさき
札幌,2 NHKEテレ..,2026-09-14,09:00,すたあと「どんぐりでなかまわけ」🈖🈑,【すたあと】新しく学校生活をスタートする小学1年生をサポートする番組。今回は、どんぐりや松ぼっくりをよく見て、似ているものを集める「仲間分け」に挑戦します。
