放送エリア,放送局,放送日,放送時間,番組名,番組概要
札幌,1 HBC,2026-08-18,04:05,テレビショッピング,お買い得な情報満載！
札幌,1 HBC,2026-08-18,05:20,THE TIME，🈑🈓千葉豪雨でエアコンの室外機が水没…ゲリラ雷雨でも注意が必要,注目の準々決勝 横浜エース織田＆“有明旋風”快進撃へ▽慶応大の女子学生がクレカを盗んだか▽酷暑の新定番?冷や汁▽町中華に大手も熱視線▽EBiDAN集結直撃
札幌,1 HBC,2026-08-18,08:00,ラヴィット！スノーマン宮舘＆佐久間と東京ディズニーリゾート＆憧れ宝塚スターと対面,"▼東京ディズニーリゾート大好き！スノーマン宮舘＆佐久間がこの夏の最強の楽しみ方！
▼あづきお姉さん憧れの明日海りおと初対面▼人生ゲーム、たまごっち…おもちゃQ🈑"
札幌,1 HBC,2026-08-18,09:55,テレビショッピング,お買い得な情報満載！
札幌,1 HBC,2026-08-18,10:25,ひるおび【無料で学べる巨大物流ターミナル＆科学館▽100万人動員日常あるある展】🈑,超人気！国内最大規模ターミナル「羽田クロノゲート」超高速仕分けを見学＆60個の体験ができる科学館▼共感の嵐…渋谷で開催中！4つのあるある展▼最新ニュースラ...
札幌,1 HBC,2026-08-18,11:20,3分クッキング🈑【牛肉とコーンのエスニックライス】,60年以上に亘り「簡単、便利でおいしい家庭料理」を届ける長寿番組。定番からおもてなしのメニューまで、旬の食材を活かした献立をお届けします。
札幌,1 HBC,2026-08-18,11:30,JNNニュース🈑,JNNが総力をあげて取材した道内・全国・世界の最新ニュースをお伝えします。
札幌,1 HBC,2026-08-18,11:55,ひるおび🈑千葉豪雨の復旧を阻む放置車両約2500台レッカー撤去作業密着,千葉豪雨の復旧を阻む放置車両約2500台レッカー撤去作業密着▽上野の次なる主役はサヨナラ“パンダ舎”
札幌,1 HBC,2026-08-18,13:55,ゴゴスマ,気温上昇…また「猛暑日」戻る？今週半ば暑さピークか 熱中症・夏バテに注意 天気急変のおそれも▼福島とっておきグルメ 🈀(予定)
札幌,1 HBC,2026-08-18,15:49,Nスタ🈑,嬉しいニュースに湧き立つ日も、つらいニュースで落ち着かない日も、夕方テレビをつければそこにある、いつもの顔、いつもの声、あなたのパートナーに、Nスタ。
札幌,1 HBC,2026-08-18,16:50,今日ドキッ！🈢【初めての遊園地に密着！お化け屋敷も体験…絵日記に書いた思いは？】,週末に花火大会の函館ぶらり…温泉街で老舗だんご＆新店で野菜たっぷりランチ▽タマネギ列車の季節…貨物の大動脈は維持できる？▽「副首都」動き加速！期待の裏に課題も
札幌,1 HBC,2026-08-18,19:00,バナナサンド☆鈴木亮平＆菜々緒＆仲里依紗がグルメバトル＆ウイカがハモリ我慢🈖🈑🈓,鈴木亮平＆菜々緒＆仲里依紗が絶品料理をかけ対決！鈴木亮平の天然が炸裂！ノリノリ菜々緒が変態仮面に！？▼ハモリ我慢ゲームに小手伸也が初参戦＆ウイカは本気リベンジ★
札幌,1 HBC,2026-08-18,20:55,マツコの知らない世界 婚活シリーズ第3弾!！婚活女性の世界,リアルな婚活女性を植草先生がカウンセリング＆植草親子プロデュースで大変身/コンセプト別最新婚活パーティー5選/マッチング率約6割！?豪華客船婚活パーティー🈖🈑
札幌,1 HBC,2026-08-18,22:00,火曜ドラマ「君の好きは無敵」#6新たなる挑戦！「かわいい」でおじさんを魅了せよ！,新キャラ・チュチュチュエラで働くおじさんを「かわいい」の虜にしたい!?元コンサル草壁（松本若菜）と恋を自覚した偏屈デザイナー瀬尾（佐野勇斗）、次の大勝負へ！🈖🈑
札幌,1 HBC,2026-08-18,22:57,HBC天気予報,道内の天気予報をお伝えします。dボタンを押すとデータ放送でも、あなたの街・道内・全国の天気予報、市町村ごとの警報・注意報などがご覧いただけます。
札幌,1 HBC,2026-08-18,23:00,news23🈑あなたと、あなたの身近な人にとって大切なニュースを,どこよりもわかりやすく、わかりやすい言葉で、色んな人の意見、色んな声、色んな視点と共にお伝えします。経験豊富な23ジャーナリストたちが、ニュースを深掘りします。
札幌,1 HBC,2026-08-18,23:56,EzoDrive,北海道のスタートアップを応援するHBCが、北海道でビジネスをDriveし、全国〜世界へ羽ばたくスタートアップ企業を紹介！
札幌,1 HBC,2026-08-18,23:59,今さらシロー！岡田准一＆ロバート秋山が横浜レトロ散歩！🈑,異国情緒溢れる街並みが人気の横浜を岡田＆秋山がレトロ散歩！定番の赤レンガ倉庫・俳優が愛した老舗ホテル＆名物発祥グルメ・創業100年超え老舗だらけの商店街も！
札幌,2 NHKEテレ..,2026-08-18,05:30,しあわせ気分のフランス語（19）いい時間を過ごしたよ！,自分のライフスタイルを大切にし、人を愛し、モノを大切にするフランス人の暮らしの中に、幸せのヒントを見つけます。口にすれば思わず笑顔になるフレーズも学びましょう！
札幌,2 NHKEテレ..,2026-08-18,05:50,5分でみんなの手話（11）病気🈑🈐,今回のテーマは「病気」です。会話を通して、すぐに使える手話表現を学びましょう！
札幌,2 NHKEテレ..,2026-08-18,05:55,ハートネットTV ＃ろうなん夏休み子どもSP 教えて先輩！憧れの仕事🈖🈐※字幕🈞,ろう・難聴の子どもたちが先輩の仕事の現場を訪ね、どのように夢を実現したのかを取材する「夏休み子どもスペシャル」。子どもたちが夢を育てるために何が必要か考えます。
札幌,2 NHKEテレ..,2026-08-18,06:25,テレビ体操🈑,【出演】鈴木大輔，我喜屋佑衣，杉井勇介，森山雅斗，【ピアノ】細貝柊
札幌,2 NHKEテレ..,2026-08-18,06:35,みんなのうた「おじいちゃんちへいこう」／「うんだらか うだすぽん」,【10年代】「おじいちゃんちへいこう」うた：氷川きよし（2016年）／「うんだらか うだすぽん」うた：ハナレグミ と うんだらか楽団（2017年）
札幌,2 NHKEテレ..,2026-08-18,06:40,プチプチ・アニメ 森のレシオ「つららの音色」,氷の世界に住む少女レシオとその友だち、毛むくじゃらのジャモン。二人は、出かけた先で出会った精霊や不思議な生き物たちから、さまざまなことを学んでゆきます。
札幌,2 NHKEテレ..,2026-08-18,06:45,ピタゴラスイッチ▽なんのプログラム？ ▽どうしてこうなった？🈑,世の中をピタゴラ風のユニークな見方で伝えます！今回は「なんのプログラム？」「建設装置」「どうしてこうなった？」「きょうのスレスレかいてん編くの字」ほか。
札幌,2 NHKEテレ..,2026-08-18,06:55,Eテレ0655 火曜日🈑,1日のはじまりをつくる5分番組『0655』。「日めくりアニメ」「おはようソング」などの楽しいコーナーで、あなたを送り出します
札幌,2 NHKEテレ..,2026-08-18,07:00,The Wakey Show 1学期マイベストWEEK ヴィーテベスト🈑,全国のこどもたちに向け、DJウェイキーとその仲間たちが、今日一日が楽しくなるinterestingな情報をお届けするエデュテインメントショウ！
札幌,2 NHKEテレ..,2026-08-18,07:20,アニメ はなかっぱ「アゲルちゃんのおじいちゃん」「みろりんの恋人」🈑🈓,頭の上に花が咲くかっぱ「はなかっぱ」と個性豊かな仲間たち、そして謎の花「わか蘭」を狙う黒羽屋蝶兵衛一味が、緑いっぱいの「やまびこ村」で、てんやわんやの大騒ぎ！
札幌,2 NHKEテレ..,2026-08-18,07:30,みいつけた！ 火曜日🈑,4歳ごろから楽しみながら学べる教育的エンターテインメント番組。友達と遊ぶ楽しさ、命の不思議、できる喜び等さまざまな「発見」を通して楽しむことができる番組です。
札幌,2 NHKEテレ..,2026-08-18,07:45,おかあさんといっしょ サマーフェス2🈑,2歳ごろから楽しめる教育エンターテインメント番組。今週は夏の特別編。お兄さんお姉さんはスタジオを飛び出してお外で歌って遊ぶよ。ファンターネ！のお話は夏の特別編。
札幌,2 NHKEテレ..,2026-08-18,08:10,いないいないばあっ！ 火曜日🈑,ワンワン合唱部の新メンバー発表。さらに、まさかの2人から入部希望の連絡が！？どうなる合唱部。▼うた「ブルンブルンバン！」、▼アニメ「のりものタウン」など。
札幌,2 NHKEテレ..,2026-08-18,08:25,アニメ おじゃる丸「おじゃ もしもあの時〜」🈑,千年前のヘイアンチョウから月光町にやってきたおじゃる丸が、小学生のカズマや町の人々、あとを追ってきた子鬼（おに）たちとゆかいな騒動（そうどう）をまきおこします。
札幌,2 NHKEテレ..,2026-08-18,08:35,えいごであそぼ Meets the World せんたくのおてつだい▼wash🈑,「まほうつかい」のきゃりーと楽しい仲間たちが えいごでゲームをしたり ダンスやうたをうたってあそぶよ！みんなもいっしょに えいごであそぼう！
