放送エリア,放送局,放送日,放送時間,番組名,番組概要
札幌,1 HBC,2026-08-21,04:20,テレビショッピング,お買い得な情報満載！
札幌,1 HBC,2026-08-21,05:20,THE TIME，🈑🈓台風18号来週列島に進路は？大気不安定で各地でゲリラ雷雨も,作業員4人が死亡「スペーシアX」事故なぜ起きた？▽VIVANT最新映像▽浸水の“見えない汚染”▽家賃値上げに悲鳴続々▽大調査お盆のお金事情▽吉岡里帆＆奈緒を直撃
札幌,1 HBC,2026-08-21,08:00,ラヴィット！安田章大が初登場！夏にぴったり！冷やしグルメNo1決定戦HIYASE🈑,暑い夏にピッタリ！ 実は冷やすと美味しいグルメNo.1決定戦 ▼分かると超スッキリ！何のランキングでSHOW▼『ヒットスター』をエンタメニュースでアレンジ
札幌,1 HBC,2026-08-21,09:55,大江裕の北海道 湯るり旅 厚沢部町編🈞,歌を通して人々と触れ合いたい…演歌歌手・大江裕が先生（北島三郎）の故郷・北海道で温泉地を巡ります。今回はメークイン日本発祥の地・厚沢部町を訪れました。
札幌,1 HBC,2026-08-21,10:25,ひるおび🈑,あなたを“いたわる”1時間！天気痛・家事の裏ワザ・明日行きたいイベント情報…毎日忙しいあなたをちょっと笑顔にする情報にこだわってお届けします▼復活！亭主改造計画
札幌,1 HBC,2026-08-21,11:20,3分クッキング🈑【トマトとんカツ】,60年以上に亘り「簡単、便利でおいしい家庭料理」を届ける長寿番組。定番からおもてなしのメニューまで、旬の食材を活かした献立をお届けします。
札幌,1 HBC,2026-08-21,11:30,JNNニュース🈑,JNNが総力をあげて取材した道内・全国・世界の最新ニュースをお伝えします。
札幌,1 HBC,2026-08-21,11:55,ひるおび🈑【日光・人気特急と接触で作業員4人死亡…一体何が?】,日本の日常が旅に?訪日外国人観光客が7月としては過去最多の334万人▽台風18号週明け接近
札幌,1 HBC,2026-08-21,13:55,ゴゴスマ,猛暑日続出 季節は再び真夏に…？来週都心で35℃予想▼台風18号最新進路 急カーブ？列島影響か▼山梨だけ？幻ブドウ 🈀(予定)
札幌,1 HBC,2026-08-21,15:49,Nスタ🈑,嬉しいニュースに湧き立つ日も、つらいニュースで落ち着かない日も、夕方テレビをつければそこにある、いつもの顔、いつもの声、あなたのパートナーに、Nスタ。
札幌,1 HBC,2026-08-21,16:50,今日ドキッ！🈢【買い物客が人生を語る…同棲3日目カップルが両親へのあいさつ】,真夏の暑さどうなる？週末イベントの天気予報▽新米の季節近づくも…令和の米騒動のその後は？▽朝どれコーンを畑から大追跡▽中継・札幌で土日開催！新車中古車カーニバル
札幌,1 HBC,2026-08-21,19:00,オオカミ少年超体感スポッパ★鈴木亮平＆菜々緒vsジェシー樹＆中条あやみが大熱戦！,大好評MC浜田のスポーツパーク【第2弾】！MERチームvsチームSixTONESvsFRUITS ZIPPER率いるアイドル軍★果たして勝つのは…！？🈑
札幌,1 HBC,2026-08-21,20:55,ドア×ドアクエスト☆お菓子工場クイズにM!LK塩﨑＆曽野が参戦！全問正解なるか？🈑,国民的お菓子何を作っている？クイズ大増量SP！大人気お菓子の製造工場に突撃▼空港の疑問調査！海外旅行の乗り継ぎで手荷物はどう運ばれる？世界最大級空港にTV初密着
札幌,1 HBC,2026-08-21,22:00,金曜ドラマ「Tシャツが乾くまで」第7話 第三金曜日の出会い🈖🈑,"主演：蒼井優×脚本：生方美久×主題歌：スピッツ×共演：中島歩・高橋文哉・夏帆・松山ケンイチ
とある事故に巻き込まれた二組の夫婦の“愛”と“秘密”の物語"
札幌,1 HBC,2026-08-21,22:54,グッチーな！ミニ,土曜お昼の「グッチーな！」のミニサイズ版。グッチーと森結有花アナウンサーが120秒間で話題のエンタメや新商品の情報をコンパクトに伝えます。
札幌,1 HBC,2026-08-21,23:00,A－Studio＋【小手伸也】中島裕翔＆八嶋智人らが登場！ブレイクまでの軌跡🈖🈑,▽“シンデレラおじさん”ブレイクまでの軌跡▽八嶋智人・山崎樹範・村上大樹が明かす“小手る”とは⁉▽中島裕翔との食事で発生した“どっちが支払いする問題”の結末
札幌,1 HBC,2026-08-21,23:30,ララLIFE 津田健次郎、知れば面白い『能』の世界🈑,"【MC】三村マサカズ（さまぁ〜ず）青木崇高
芝居を始めた頃から能に興味があった津田さん
シテ方宝生流の宗家・宝生和英さん監修の元、基礎を学び「仕舞」を披露"
札幌,1 HBC,2026-08-21,23:58,news23🈑あなたと、あなたの身近な人にとって大切なニュースを,どこよりもわかりやすく、わかりやすい言葉で、色んな人の意見、色んな声、色んな視点と共にお伝えします。経験豊富な23ジャーナリストたちが、ニュースを深掘りします。
札幌,2 NHKEテレ..,2026-08-21,05:30,中国語！ナビ（19）疑問詞を使う疑問文／薬膳で夏バテ予防！,「なぜ」「どこ」といった疑問詞を使った疑問文▽とっておき動詞！50▽剛力彩芽劇場▽「薬食同源」薬膳の考え方とは？李さんたちの薬膳による夏バテ予防策をご紹介！
札幌,2 NHKEテレ..,2026-08-21,05:50,ハングルッ！ナビ（19）全部 おもしろかったです,ミセス若井滉斗とハングルを学ぼう！文字や発音の基礎から実用的なフレーズまで、言葉に込められたニュアンスや文化も味わいながら学習！Kカルチャー満載でお届け。
札幌,2 NHKEテレ..,2026-08-21,06:10,きょうの健康 つらい慢性頭痛 最新対処法「ズキズキする 片頭痛」🈖🈑,片頭痛は重症のことが多く、仕事や家事が手につかなくなるなど日常生活に支障を来すこともしばしば。効果の高い新薬が登場しており、自己判断せずにぜひ専門医の受診を。
札幌,2 NHKEテレ..,2026-08-21,06:25,テレビ体操🈑,【出演】鈴木大輔，吉江晴菜，我喜屋佑衣，杉井勇介，森山雅斗，【ピアノ】細貝柊
札幌,2 NHKEテレ..,2026-08-21,06:35,みんなのうた「コンピューターおばあちゃん」／「キャベツUFO」,80年代／「コンピューターおばあちゃん」うた：東京放送児童合唱団（酒井司優子）（1981年）／「キャベツUFO」うた：工藤順子（1984年）
札幌,2 NHKEテレ..,2026-08-21,06:40,プチプチ・アニメ 森のレシオ「根のせかい」,氷の世界に住む少女レシオとその友だち、毛むくじゃらのジャモン。ふたりは、出かけた先で出会った精霊や不思議な生き物たちから、さまざまなことを学んでゆきます。
札幌,2 NHKEテレ..,2026-08-21,06:45,ピタゴラスイッチ▽みずがだいかつやく！？🈑,「迷路水路」「ウソだと思うなら、やってみな。」「たまごバトル」など、みずがだいかつやくするコーナーがつぎつぎに登場。装置にも注目してみてね！
札幌,2 NHKEテレ..,2026-08-21,06:55,Eテレ0655 金曜日🈑,1日のはじまりをつくる5分番組『0655』。「日めくりアニメ」「おはようソング」などの楽しいコーナーで、あなたを送り出します
札幌,2 NHKEテレ..,2026-08-21,07:00,The Wakey Show 1学期マイベストWEEK ウェイキーベスト🈑,全国のこどもたちに向け、DJウェイキーとその仲間たちが、今日一日が楽しくなるinterestingな情報をお届けするエデュテインメントショウ！
札幌,2 NHKEテレ..,2026-08-21,07:20,アニメ はなかっぱ「育て！わか蘭」「夢みるふたり」🈑🈓,頭の上に花が咲くかっぱ「はなかっぱ」と個性豊かな仲間たち、そして謎の花「わか蘭」を狙う黒羽屋蝶兵衛一味が、緑いっぱいの「やまびこ村」で、てんやわんやの大騒ぎ！
札幌,2 NHKEテレ..,2026-08-21,07:30,みいつけた！ 金曜日🈑,4歳ごろから楽しみながら学べる教育的エンターテインメント番組。友達と遊ぶ楽しさ、命の不思議、できる喜び等さまざまな「発見」を通して楽しむことができる番組です。
札幌,2 NHKEテレ..,2026-08-21,07:45,おかあさんといっしょ サマーフェス5🈑,2歳ごろから楽しめる教育エンターテインメント番組。今週は夏の特別編。お兄さんお姉さんはスタジオを飛び出してお外で歌って遊ぶよ。ファンターネ！のお話は夏の特別編。
札幌,2 NHKEテレ..,2026-08-21,08:09,NHK ONE マイリスト登録のやり方 いないいないばあっ！版,NHKONEの便利機能「マイリスト登録」のやり方をご紹介。いったん登録すれば、お気に入りの番組を探す手間いらずで、もっと楽しめます！いないいないばあっ！版。
札幌,2 NHKEテレ..,2026-08-21,08:10,いないいないばあっ！ 金曜日🈑,せみさん、犬、ぞう、カメ。たくさんの生き物がでてくるよ。▼うた「どっきん せみさん」、「せんたくじゃぶじゃぶ」、▼アニメ「ぶうちゃんのおさんぽ〜カメ」など。
札幌,2 NHKEテレ..,2026-08-21,08:25,ミミクリーズ「なにがうまれる？」🈖🈑,「ミミクリー（mimicry）」それは「似せること」または「似ているもの」という意味です。自然のなかのソックリさん＝「ミミクリー」をさがしてみよう！
札幌,2 NHKEテレ..,2026-08-21,08:35,あおきいろ 10分版 その100🈖🈑,「あお」と「きいろ」2つはあきらかに違うけど、重なりあうと「みどり」になる。多様な個性と共に生きるための「共生マインド」を育む子ども番組です。
札幌,2 NHKEテレ..,2026-08-21,08:45,プチプチ・アニメ ぽぽりす＆フレンズ「ちいさなおきゃくさま」,ぽぽりすのお店は、森のなかまがあつまる人気のカフェ。あたたかいお茶とおいしいスイーツでおもてなし。ここでは、うれしいことや困ったこともみんなで分かち合います。
札幌,2 NHKEテレ..,2026-08-21,08:50,まいにちスクスク 楽しく成長キロク！（1）思い出の子どもの服とあそぼう🈑,健康、食事、遊びなど、子育ての気になる情報やちょっとしたお役立ちアイデアをお送りする「まいにちスクスク」！魔法の5分で、あなたの子育てがもっと楽しくなりますよ！
札幌,2 NHKEテレ..,2026-08-21,08:55,みんなのうた「Umm」／「あっ！」,「Umm」うた：sumika、アニメ：かずきおえかき／「あっ！」うた：YONA YONA WEEKENDERS、アニメ：いよりさき
札幌,2 NHKEテレ..,2026-08-21,09:00,名将たちの勝負メシ×出川哲朗のクイズほぉ〜スクール 夏のコラボスペシャル！🈑🈞,夏休みコラボスペシャル！出川哲朗と東問が「勝負メシ」に参戦。天才音楽家ベートーヴェンに迫る。ホリケンとヤマザキマリは「ほぉ〜スクール」で戦国武将クイズに挑む！
札幌,2 NHKEテレ..,2026-08-21,10:00,NHK高校講座 情報Ⅰ ネットで変わるコミュニケーション🈑,Eテレに一翔剣登場！マヂカルラブリー村上や高校生にメタバースの世界を伝授。結末は？！日向坂46正源司陽子と野田クリスタルは顔交換アプリ体験！野田で〜すって誰？
札幌,2 NHKEテレ..,2026-08-21,10:20,NHK高校講座 家庭総合「高齢者」って誰のこと？🈑,生きていくために必要な知識や技術を学ぶ！それが家庭総合です。多様な人々と関わり、過去や未来に想像力を働かせながら、どんな暮らしを営んでいきたいか考えましょう。
札幌,2 NHKEテレ..,2026-08-21,10:40,NHK高校講座 総合的な探究の時間 環境を今のままにするとどうなるのか？（2）🈑,「総合的な探究の時間」とはいかなる学習か？を、番組独自の学習モデル、学習ノウハウと、現役高校生の探究学習の実践を通して学べるNHK高校講座の番組です。
札幌,2 NHKEテレ..,2026-08-21,11:00,NHK高校講座 体育実技 卓球🈑,体育実技における“主体的・対話的・深い学び”とはいかなる学習か？高校講座「体育実技」は2022年度から導入されたカリキュラムに対応した番組です。
札幌,2 NHKEテレ..,2026-08-21,11:10,NHK高校講座 書道I 臨書に挑戦🈑,書道は個々の思いや感情を、文字を通して表現する芸術です。書の文化や歴史、多様な表現方法を学んで書に親しみ、書の楽しさを発見しましょう。
札幌,2 NHKEテレ..,2026-08-21,11:30,NHKみんなの手話（19）「病気・けが」🈑🈐,第19課のテーマは「病気・けが」です。痛みがあるときの表現や痛みの程度の表現について学びます。1つ目のキーセンテンスは「おなかが痛くて体調が悪いんです」です。
札幌,2 NHKEテレ..,2026-08-21,11:55,みんなのうた「マスク・ド・カメロ」,SPアンコール／「マスク・ド・カメロ」作詞：新藤晴一、作曲：岡野昭仁、編曲：立崎優介・田中ユウスケ・PORNOGRAFFITTI、うた：ポルノグラフィティ
札幌,2 NHKEテレ..,2026-08-21,12:00,チョイス＠病気になったとき「心不全 薬・予防・最新治療情報」🈖🈑🈞,心臓の働きが低下する「心不全」。この数年で新たな薬が次々と登場し治療は大きく進歩。「チーム」で患者を支える治療も成果をあげている。最新治療について専門医が解説。
札幌,2 NHKEテレ..,2026-08-21,12:45,ウチのどうぶつえん10分 モモンガじゃなくてムササビ🈖🈑,長野の動物園から、ムササビを紹介します。モモンガよりもずっと大きな動物です。かわいいです。「つまみ食い」的な食事シーンが面白いです。
札幌,2 NHKEテレ..,2026-08-21,12:55,5分であさイチ カレー 味の幅を広げるテクニック🈑,平日朝に放送している「あさイチ」の中から暮らしに役立つ情報を5分でギュギュっとコンパクトにお伝えします。今回は、いつもとはひと味違う、おいしいカレーの作り方。
札幌,2 NHKEテレ..,2026-08-21,13:00,NHK手話ニュース🈐,【キャスター】河合祐三子
札幌,2 NHKEテレ..,2026-08-21,13:05,名曲アルバム「ハンガリー舞曲 第1番、第10番」ブラームス作曲,「ハンガリー舞曲 第1番、第10番」（管弦楽）東京フィルハーモニー交響楽団，（指揮）外山雄三 〜ハンガリー・ショプロン、ブダペスト〜
札幌,2 NHKEテレ..,2026-08-21,13:10,芸能きわみ堂 放送100年 歌舞伎の襲名🈑🈞,歌舞伎の襲名特集回を再放送▽市川團十郎の三代にわたる襲名、松本幸四郎家の二度の三代同時襲名、四代目中村梅玉の襲名をNHKに残る貴重な映像で振り返る。▽神田伯山
札幌,2 NHKEテレ..,2026-08-21,13:40,日本の話芸 立川談笑 落語「堀の内」🈖🈑🈞,立川談笑さんの落語「堀の内」をお送りします（令和7年10月5日（日）神奈川県愛川町文化会館で収録）
札幌,2 NHKEテレ..,2026-08-21,14:10,趣味の園芸 お手軽！ワンコインで始める園芸🈑,100円ショップや300円ショップで売られている様々な植物。今回は、その植物たちを大きくてるワザを紹介。手軽に楽しめる“ワンコイン園芸”の魅力をお届けする。
札幌,2 NHKEテレ..,2026-08-21,14:35,NHKみんなの手話 （20）「ショッピング」🈑🈐,第20課のテーマは「ショッピング」です。買い物に関する表現を学びましょう。一つ目のキーセンテンスは「その時計いいね、いくらしたの？」です。
札幌,2 NHKEテレ..,2026-08-21,15:00,趣味の園芸グリーンスタイル 京も一日陽だまり屋「空気で育つの？ エアプランツ」🈑,京都の路地裏にある園芸店「陽だまり屋」に、風まかせの旅人「風の三郎」がやってきた。旅をしながら育てるのにぴったりな植物とは？
札幌,2 NHKEテレ..,2026-08-21,15:05,100分de名著 ブルトン“シュルレアリスム宣言”（3）異質なものを並置せよ🈖🈑,便器を「泉」と名づけて展示したデュシャン、巨大な岩を空中に浮かせた絵を描くマグリット。ブルトンが「デペイズマン（位置転換）」と呼んだ手法とはいったい何か？
札幌,2 NHKEテレ..,2026-08-21,15:30,みたてるふぉーぜ ぜっきょうしよーぜ／いきものさがそーぜ／えんそうしよーぜ🈑,あるものが別の何かに見える！「見立て」で想像力を大いに刺激！国際コンクール「プリ・ジュネス」の6歳以下ノンフィクション部門でグランプリを獲得した番組の第36回。
札幌,2 NHKEテレ..,2026-08-21,15:40,ノージーのひらめき工房「やたいであそぼう！」🈑,4〜5歳からの子どもたちに向けた工作・造形あそびの番組です。身の回りの出来事や材料をよく観察し、自分なりのひらめきで自由に作品を生み出す楽しさを伝えます。
札幌,2 NHKEテレ..,2026-08-21,15:55,さすらいのとどうふ犬 シロウ〜東北地方 山形県〜🈑,旅をするように都道府県について親子で楽しく学ぼう！主人公は、見知らぬ土地をさすらうことが生きがいの架空の犬種“とどうふ犬”シロウ。今回の旅の舞台は山形県。
札幌,2 NHKEテレ..,2026-08-21,16:05,理科チューバーズ 最強の空気でっぽう〜とじこめた空気（4年）〜🈑,オモロガリ星人アンミカと学ぶ新しい理科番組。今回は「最強の空気でっぽう」づくり。“オモロい”バズ動画に挑戦！【出演】アンミカ、しんや、宮地すみれ（日向坂46）
札幌,2 NHKEテレ..,2026-08-21,16:15,いないいないばあっ！ 金曜日🈑,せみさん、犬、ぞう、カメ。たくさんの生き物がでてくるよ。▼うた「どっきん せみさん」、「せんたくじゃぶじゃぶ」、▼アニメ「ぶうちゃんのおさんぽ〜カメ」など。
