放送エリア,放送局,放送日,放送時間,番組名,番組概要
札幌,1 HBC,2026-09-12,04:30,テレビショッピング,お買い得な情報満載！
札幌,1 HBC,2026-09-12,05:15,皇室アルバム,『 愛子さま オランダの名画ご鑑賞 』
札幌,1 HBC,2026-09-12,05:30,JNNニュース🈐🈑,最新のニュースをお送りします。
札幌,1 HBC,2026-09-12,05:45,キタコイ★飯田圭織＆伊勢鈴蘭★食事制限の有無に関わらずみんなが食べられるお菓子🈞,北海道出身の飯田圭織（モーニング娘。OG）が地方創生に取り組むマチや人、企業を紹介！▽同じテーブルで誰もが食べられるお菓子を！食卓の分断に挑む札幌の企業の挑戦！
札幌,1 HBC,2026-09-12,06:15,バナナマンの早起きせっかくグルメ★残暑を乗り切れる絶品さっぱりグルメが目白押し🈑,厳しい残暑を乗り切れる、さっぱりとした絶品グルメを味わう特別企画「せっかく残暑を乗り切るグルメスペシャル」！全国から厳選した、暑さ吹き飛ぶグルメのオンパレード！
札幌,1 HBC,2026-09-12,07:00,週刊さんまとマツコ🈖🈑  肉と芸能人SP！さんま御用達・叙々苑に見る芸能界50年史,明石家さんま御用達・叙々苑が50周年！叙々苑を通して見る芸能界の50年とは!?▽芸能人が憧れる「叙々苑弁当」誕生の秘密＆マツコ大好きゴルフ大会「叙々苑カッ...
札幌,1 HBC,2026-09-12,07:27,HBC天気予報,道内の天気予報をお伝えします。dボタンを押すとデータ放送でも、あなたの街・道内・全国の天気予報、市町村ごとの警報・注意報などがご覧いただけます。
札幌,1 HBC,2026-09-12,07:30,サタプラ🈑試して！冷凍麺★№1が伝授！LINE新機能★小野花梨×コキア絶景生中継,ラーメン＆担々麺『冷凍麺』ランキング★柴田×カズレーザー！スマホ最強防犯アプリ＆最新便利機能★大人がターゲット⁉おもちゃ業界の新戦略★水野美紀&大西風雅&...
札幌,1 HBC,2026-09-12,09:25,HBC天気予報,道内の天気予報をお伝えします。dボタンを押すとデータ放送でも、あなたの街・道内・全国の天気予報、市町村ごとの警報・注意報などがご覧いただけます。
札幌,1 HBC,2026-09-12,09:30,王様のブランチ🈑 出口夏希＆蒔田彩珠をインタビュー▽草津温泉の新定番を大満喫,出口夏希＆蒔田彩珠が話題の是枝作品の裏話▽草津温泉の新定番を堪能！極上旅館の絶品しゃぶしゃぶ＆蛇口から映えソーダ？▽MAZZEL写真集！お気に入りの一枚は？
札幌,1 HBC,2026-09-12,11:35,3分クッキング🈑【お好み焼きめし】,60年以上に亘り「簡単、便利でおいしい家庭料理」を届ける長寿番組。定番からおもてなしのメニューまで、旬の食材を活かした献立をお届けします。
札幌,1 HBC,2026-09-12,11:45,JNNニュース🈑,最新のニュースをお伝えします。
札幌,1 HBC,2026-09-12,11:59,グッチーな！【「ちょい飲み手帖」が今年も発売！絶品グルメをお得に満喫！】,グルメ、エンタメ、音楽、最新のトレンドから週末のおでかけスポットまで、「明日でかけたくなる」旬な情報をたっぷりお届けします！
札幌,1 HBC,2026-09-12,13:00,へぇ〜！って言わせて,麒麟・川島明が北大で「へぇ〜！」を発掘！無敵ゲル、心を読むAI、魔改造で暴く宇宙の謎、太古の氷が語る未来まで！常識を覆す大発明に迫る知的好奇心探求バラエティー！
札幌,1 HBC,2026-09-12,14:00,それって実際どうなの会【食後のお酢に驚き効果!?】【食前と食後、運動するなら？】,世の中の気になるウワサを徹底検証！【食後のお酢に驚きの効果!?チャンが検証】【食前VS食後、同じ運動でどっちが痩せる!?】
札幌,1 HBC,2026-09-12,15:00,今さらシロー！ 岡田×秋山 大人も楽しめる「サンリオピューロランド」の秘密SP🈑,赤字から大復活！人気絶頂の「サンリオピューロランド」の裏側に岡田准一＆ロバート秋山が潜入！テレビ初公開の最新イベントやパレードなど…大人も楽しめる秘密とは？
札幌,1 HBC,2026-09-12,15:55,アジア大会×VIVANT〜新たな別班候補はだれだ？〜🈑,"9月16日放送開始『アジア大会愛知・名古屋』
今回紹介する新たな別班候補は・・・バレーボール佐藤淑乃"
札幌,1 HBC,2026-09-12,15:57,マツコの知らない世界魚の旨味が凄い！干物が鬼進化！取り寄せ出来る全国の旬魚🈞🈖🈑,「昔と完全に別物」ノドグロ大トロ…旬の激旨魚を乾燥＆冷凍＆血抜き最新技術で干物化！焼かずに絶品レシピ▼人間関係悩み激減！顔の世界…1億人顔データで内面超分析🈖🈑
札幌,1 HBC,2026-09-12,17:00,あぐり王国北海道NEXT【NORD安保卓城さんが洞爺湖町の「ニンジン」を取材！】,NORDの安保卓城さんがリポーターとして登場！洞爺湖町で今が旬の「ニンジン」を取材します。その様子を森崎リーダーと堀内アナが「専用スタジオ」からウォッチング！
札幌,1 HBC,2026-09-12,17:30,報道特集🈑岐路に立つ外国人政策▽16歳少女が衰弱死・・・逮捕は不当と無実訴え,高市政権で岐路に立つ外国人政策。外国人労働者の獲得競争の中「選ばれる国」になるには▽兵庫県で16歳の少女が逮捕後に衰弱死した。逮捕は不当と無実を訴えた少女...
札幌,1 HBC,2026-09-12,18:50,なみまるくん天気予報,道内の天気予報をお伝えします。dボタンを押すとデータ放送でも、あなたの街・道内・全国の天気予報、市町村ごとの警報・注意報などがご覧いただけます。
札幌,1 HBC,2026-09-12,18:55,Sitakke（したっけ）,北海道の女性のためのWEBマガジンSitakke連動番組。道内メディアの編集者やSitakke編集部が北海道で魅力溢れるローカルな人、モノ、場所をお届けします！
札幌,1 HBC,2026-09-12,19:00,日本くらべてみたら★ベビタピI’m donut？を離島へ！JK交換留学🈑,屋久島と横浜のギャルJKが交換留学！ギャルが屋久島のおばあをギャル化？▼ベビタピとI’m donut？を与論島に持って行ったら？2時間半待ちの大行列で歓喜
札幌,1 HBC,2026-09-12,20:54,いくらかわかる金？食リポコメントで店員さんを笑わせたら賞金＆競歩選手と鬼ごっこ！,🈑🈓★川越でうなぎ&ブランド黒豚を堪能！しかし食リポコメントで店員さんを笑顔にできなければ自腹に★アジア大会開幕直前！競歩選手から逃げ切れば賞金ゲットの鬼ごっこ
札幌,1 HBC,2026-09-12,21:56,HBC天気予報,道内の天気予報をお伝えします。dボタンを押すとデータ放送でも、あなたの街・道内・全国の天気予報、市町村ごとの警報・注意報などがご覧いただけます。
札幌,1 HBC,2026-09-12,22:00,情報7daysニュースキャスター🈑 俳優・ナレーター 森本レオさん死去,元プロ野球選手 張本勲さん死去▼いつまで雨続く？対策▼「ドパガキ」の実態 ショート動画漬けで…▼東京湾を守る！海保に密着▼秋のマツケンコラボ▼口笛で東京芸...
札幌,1 HBC,2026-09-12,23:24,HBC天気予報,道内の天気予報をお伝えします。dボタンを押すとデータ放送でも、あなたの街・道内・全国の天気予報、市町村ごとの警報・注意報などがご覧いただけます。
札幌,1 HBC,2026-09-12,23:30,人生最高レストラン【尾上松也】ウソが発覚!?歌舞伎俳優の豪快すぎる㊙食生活🈖🈑,▼急きょ決定!?歌舞伎初舞台㊙話▼いつか興行を打てる役者に…中村獅童の言葉▼中村七之助が号泣!?ミュージカル挑戦㊙話▼山崎育三郎と1時間並んだ！マシマシラーメン
札幌,2 NHKEテレ..,2026-09-12,05:30,NHK高校講座 英語コミュニケーションⅠ 得意なことを伝えよう,さまざまな英語の表現を知って、英語でのコミュニケーションを楽しみましょう！ 出演：鞘師里保 Shizuka Rachel Anderson
札幌,2 NHKEテレ..,2026-09-12,05:50,NHK高校講座 ベーシック英語 あなたのお気に入りは？,中学校までの英語のつまずきポイントを基礎からしっかり学べる講座です。今回は、お気に入りのものやお気に入りの人について、質問する表現を学びます。
札幌,2 NHKEテレ..,2026-09-12,06:00,やさいの時間 里山菜園 有機のチカラ カラフルカリフラワーとロマネスコ🈑,残暑の時期から育てられるカリフラワー。定番の白に加え、オレンジや紫など代わり品種、さらにカリフラワーの仲間のロマネスコも栽培。自然の力を生かした害虫対策も紹介。
札幌,2 NHKEテレ..,2026-09-12,06:25,テレビ体操🈑,【出演】岡本美佳，舘野伶奈，吉江晴菜，新井庸太，杉井勇介，【ピアノ】細貝柊
札幌,2 NHKEテレ..,2026-09-12,06:35,みんなのうた「パンのマーチ」／「おおブレネリ」,60－70年代／「パンのマーチ」うた：ペギー葉山・東京少年少女合唱隊（1969年）／「おおブレネリ」うた：東京放送児童合唱団（1963年）
札幌,2 NHKEテレ..,2026-09-12,06:40,にほんごであそぼ「祭り」🈑🈓,書道で学ぶにほんご（青柳美扇）・名文たかし（齋藤孝）・立体紙切り（辻笙）／祭り、朗読（津田健次郎）、かぞエール、漢字カードバトル、うた「へのへの横町」
