放送エリア,放送局,放送日,放送時間,番組名,番組概要
札幌,2 NHKEテレ..,2026-07-26,12:30,第74回NHK杯テレビ囲碁トーナメント1回戦第17局酒井佑規七段×加藤千笑四段🈑,50名のトップ棋士がトーナメント方式で戦う早碁棋戦。今年度で74回目。1回戦第17局は酒井佑規七段と加藤千笑四段の対戦。解説は六浦雄太八段。
札幌,2 NHKEテレ..,2026-07-26,14:00,日本の話芸 柳家蝠丸 落語「叩き蟹」🈖🈑,柳家蝠丸さんの落語「叩き蟹（たたきがに）」をお送りします（令和8年6月28日（日）収録）
札幌,2 NHKEテレ..,2026-07-26,14:30,アニメ 青のオーケストラ シーズン2（1）「ほころび」🈑,海幕高校オーケストラ部は、2年生中心の新体制で、全国コンクール連覇を目指して始動する。個性豊かな仲間たちが情熱を音楽にのせて織りなす、青春のアンサンブルドラマ。
札幌,2 NHKEテレ..,2026-07-26,14:55,アニメ 青のオーケストラ シーズン2（2）「波紋」🈑,海幕高校オーケストラ部は、2年生中心の新体制で、全国コンクール連覇を目指して始動する。個性豊かな仲間たちが情熱を音楽にのせて織りなす、青春のアンサンブルドラマ。
札幌,2 NHKEテレ..,2026-07-26,15:20,アニメ 青のオーケストラ シーズン2（3）「ケジメ」🈑,海幕高校オーケストラ部は、2年生中心の新体制で、全国コンクール連覇を目指して始動する。個性豊かな仲間たちが情熱を音楽にのせて織りなす、青春のアンサンブルドラマ。
札幌,2 NHKEテレ..,2026-07-26,15:45,アニメ 青のオーケストラ シーズン2（4）「体育祭」🈑,海幕高校オーケストラ部は、2年生中心の新体制で、全国コンクール連覇を目指して始動する。個性豊かな仲間たちが情熱を音楽にのせて織りなす、青春のアンサンブルドラマ。
札幌,2 NHKEテレ..,2026-07-26,16:10,ピタゴラミングスイッチ2🈑🈞,ピタゴラ＋プログラミング、その名も「ピタゴラミングスイッチ2」 プログラミング的思考を育むスペシャル番組の第2弾を放送します！
札幌,2 NHKEテレ..,2026-07-26,16:30,ざわざわ森のがんこちゃん30周年スペシャルがんこのびっくりおたんじょうび会🈖🈑🈞,子どもたちに楽しく温かい物語を届けてきた人形劇「ざわざわ森のがんこちゃん」。今回は30周年を記念したスペシャル企画。がんこちゃんと仲間たちとの絆の物語です！
札幌,2 NHKEテレ..,2026-07-26,17:00,アニメ アオアシ（17）東京都リーグ第7節 多摩体育大学附属高校戦🈑,小林有吾の人気原作をもとに描く青春群像劇！サッカーJリーグのユースチームを舞台に、主人公・青井葦人（アシト）がプロを目指す仲間たちとともに挑戦の日々を送る。
札幌,2 NHKEテレ..,2026-07-26,17:25,レディー・グレース 女王陛下のスパイ（4）「迷える女王」🈔🈑,女王様は私がお守りします！王宮に潜む裏切り者は誰か？グレースはエリザベス女王に頼まれ、密かに女王と一緒に城を抜け出す。2人は森に住む賢者のもとに向かう。
札幌,2 NHKEテレ..,2026-07-26,17:50,こども手話ウイークリー🈐,いよいよ夏休みがスタート！楽しい場所やイベントがいっぱい。気をつけてほしいのが海や川・プールでの「水の事故」。命を守るための対策は【キャスター 工藤咲子】
札幌,2 NHKEテレ..,2026-07-26,18:00,木村多江の、いまさらですが… アメリカ建国の立役者 初代財務長官ハミルトン🈖🈑🈞,アメリカ国民を熱狂させているミュージカル「ハミルトン」。モデルとなった初代財務長官ハミルトンの生き様から米建国史をひも解きます。彼はカリブ海の小さな島の出身…
札幌,2 NHKEテレ..,2026-07-26,18:30,ブリティッシュ・ベイクオフ6（17）チョコレート対決・前編🈔🈑🈞,異色の料理コンテスト番組・第6弾。イギリス全土から集まった料理愛好家12名がパンや焼き菓子の腕を競う。
札幌,2 NHKEテレ..,2026-07-26,19:00,未病息災を願います 選「骨密度」が気になったら🈖🈑,「未病息災」を願う“かしまし3姉弟”。今回の未病は「骨密度の低下」。骨粗しょう症や寝たきりのリスクを防ぐため、効率的なカルシウム摂取や骨に効く運動ワザをお届け！
札幌,2 NHKEテレ..,2026-07-26,19:45,365日の献立日記「野菜ずし」🈑,毎日のごはん作りの悩みを解決する献立をほっとする映像で紹介。昭和の名優、沢村貞子さんが26年半続けた献立日記をもとに、フードスタイリスト飯島奈美さんが料理する。
札幌,2 NHKEテレ..,2026-07-26,19:50,5分であさイチ 夏休みの“お昼ごはん”に革命を！🈑,平日朝に放送している「あさイチ」の中から暮らしに役立つ情報を5分でギュギュっとコンパクトにお伝えします。今回は、休日に悩む「お昼ご飯」の、新感覚レシピ！
札幌,2 NHKEテレ..,2026-07-26,19:55,NHK手話ニュース🈐,【キャスター】工藤咲子
札幌,2 NHKEテレ..,2026-07-26,20:00,日曜美術館 滅びゆく写真 そして人類 現代美術作家・杉本博司🈑🈞,建築、舞台演出など多彩な活動を繰り広げる現代美術作家・杉本博司。その芸術の原点にあるのが写真だ。写真を現代アートの領域に導いたと評される独自の表現の秘密に迫る。
札幌,2 NHKEテレ..,2026-07-26,20:45,日曜美術館 アートシーン「元禄！師宣劇場」展🈑,「元禄！師宣劇場」（静嘉堂文庫美術館 6月27日〜8月23日）ほか展覧会情報
札幌,2 NHKEテレ..,2026-07-26,21:00,古典芸能への招待 歌舞伎「近江源氏先陣館 盛綱陣屋」大阪松竹座さよなら公演🈕🈑,5月の大阪松竹座さよなら公演から歌舞伎「近江源氏先陣館 盛綱陣屋」を片岡仁左衛門、中村魁春、中村歌六、片岡孝太郎、片岡愛之助、中村勘九郎ほか豪華配役でご覧頂く。
札幌,2 NHKEテレ..,2026-07-26,23:00,美の壺 選「小さな芸術 干菓子」🈑,上品な味で、古くから愛されてきた「干菓子」。宝石箱のような詰め合わせから、茶席での趣向、和三盆糖で作るポップな最新作まで…。干菓子の奥深き世界に迫る！
札幌,2 NHKEテレ..,2026-07-26,23:30,サイエンスZERO“次世代塗料”が未来を塗り替える！？🈖🈑,今回は、“次世代塗料”の驚きの世界。航空機や船舶に塗るだけで、地球温暖化やエネルギー不足など様々な問題の解決する！？日本発の塗料が未来を塗り替える！
札幌,3 NHK総合1..,2026-07-26,05:00,ニュース・気象情報,
札幌,3 NHK総合1..,2026-07-26,05:10,Jリーグと私 あの試合を忘れない ＃17 横浜FM🈑,“サッカーの母国”イギリスからやってきた、横浜F・マリノスサポーターの男性。応援に目覚めたきっかけは、初めて訪れたJリーグの試合で目にした驚きの光景だった。
札幌,3 NHK総合1..,2026-07-26,05:15,週末のNスペは… 激変・安全保障 日本の進路は🈑,NHKスペシャルの見どころをギュギュっとまとめてお伝えするPR番組。今回は7月26日放送の『激変・安全保障 日本の進路は』。
札幌,3 NHK総合1..,2026-07-26,05:20,桂文珍の演芸図鑑 レ・ロマネスクTOBI 柳亭小燕枝 三拍子🈑,桂文珍がナビゲート▽演芸は三拍子の漫才。柳亭小燕枝の落語「落語の神様」▽対談はフランスで最もよく知られる日本人といわれたミュージシャン、レ・ロマネスクTOBI
札幌,3 NHK総合1..,2026-07-26,05:50,気象情報,
札幌,3 NHK総合1..,2026-07-26,05:55,にっぽん百名山ミニ 3min「夏 五竜岳」🈑,北アルプスの五竜岳（2814m）、後立山連峰の筋骨隆々とした岩山をめざす！展望の良い八方尾根から唐松岳に登り、神々しい御来光を拝み、荒々しい岩尾根を縦走する！
札幌,3 NHK総合1..,2026-07-26,05:58,巡る世界絶景 ベネチアの冬🅍,
札幌,3 NHK総合1..,2026-07-26,06:00,ニュース,
札幌,3 NHK総合1..,2026-07-26,06:10,【特選！時代劇】大岡越前8 🈟（1）「燃える牢屋敷」🈖🈑,殺人容疑で、飾り職人の又吉（金井浩人）は牢に入れられるが容疑を晴らす目撃者の彦次（味方良介）と出会うが、火災が起こる。忠相（高橋克典）は囚人の解き放ちを決める。
札幌,3 NHK総合1..,2026-07-26,06:53,気象情報,
札幌,3 NHK総合1..,2026-07-26,06:55,ニュース・気象情報（北海道）,
札幌,3 NHK総合1..,2026-07-26,07:00,NHKニュース おはよう日本 7月26日（日）🈑,▼相模原障害者施設殺傷事件から10年▼遺族・元入所者の思いは…▼きょうは土用の丑の日！価格安を集客に▼各地で猛烈な暑さ続く▼イラン情勢
札幌,3 NHK総合1..,2026-07-26,07:40,ニュース・気象情報（北海道）,
札幌,3 NHK総合1..,2026-07-26,07:45,さわやか自然百景 青森 屏風山湿原池沼群🈑,津軽半島の西側、日本海に沿って100近くの沼や湿原が点在する。屏風山湿原池沼群である。初夏、湿原を花々が彩る頃、繁殖期を迎えた野鳥が集まり、トンボが飛び交う。
札幌,3 NHK総合1..,2026-07-26,08:00,小さな旅「大原を継ぐ 〜京都市 左京区〜」🈖🈑,かつて都を離れた人たちがひっそりと暮らしたという京都市・大原。 漬物店を営む親子や大阪から移住してきたという農家に出会う。大原で生き、大原を継ぐ人たちの物語。
札幌,3 NHK総合1..,2026-07-26,08:25,Dearにっぽん「私たちが新聞を書く理由〜滋賀・虎姫高校〜」🈑,“文化部のインターハイ”で7年連続最優秀賞の高校新聞部。紙の新聞に青春をかける引退前最後の日々に密着。悩み傷つき、それでも伝えようとする先に何をつかむのか。
札幌,3 NHK総合1..,2026-07-26,08:50,あさイチの鈴木奈穂子アナが「NHK ONE」を解説🈑,鈴木奈穂子アナがNHK ONE「ニュース・防災」アプリの便利な使い方を教えます！災害から命と暮らしを守るための様々な機能をスマホ画面を見せながらご紹介します！
札幌,3 NHK総合1..,2026-07-26,08:57,気象情報,
札幌,3 NHK総合1..,2026-07-26,09:00,日曜討論 徹底解説！暑さはどこまで？対策は,40度以上の酷暑日が続く日本列島。この暑さはどうなるのか？専門家が徹底解説！▼ことしの夏はどう違う？影響と対策は▼気温上昇はどこまで？暮らし・働き方をどう適応？
札幌,3 NHK総合1..,2026-07-26,10:00,ニュース・気象情報🈑,
札幌,3 NHK総合1..,2026-07-26,10:05,明日をまもるナビ選196 都市を襲う水害 内水氾濫〜見えない危険にどう備える🈖🈑,雨水の排水が追い付かず下水道から街に水があふれる「内水氾濫」全国の都市部で頻発▼60万本！東京23区の下水道地図▼家庭でもできる下水道の負担を減らす対策とは？
札幌,3 NHK総合1..,2026-07-26,10:30,5分であさイチ（4）知ってトクする旅行術（2）バッグの詰め方🈑,平日朝に放送している「あさイチ」の中から、暮らしに役立つ情報を5分でギュギュっとコンパクトにお伝えします。今回のテーマは、旅先で役立つパッキングのワザです。
札幌,3 NHK総合1..,2026-07-26,10:35,ゆったり温泉ひとり旅 北海道・登別温泉🈑,各地の名湯を2泊3日でのんびり楽しむ旅を旅人目線で満喫する。今回は、実に多彩な泉質を楽しめる全国有数の温泉地へ！しっとりする湯から重めの湯までじっくり堪能！
札幌,3 NHK総合1..,2026-07-26,11:04,ニュース🈑,ニュース
札幌,3 NHK総合1..,2026-07-26,11:05,あしたが変わるトリセツショー 骨ケアで健康革命！今すぐできる運動＆食事ワザ🈖🈑🈞,あなたの骨弱っているかも！？くしゃみで背骨が潰れ、尻もちで太ももの骨が折れる…ささいな衝撃で人生が変わる「骨卒中」。カンタン骨活レシピや骨に効く運動も大公開！
札幌,3 NHK総合1..,2026-07-26,11:50,ふすま絵 奇跡の再会🈑,イギリス大英博物館と青森県中泊町に残る狩野派のふすま絵が同一作品と判明！100年以上の時を経て、展覧会で奇跡の再会を果たす。
札幌,3 NHK総合1..,2026-07-26,11:54,気象情報,
札幌,3 NHK総合1..,2026-07-26,11:57,気象情報（北海道）,
札幌,3 NHK総合1..,2026-07-26,12:00,ニュース🈑,【キャスター】利根川真也
札幌,3 NHK総合1..,2026-07-26,12:10,ニュース（北海道）,
札幌,3 NHK総合1..,2026-07-26,12:15,NHKのど自慢 熱唱熱演名場面 2026 Part1🈑,「NHKのど自慢」2026年上半期の名場面集▽4月からは高瀬耕造アナと塚原愛アナが新司会に！▽心に残る名シーン満載！笑いあり涙ありの熱唱熱演をたっぷりお届け！
札幌,3 NHK総合1..,2026-07-26,12:55,ドキュメント72時間PR ドキュメント72時間の作り方＜編集・ナレーション編＞🈑,毎週金曜夜10時放送の「ドキュメント72時間」。番組はどうやって作られているのか？撮影が終わったあとの“編集作業”“ナレーション収録”の様子をご紹介！
札幌,3 NHK総合1..,2026-07-26,13:00,ニュース・気象情報🈑,
札幌,3 NHK総合1..,2026-07-26,13:05,ダーウィンが来た！「相葉さんと探せ！ミクロいきもの超ワールド」🈖🈑🈞,相葉雅紀さんと身近に潜む極小生物を大調査！葉に付いた木の実そっくりの小さな玉。正体はなんと虫の保育器！浜辺の砂は未確認生物だらけ！さらに相葉さんが新種を発見！？
札幌,3 NHK総合1..,2026-07-26,13:35,さわやか自然百景10min．（37）兵庫 猫崎の海と黒川渓谷🈑,今回の舞台は兵庫県。猫崎の岩場の海にはワカメなどが繁茂し、繁殖期を迎えたダンゴウオなどが集まる。一方、黒川渓谷では広葉樹を中心とした森が川岸に迫る。
札幌,3 NHK総合1..,2026-07-26,13:45,北海道道 GLAYと北海道 −30年の軌跡−🈑🈞,【北海道ミュージック特集】GLAYの北海道愛！鈴井と共演、夕張フェスで千春カバー？美瑛、石狩、地元・函館の思い出…TERU、TAKUROの深い故郷愛を届ける
札幌,3 NHK総合1..,2026-07-26,15:00,ニュース・気象情報🈑,
札幌,3 NHK総合1..,2026-07-26,15:05,大相撲（2026年） 名古屋場所 千秋楽🈑,【解説】正面（十両）…錦島（元千代鳳），【アナウンサー】正面（十両）…三瓶宏志 〜IGアリーナから中継〜
札幌,3 NHK総合1..,2026-07-26,15:30,大相撲（2026年） 名古屋場所 千秋楽 優勝力士・三賞力士インタビュー🈔🈑,名古屋場所いよいよ千秋楽！二敗で単独先頭の安青錦は三敗の熱海富士と▽同じく三敗の霧島は琴櫻と対戦▽安青錦は勝てば優勝！負ければ最大3人の優勝決定戦にもつれこむ！
札幌,3 NHK総合1..,2026-07-26,18:00,ニュース🈑,
札幌,3 NHK総合1..,2026-07-26,18:05,有吉のお金発見 突撃！カネオくん 令和に再ブーム！RCカーのヒミツ🈑,大人もハマるRCカー最前線！世界王者の操縦テク。軽トラ、デコトラ、愛好家たちのクセつよ車集合。懐かしのバギーや水陸両用も登場。RC飛行機のダイナミックな宙返り！
札幌,3 NHK総合1..,2026-07-26,18:45,ニュース北海道645 ▽道内各地のニュース ▽全国・全道の気象情報,道内各地のニュースや話題をお届けします。全国・全道の気象情報も。
札幌,3 NHK総合1..,2026-07-26,19:00,NHKニュース7🈔🈑,30分できょうが分かる 日本、そして世界の今と“これから”を読み解く確かな情報を届けます。 【キャスター】今井翔馬，森下絵理香，【気象キャスター】向笠康二郎
札幌,3 NHK総合1..,2026-07-26,19:30,ダーウィンが来た！「最大の味方！最強のライバル！？動物兄弟」🈖🈑,世界各地の生きもの達のあっと驚く「きょうだい」の形を大特集！一生兄弟で暮らすチーターのオスに姉妹同士が命をかけて争うミツバチ。ドキドキと感動！命の物語に迫る。
札幌,3 NHK総合1..,2026-07-26,20:00,豊臣兄弟！（29）天下への道🈖🈑,第8章「天下一統編」堂々開幕！！豊臣兄弟の天下取りへの激闘が今はじまる！！
札幌,3 NHK総合1..,2026-07-26,20:45,ニュース🈑🈐,
札幌,3 NHK総合1..,2026-07-26,20:55,ニュース・気象情報（北海道）,
札幌,3 NHK総合1..,2026-07-26,21:00,NHKスペシャル 激変・安全保障 “力の支配”と揺らぐ国際秩序 日本の針路は🈑,相次ぐ戦争、揺らぐ国際秩序・・・“力の支配”と激動の時代に日本はどう向き合うべきか？小泉大臣に問う。揺れる防衛産業を緊急取材。安全保障の今後を3人の論客が激論！
札幌,3 NHK総合1..,2026-07-26,22:00,サンデースポーツ🈑,大相撲名古屋場所千秋楽優勝力士の声たっぷりと！▽サッカーW杯日本代表が語るブラジル戦の真実▽酷暑の夏スポーツ界も直撃▽西武森脇亮介難病から復活の裏側
札幌,3 NHK総合1..,2026-07-26,22:50,ニュース・気象情報🈑,
札幌,3 NHK総合1..,2026-07-26,22:55,ハロー！NHKワールドJAPAN 7月の地域特集・山口県関連番組紹介🈑,7月を「山口月間」と位置づけ、山口県関連の様々な番組を集中編成する。「Hit the Road」「Design×Storiesなどの番組を紹介する。
札幌,3 NHK総合1..,2026-07-26,23:00,DOC（ドック）3 あすへのカルテ（8）「暗闇の先へ」🈔🈑,イタリア発！12年間の記憶を失ったエリート医師の愛と再生の物語、シーズン3。ファッションショーに出演中のモデルが倒れて入院。彼女の恋人は意外な人物だった。
札幌,3 NHK総合1..,2026-07-26,23:59,連続テレビ小説「ひよっこ」再放送PR,8月から再放送の始まる連続テレビ小説「ひよっこ」の魅力を改めてお届けするPR番組。
札幌,5 札幌テレビ1,2026-07-26,04:45,テレビショッピング,
札幌,5 札幌テレビ1,2026-07-26,05:15,テレビショッピング,
