放送エリア,放送局,放送日,放送時間,番組名,番組概要
札幌,2 NHKEテレ..,2026-08-07,08:45,プチプチ・アニメ あなのなか「あなのなか」,ぼくは庭に穴を掘ってみた。掘った穴の地層のすき間に、何かのかけらをみつけた。かけらを取ろうと手を伸ばすと…。“あなのなか”から始まる少年の大冒険！
札幌,2 NHKEテレ..,2026-08-07,08:50,まいにちスクスク 市販品で手間抜き！子どもごはん（2）保存食品🈑,健康、食事、遊びなど、子育ての気になる情報やちょっとしたお役立ちアイデアをお送りする「まいにちスクスク」！魔法の5分で、あなたの子育てがもっと楽しくなりますよ！
札幌,2 NHKEテレ..,2026-08-07,08:55,みんなのうた「Umm」／「あっ！」,「Umm」うた：sumika、アニメ：かずきおえかき／「あっ！」うた：YONA YONA WEEKENDERS、アニメ：いよりさき
札幌,2 NHKEテレ..,2026-08-07,09:00,ウォンパ 〜いっしょに考えたくなるアニメ〜 誕生日パーティーにおくれちゃう！🈑,アニメ×クイズ！笑って、頭を使うこども番組。友だちの誕生日パーティー当日に大ピンチとなった、主人公ウォンパ。ピンチ脱出のためクイズに答えろ！みんなもトライ！
札幌,2 NHKEテレ..,2026-08-07,09:20,ピタゴラミングスイッチ3🈑🈞,「ピタゴラスイッチ」＋「プログラミング」！その名も「ピタゴラミングスイッチ3」。おもしろく、楽しくあれこれ考えるうちに、プログラミング的な考え方が育まれます！
札幌,2 NHKEテレ..,2026-08-07,09:40,ピタゴラミングスイッチ4🈑🈞,ピタゴラ＋プログラミング＝「ピタゴラミングスイッチ」の第4回！「じゃがいも会議」や「タテひことヨコひこ」も登場！プログラミング的思考を育む特集番組です。
札幌,2 NHKEテレ..,2026-08-07,10:00,NHK高校講座 情報Ⅰ 始めよう！情報Ⅰ〜問題解決のチカラ〜🈑,マヂカルラブリーと日向坂46で番組スタート！舞台は宇宙船？話題の四期生・正源司陽子が野田クリスタルと地球を救う？村上は高校へ！エンド曲はOKAMOTO’Sだ！
札幌,2 NHKEテレ..,2026-08-07,10:20,NHK高校講座 家庭総合 自立ってどういうこと？🈑,生きていくために必要な知識や技術を学ぶ！それが家庭総合です。多様な人々と関わり、過去や未来に想像力を働かせながら、どんな暮らしを営んでいきたいか考えましょう。
札幌,2 NHKEテレ..,2026-08-07,10:40,NHK高校講座 総合的な探究の時間 あなたが人とつながることで何か生まれるか2🈑,総合的な探究の時間」とはいかなる学習か？を、番組独自の学習モデル、学習ノウハウと、現役高校生の探究学習の実践を通して学べる番組です。
札幌,2 NHKEテレ..,2026-08-07,11:00,NHK高校講座 体育実技 マット運動🈑,体育実技における“主体的・対話的・深い学び”とはいかなる学習か？高校講座「体育実技」は2022年度から導入されたカリキュラムに対応した番組です。
札幌,2 NHKEテレ..,2026-08-07,11:10,NHK高校講座 書道I 書はアートだ！〜書写から書道へ〜🈑,書道は個々の思いや感情を、文字を通して表現する芸術です。書の文化や歴史、多様な表現方法を学んで書の楽しさを発見します。出演：ファーストサマーウイカ
札幌,2 NHKEテレ..,2026-08-07,11:30,NHKみんなの手話（17）「趣味」🈑🈐,第17課のテーマは「趣味」です。趣味について尋ねたり、自分の趣味を伝えたりする表現を学びましょう。
札幌,2 NHKEテレ..,2026-08-07,11:55,みんなのうた「マスク・ド・カメロ」,SPアンコール／「マスク・ド・カメロ」作詞：新藤晴一、作曲：岡野昭仁、編曲：立崎優介・田中ユウスケ・PORNOGRAFFIT、うた：ポルノグラフィティ
札幌,2 NHKEテレ..,2026-08-07,12:00,チョイス＠病気になったとき「脳出血 高血圧対策で防ぐ」🈖🈑🈞,脳の血管から出血が起き、脳がダメージを受ける「脳出血」。早期発見のサインや緊急時の対処法、後遺症とリハビリの情報を紹介する。予防のための高血圧対策もお伝えする。
札幌,2 NHKEテレ..,2026-08-07,12:45,ウチのどうぶつえん 森の中で みーつけた🈖🈑,福島 いわきの水族館が10年かけて作った「森」を紹介します。動物のフンの模型があったり、ぬけがらの近くにアオダイショウがいたり、宝探しみたいな体験ができます。
札幌,2 NHKEテレ..,2026-08-07,12:55,5分であさイチ キッチングッズの復活マジック！🈑,平日朝に放送している「あさイチ」の中から暮らしに役立つ情報を5分でギュギュっとコンパクトにお伝えします。今回は、キッチングッズをピカピカに復活させるワザ。
札幌,2 NHKEテレ..,2026-08-07,13:00,NHK手話ニュース🈐,【キャスター】工藤咲子
札幌,2 NHKEテレ..,2026-08-07,13:05,名曲アルバム「なき王女のためのパヴァーヌ」ラヴェル作曲,「なき王女のためのパヴァーヌ」（管弦楽）東京フィルハーモニー交響楽団，（指揮）飯守泰次郎
札幌,2 NHKEテレ..,2026-08-07,13:10,芸能きわみ堂 野村万蔵家・狂言の最高秘曲に挑む！🈑🈞,狂言の伝統を継承する一家の挑戦をドキュメント▽29歳の野村万之丞が挑む狂言の大曲「花子（はなご）」▽還暦の野村万蔵は最高秘曲「枕物狂（まくらものぐるい）」に挑む
札幌,2 NHKEテレ..,2026-08-07,13:40,日本の話芸 三遊亭歌武蔵 落語「お菊の皿」🈖🈑🈞,三遊亭歌武蔵さんの落語「お菊の皿」をお送りします（令和8年6月28日（日）収録）
札幌,2 NHKEテレ..,2026-08-07,14:10,趣味の園芸 ドハマリ人生わたしの“ガチの園芸” 梅木あゆみさん・北海道月形町🈑,“趣味”ではなく“ガチンコ”で植物に向き合い、豊かな人生を送る人たちに迫る新企画。専業主婦からガーデナーになった北海道在住、梅木あゆみさんの暮らしを見つめる。
札幌,2 NHKEテレ..,2026-08-07,14:35,NHKみんなの手話（18）「スポーツ」🈑🈐,第18課のテーマは「スポーツ」です。スポーツに関する表現を学びましょう。
札幌,2 NHKEテレ..,2026-08-07,15:00,趣味の園芸 京も一日陽だまり屋「ひゅ〜花火！アガパンサス」🈑,客は芸術で暑さを吹き飛ばしたいという近所の画伯。コノハはアガパンサスをすすめる。長い茎の先に涼しげな青い花がたくさん咲く植物だ。空間を彩るこの花を見て画伯は…。
札幌,2 NHKEテレ..,2026-08-07,15:05,100分de名著 ブルトン“シュルレアリスム宣言”🈟（1）20世紀の芸術革命🈖🈑,第一次世界大戦中に「無意識」という存在に出会い詩や文学表現の大きな可能性を見出した詩人ブルトンは、シュルレアリスムという概念を提示し芸術に革命を引き起こす。
札幌,2 NHKEテレ..,2026-08-07,15:30,みたてるふぉーぜ ギターひこーぜ／えんそうしよーぜ／デッサンしよーぜ🈑,あるものが別の何かに見える！「見立て」で想像力を大いに刺激！国際コンクール「プリ・ジュネス」の6歳以下ノンフィクション部門でグランプリを獲得した番組の第16回。
札幌,2 NHKEテレ..,2026-08-07,15:40,ノージーのひらめき工房「おしごとであそぼう！」🈑,4〜5歳からの子どもたちに向けた工作・造形あそびの番組です。身の回りの出来事や材料をよく観察し、自分なりのひらめきで自由に作品を生み出す楽しさを伝えます。
札幌,2 NHKEテレ..,2026-08-07,15:55,ミクロワールド「海の宝石 ウミウシの秘密」🈑,顕微鏡を使って拡大していくと突然開ける意外な世界。美しく鮮明なハイビジョンテレビ顕微鏡の機能を駆使し、生物分野を中心にミクロの世界を描き出す。
札幌,2 NHKEテレ..,2026-08-07,16:00,アニメまとめPR 放送中！注目の3番組ほか🈑,4月から放送中の注目のNHKアニメ「魔入りました！入間くん 第4シリーズ」「アオアシ Season1（再放送）」「MAO」の見どころと、秋から放送の新作を紹介。
札幌,2 NHKEテレ..,2026-08-07,16:05,ダーウィン！生きものバトルマスターズ「ハートをつかめ こだわりアート対決」🈑,ダーウィンが来た！×アニメ×カードバトル！？テーマは「アート対決」。フグが海底の砂を掘って作るミステリーサークルと、ニワシドリがジャングルに築く巨大な塔に注目！
札幌,2 NHKEテレ..,2026-08-07,16:15,いないいないばあっ！ 金曜日🈑,夏をたのしむぞ！花火をしたり、やきそばをつくったり、お祭りにいったり・・・。歌もたくさん！▼うた「ワンワンパラダイス」、「バンバンザイ」など。
札幌,2 NHKEテレ..,2026-08-07,16:30,オハ！よ〜いどん 朝の会「アクション映画づくりに挑戦」 ゲスト：ママタルト🈑🈞,【夏休み・自由研究SP】朝の会「アクション映画」が好きな小学生が映画作りに挑戦！▼大問題・ママタルト大鶴肥満がドラムを演奏しながらおなやみ解決！！▼都道府県の歌
札幌,2 NHKEテレ..,2026-08-07,17:00,アニメ はなかっぱ「キンピカ王国 前編」「キンピカ王国 後編」🈑🈓,頭の上に花が咲くかっぱ「はなかっぱ」と個性豊かな仲間たち、そして謎の花「わか蘭」を狙う黒羽屋蝶兵衛一味が、緑いっぱいの「やまびこ村」で、てんやわんやの大騒ぎ！
札幌,2 NHKEテレ..,2026-08-07,17:10,The Wakey Show ベストセレクション🈑,全国のこどもたちに向け、DJウェイキーとその仲間たちが、今日一日が楽しくなるinterestingな情報をお届けするエデュテインメントショウ！
札幌,2 NHKEテレ..,2026-08-07,17:30,おかあさんといっしょ 金曜日🈑,2歳ごろから楽しめる教育エンターテインメント番組。歌・体操・人形劇・アニメなど楽しいコーナーがいっぱい！幼児の情緒や表現、言葉や身体の成長を応援します。
札幌,2 NHKEテレ..,2026-08-07,17:54,あおきいろ みんなのツバメダンス その46,子ども向けSDGs番組「あおきいろ」のテーマソング「ツバメ」のダンスミュージックビデオの1分版。今回は、全国から届いたみんなの「ツバメダンス」を紹介します！
札幌,2 NHKEテレ..,2026-08-07,17:55,アニメ ざんねんないきもの事典🈑,ユーモラスで意外な生きものの生態を紹介し、話題となった児童書がショートアニメに！個性派クリエーター陣が歌や笑いをまじえて描き出す！【声】玄田哲章、日髙のり子
札幌,2 NHKEテレ..,2026-08-07,18:00,第108回全国高校野球選手権大会 第3日🈕🈑,第3試合「立命館宇治」（京都）対「有明」（熊本） 第4試合「立正大淞南」（島根）対「長崎日大高」（長崎） ※副音声は場内音声
札幌,2 NHKEテレ..,2026-08-07,19:30,ギョギョッとサカナ★スター 超感覚魚スペシャル🈖🈑,鋭い五感や、五感を上回る「超感覚」をもつ魚を調査。並外れた嗅覚をもつ怪魚や南米アマゾンの発電魚など驚きの超感覚魚が登場。「ダーウィンが来た！」とのコラボも実現。
札幌,2 NHKEテレ..,2026-08-07,20:30,ダーウィン！生きものバトルマスターズ「ガブガブッ！アゴキング対決」🈑,ダーウィンが来た！×アニメ×カードバトル！？テーマは「アゴキング対決」。最強肉食恐竜ティラノサウルスのかむ力を実験で検証。さらにクワガタの怪力アゴも測定する！
札幌,2 NHKEテレ..,2026-08-07,20:40,第108回全国高校野球選手権大会 第3日🈕🈑,第4試合「立正大淞南」（島根）対「長崎日大高」（長崎） ※副音声は場内音声 【第4試合】解説…山口太輔，アナウンサー…筒井亮太郎 〜甲子園球場から中継〜
札幌,2 NHKEテレ..,2026-08-07,20:44,サブチャンネル切り替え方法のご案内,サブチャンネルで放送している番組をご覧になるには、リモコンの「選局」ボタンや「チャンネル」ボタンの上側を押してください。
札幌,2 NHKEテレ..,2026-08-07,20:45,NHK手話ニュース845🈐,1日の国内外の出来事や最新のニュースを手話や映像でお伝えします。
札幌,2 NHKEテレ..,2026-08-07,21:00,芸能きわみ堂 市川團子が挑む！スーパー歌舞伎「もののけ姫」🈑,この夏、若手人気俳優・市川團子が挑むスーパー歌舞伎の新作「もののけ姫」、そして祖父猿翁への熱い思い！共演の市川笑三郎、中村壱太郎、中村時蔵らが團子の魅力を語る。
札幌,2 NHKEテレ..,2026-08-07,21:30,3か月でマスターする世界史 選（6）モンゴル拡大 東西の統一🈖🈑,今回はモンゴル帝国。なぜ、モンゴルは、ユーラシアの東西を統一する空前の大帝国を築くことができたのか？そこには、武力だけに頼らない、驚きの戦略があった！
札幌,2 NHKEテレ..,2026-08-07,22:00,眠れぬ夜は AIさんと 財前直見さんとお悩みに答えます🈖🈑,あしたを元気にするお悩み相談。ゲストは財前直見さん。地元大分に移住し、自然豊かな暮らしを送る財前さんが年齢の重ね方や移住に不安を抱く相談者の悩みに寄り添います。
札幌,2 NHKEテレ..,2026-08-07,22:30,ネコメンタリー 猫も、杓子（しゃくし）も。 選 麻見和史とるう太🈖🈑,警察を舞台とするミステリーの名手と、マイペースの愛猫るう太との静かな日々。「今は独身」と語る作家の胸中、そして最新作にかける思いとは？エッセイの朗読は鈴木浩介。
札幌,2 NHKEテレ..,2026-08-07,23:00,ドキュランドへようこそ「娘たちのために ネパール内戦 性暴力の告発」🈔🈑🈞,1996年から10年間続いたネパールの内戦。自身のトラウマを乗り越えて当時の女性たちへの性暴力の実態を訴え、調査と名誉回復、加害者の処罰を求めて闘う被害者の姿。
札幌,2 NHKEテレ..,2026-08-07,23:50,ナンブンノイチ（22）1800分の1のヒトって？登山で遭難した人🈑,〇〇な人は、日本人の何人にひとり？数字をもとに現代をひも解く5分のドキュメント。今回は登山で遭難した人。思い込みが引き起こした6日間におよぶ遭難と奇跡の生還劇。
札幌,2 NHKEテレ..,2026-08-07,23:55,Eテレ2355 金曜日🈑,きょうの終わりにほっとひといき。『2355』は、見ると気持ちよくリラックスできる、おやすみ前にぴったりの5分番組です
札幌,3 NHK総合1..,2026-08-07,05:00,NHKニュース おはよう日本 写真加工アプリ「SNOW」に措置命令,▼睡眠時無呼吸症候群で事故か▼石川 能登半島地震で破損 被災レンズを次世代へ▼大阪 誰もが楽しめる服売り場 ほか
札幌,3 NHK総合1..,2026-08-07,06:00,NHKニュース おはよう日本 台風13号 気になる進路は,▼福岡県議会の海外視察 3年間で2億6000万円余▼Jリーグ開幕 秋春制の背景は▼プロ野球 原爆投下の日に「ピースナイター」 ほか
札幌,3 NHK総合1..,2026-08-07,06:30,NHKニュース おはよう日本 熊本地震 住まいの再建どうする🈑,▼地震で検索増加のワードは▼住まいの再建どうする▼原油高 暮らしへの影響  ほか
札幌,3 NHK総合1..,2026-08-07,07:00,NHKニュース おはよう日本 台風13号 気になる進路は🈑,▼熊本地震 医療のニーズは▼住まいの再建どうする▼ことしの新米どうなる▼写真加工アプリ「SNOW」に措置命令▼プロ野球 ほか
札幌,3 NHK総合1..,2026-08-07,07:45,NHKニュース おはよう北海道 ▽子どもの熱中症に注意 気をつけるポイントは,平日の朝は「おはよう北海道」！ ▽道内最新ニュース ▽特集は子どもの熱中症予防について ▽気象情報
札幌,3 NHK総合1..,2026-08-07,08:00,【連続テレビ小説】風、薫る（95）第19週「黎明（れいめい）の翼」🈖🈑,感染が収束したことを喜ぶりん（見上愛）と直美（上坂樹里）。直美の本音も知った黒川（平埜生成）は、りんにある提案をする。
札幌,3 NHK総合1..,2026-08-07,08:15,第108回全国高校野球選手権大会 第3日🈕🈑,第1試合「東海大甲府」（山梨）対「鶴岡東」（山形） ※副音声は場内音声 【第1試合】解説…坂口裕之，アナウンサー…池野健 〜甲子園球場から中継〜
札幌,3 NHK総合1..,2026-08-07,10:30,おとなの、中部旅。 富山🈑,俳優・モデルの菊池亜希子さん、43歳が中部の旅に出る。目指すは富山。年を重ねたからこそわかること、見える景色、しみる味とは…？「おとなのための中部紀行」。
札幌,3 NHK総合1..,2026-08-07,10:55,みんなのうた「マスク・ド・カメロ」,SPアンコール／「マスク・ド・カメロ」作詞：新藤晴一、作曲：岡野昭仁、編曲：立崎優介・田中ユウスケ・PORNOGRAFFIT、うた：ポルノグラフィティ
札幌,3 NHK総合1..,2026-08-07,11:00,ニュース・気象情報🈑,
札幌,3 NHK総合1..,2026-08-07,11:20,ダーウィンが来た！10min． 目指せ！最速ハンター チーター子育てのヒミツ🈑,「ダーウィンが来た！」の名作を10分に凝縮。地上最速の名ハンター・チーター。子育てに密着すると、我が子を狙うハイエナに、母親が獲物をプレゼント！一体なぜ！？
札幌,3 NHK総合1..,2026-08-07,11:30,明日をまもるナビ 夏の特別編（200）水難事故のハテナ🈖🈑🈞,猛暑が続く夏に、海や川で毎年起きる痛ましい水難事故。自分や大切な人をどう守る？タレントの杉浦太陽さんが、実際に体験しながら謎を解き明かす、最新情報満載の特別編！
札幌,3 NHK総合1..,2026-08-07,11:54,気象情報,
札幌,3 NHK総合1..,2026-08-07,11:57,気象情報（北海道）,
札幌,3 NHK総合1..,2026-08-07,12:00,ニュース🈑,【キャスター】利根川真也
札幌,3 NHK総合1..,2026-08-07,12:25,ニュース（北海道）,
札幌,3 NHK総合1..,2026-08-07,12:30,【連続テレビ小説】ひよっこ（5）「お父ちゃんが帰ってくる！」🈖🈑,実（沢村一樹）がそろった楽しい食事が終わった後、眠れないみね子（有村架純）はつい家計についての話を聞いてしまう。気づいた実はみね子を会話に参加させるが…。
札幌,3 NHK総合1..,2026-08-07,12:45,【連続テレビ小説】風、薫る（95）第19週「黎明（れいめい）の翼」🈖🈑🈞,感染が収束したことを喜ぶりん（見上愛）と直美（上坂樹里）。直美の本音も知った黒川（平埜生成）は、りんにある提案をする。
札幌,3 NHK総合1..,2026-08-07,13:00,ニュース🈑,
札幌,3 NHK総合1..,2026-08-07,13:10,100カメ「東海道新幹線」PR,100カメ「東海道新幹線 世界屈指の高速鉄道に潜入！」放送は、8月11日（火・祝）夜9時30分〜。MCオードリー（若林正恭／春日俊彰）
札幌,3 NHK総合1..,2026-08-07,13:11,世界で開け！ひみつのドアーズ スペイン特集の見どころ一挙公開,スペイン特集の見どころを一挙公開！近い将来、平均寿命が世界一になると言われるスペインで健康長寿の秘けつを深掘り！さらにサグラダ・ファミリアの謎に伊野尾慧が迫る！
札幌,3 NHK総合1..,2026-08-07,13:12,NHK夏の音楽祭 うたであえたら 2026 二宮和也インタビュー＆メッセージ募集,8月15日（土）お盆の夜にお送りする新たな音楽特番「NHK夏の音楽祭 うたであえたら 2026」司会・二宮和也さんインタビュー。リクエストやメッセージを募集中！
札幌,3 NHK総合1..,2026-08-07,13:15,第108回全国高校野球選手権大会 第3日🈕🈑,第2試合「八幡商」（滋賀）対「高崎健康福祉大高崎」（群馬）第3試合「立命館宇治」（京都）対「有明」（熊本） ※副音声は場内音声
札幌,3 NHK総合1..,2026-08-07,18:00,ニュース🈔🈑,
札幌,3 NHK総合1..,2026-08-07,18:10,ほっとニュース北海道▽江別強盗致死事件判決 ▽F激闘＆コンサ開幕🈑,江別大学生強盗致死事件判決へ▽「ほっとBiz＆World」北海道の経済・国際ニュースを記者が分かりやすく解説▽日ハム情報▽コンサドーレ開幕戦を前に
札幌,3 NHK総合1..,2026-08-07,18:45,ほっとニュース道央いぶりDAYひだか▽札幌で恐竜の世界へティラノサウルス展ほか🈑,夏休みにおすすめ！札幌市青少年科学館から中継。日本初公開の骨格模型などを紹介▽石狩・後志・空知・胆振・日高のニュースや話題▽気象予報士が天気を詳しく解説
札幌,3 NHK総合1..,2026-08-07,19:00,NHKニュース7🈔🈑,30分できょうが分かる 日本、そして世界の今と“これから”を読み解く確かな情報を届けます。 【キャスター】今井翔馬，森下絵理香，【気象キャスター】近藤奈央
札幌,3 NHK総合1..,2026-08-07,19:30,第108回全国高校野球選手権大会 第3日🈕🈑,第4試合「立正大淞南」（島根）対「長崎日大高」（長崎） ※副音声は場内音声 【第4試合】解説…山口太輔，アナウンサー…筒井亮太郎 〜甲子園球場から中継〜
