放送エリア,放送局,放送日,放送時間,番組名,番組概要
札幌,2 NHKEテレ..,2026-08-03,09:00,キラキラムチュー（23）“裁縫＆ピアノ”が宝物🈑,苦しいときの心の支えは“裁縫＆ピアノ”という早苗さん。ザワザワした音や人との接触が苦手だけど家族や学校のサポートで、できることを増やしたいと挑戦する中学1年生。
札幌,2 NHKEテレ..,2026-08-03,09:30,NHK for School 通信 夏休み！NfSで自然と触れ合おう🈑🈞,学校でも家庭でも！子どもたちの学びを支えるNHK for Schoolが大活躍！今回は、夏休みにぴったりな、自然と触れ合う機会を作るNfS番組の活用法を特集！
札幌,2 NHKEテレ..,2026-08-03,09:45,ミクロワールド「光を放つ ウミホタルの秘密」🈑,顕微鏡を使って拡大していくと突然開ける意外な世界。今回は「ウミホタル」。ウミホタルがはき出す物質が、水中の酸素と反応して発光。
札幌,2 NHKEテレ..,2026-08-03,09:50,アニメまとめPR 放送中！注目の3番組ほか🈑,4月から放送中の注目のNHKアニメ「魔入りました！入間くん 第4シリーズ」「アオアシ Season1（再放送）」「MAO」の見どころと、秋から放送の新作を紹介。
札幌,2 NHKEテレ..,2026-08-03,09:55,あしたは8月6日じゃけぇねPR🈑,【放送】Eテレ8月5日（水）よる10時…広島・原爆の日の前夜に、全国から届く「平和の声」に耳をすませる「あしたは8月6日じゃけぇね」。今年も放送します。
札幌,2 NHKEテレ..,2026-08-03,10:00,NHK高校講座 簿記 はじめよう 簿記！〜資産・負債・純資産〜🈑,商店を模したスタジオセットで簿記の基本を楽しく、わかりやすく解説していく番組です。今回は簿記の基本用語である資産・負債・純資産について学んでいきます。
札幌,2 NHKEテレ..,2026-08-03,10:20,NHK高校講座 簿記 財産はいくらある？〜貸借対照表〜🈑,商店を模したスタジオセットで簿記の基本を楽しく、わかりやすく解説していく番組です。今回は貸借対照表について学んでいきます。
札幌,2 NHKEテレ..,2026-08-03,10:40,NHK高校講座 地理探究 地理的な探究をしよう！🈑,世界の地理を探究！謎解きクリエイター松丸亮吾が「お菓子」を切り口に探究！お菓子から見えてくる地球規模の課題とは？高校生とのかけ合いもお楽しみに！
札幌,2 NHKEテレ..,2026-08-03,11:00,アクティブ10 マスと！ 確率🈑,SASUKEの音楽にのせて送る新感覚・数学番組！日常生活で起きる出来事をテーマに、数学的に考える楽しさを感じもらうことがねらい。今回のテーマは「確率」。
札幌,2 NHKEテレ..,2026-08-03,11:10,会話が続く！リアル旅英語（49）メキシコ料理店「ハッピーアワーについて聞く」,海外旅行で耳にする「リアルな英語」を聞き取るためのリスニング実践講座。アメリカのロサンゼルスを旅行するときに出会う、様々な会話の場面を紹介します。
札幌,2 NHKEテレ..,2026-08-03,11:20,5分であさイチ キッチングッズの復活マジック！🈑,平日朝に放送している「あさイチ」の中から暮らしに役立つ情報を5分でギュギュっとコンパクトにお伝えします。今回は、キッチングッズをピカピカに復活させるワザ。
札幌,2 NHKEテレ..,2026-08-03,11:25,きょうの料理ビギナーズ 食感を堪能 きゅうり🈑,みずみずしくて食感がよいきゅうり。鮮やかな緑色は夏の食卓にぴったりです。魚と合わせた食べごたえのあるおかずや、さっぱりとした甘酢漬けで味わいましょう。
札幌,2 NHKEテレ..,2026-08-03,11:30,きょうの料理「山本ゆりのボリュームたっぷり！おうち麺」アボカド明太カルボうどん🈑,人気料理研究家・山本ゆりさんが、おすすめの麺レシピをご紹介。主食にも主菜にもなり、一皿で大満足！夏のランチに大活躍のボリュームたっぷり麺料理を教えていただく。
札幌,2 NHKEテレ..,2026-08-03,11:55,365日の献立日記「豚肉のくずたたき」🈑,毎日のごはん作りの悩みを解決する献立をほっとする映像で紹介。昭和の名優、沢村貞子さんが26年半続けた献立日記をもとに、フードスタイリスト飯島奈美さんが料理する。
札幌,2 NHKEテレ..,2026-08-03,12:00,きょうの健康 尿のトラブル タイプ別徹底対策「夜間頻尿」🈖🈑🈞,寝ているときにトイレに行きたくなって何度も目が覚めてしまう夜間頻尿は3つのタイプに分けられる。自分がどのタイプか見分ける方法とともに、タイプ別の対策を紹介する。
札幌,2 NHKEテレ..,2026-08-03,12:15,明日から使える プロの食材術 🈡（9）総集編🈖🈑🈞,すぐに試してみたくなる意外な食材の下ごしらえ方法のオンパレード。ひと手間で味がアップ、捨てていたアレが絶品に。など食物学の専門家と料理人が教える驚きの技の数々。
札幌,2 NHKEテレ..,2026-08-03,12:45,みんなのうた「マスク・ド・カメロ」,SPアンコール／「マスク・ド・カメロ」作詞：新藤晴一、作曲：岡野昭仁、編曲：立崎優介・田中ユウスケ・PORNOGRAFFIT、うた：ポルノグラフィティ
札幌,2 NHKEテレ..,2026-08-03,12:50,視点・論点 中高年の“推し活” 幸福とリスクの表裏🈑,“推し活”が中高年の間で広がっている。50代以上の女性を対象にした調査では半数近い人が「推しがいる、ある」と回答した。推し活が広がる背景とリスクについて考える。
札幌,2 NHKEテレ..,2026-08-03,13:00,NHK手話ニュース🈐,【キャスター】工藤咲子
札幌,2 NHKEテレ..,2026-08-03,13:05,名曲アルバム「“ペール・ギュント”から“朝”」グリーグ作曲,「“ペール・ギュント”から“朝”」（管弦楽）東京フィルハーモニー交響楽団，（指揮）矢崎彦太郎
札幌,2 NHKEテレ..,2026-08-03,13:10,ドキュランドへようこそ▽なぜ父は殺された少年ジャーナリストが見たケニア現実🈔🈑🈞,ジャーナリストを志すケニアの少年が、野生動物保護区で父を射殺した犯人を突き止めようと取材を始める。事件の真相は植民地時代の歴史や地域の環境問題と深く関係していた
札幌,2 NHKEテレ..,2026-08-03,14:00,クラシックTV「ピアノvs．バイオリン」🈑🈞,「音楽で競い合うならこういうのがイイ！」新感覚音楽バトル企画！審査員はアンガールズ田中卓志とMC鈴木愛理！？「月の光」「ヴォカリーズ」など美しい名曲の数々
札幌,2 NHKEテレ..,2026-08-03,14:30,ハートネットTV「相模原殺傷事件から10年」 奪われなかったもの🈖🈑🈞,相模原殺傷事件から10年。傷ついた当事者たちはその後をどう生きてきたのか。家族や支援者と重ねた日々の中に「奪われなかったもの」を探る、それぞれの10年の記録。
札幌,2 NHKEテレ..,2026-08-03,15:00,ハートネットTV「相模原殺傷事件から10年」“ともに生きる”を考える🈖🈑🈞,相模原殺傷事件から10年。障害のある人や家族・支援者ら300人に実施したアンケートと全国の先進的な取り組みから、「ともに生きる社会」の現在地を見つめる。
札幌,2 NHKEテレ..,2026-08-03,15:30,ゴー！ゴー！キッチン戦隊クックルン「軌跡の価値は（4）」🈑🈓🈞,アニメと実写が連動する食育エンターテインメント番組。ヨモギ・クリン・マメコは父の肉体を魔法使いに乗っ取られたうえ、地球侵攻作戦を進める宇宙怪人たちと戦うことに。
札幌,2 NHKEテレ..,2026-08-03,15:55,あしたは8月6日じゃけぇねPR🈑,【放送】Eテレ8月5日（水）よる10時…広島・原爆の日の前夜に、全国から届く「平和の声」に耳をすませる「あしたは8月6日じゃけぇね」。今年も放送します。
札幌,2 NHKEテレ..,2026-08-03,16:00,第93回NHK全国学校音楽コンクール ことしも！NコンMV部門 誰でも何人でも🈑,誰でも・どこからでも！合唱動画でNコンに参加できるミュージックビデオ部門、エントリー受付中！去年のステキなMVをたっぷりご紹介します。ナレーション：梶裕貴
札幌,2 NHKEテレ..,2026-08-03,16:05,いじめのキョウカイ線「いじりといじめ」🈑,サッカー部の仲間同士での「いじり」が広がり、やがて本人を傷つけていたことが明らかに。いつ、どこに「いじり」と「いじめ」のキョウカイ線があったのかドラマで考える。
札幌,2 NHKEテレ..,2026-08-03,16:15,いないいないばあっ！ 月曜日🈑,「ねこねこしゃんしゃん」、「かんぱーい！！」、「ブルンブルンバン！」。たくさん歌をうたうよ。みんなも踊ってね。▼ピカピカブ〜！、▼童謡「きんぎょのひるね」など。
札幌,2 NHKEテレ..,2026-08-03,16:30,おとうさんといっしょ「いっしょにあそうぼうスペシャル」🈑,蒸気機関車D103が自慢の「レオレオ駅」でシュッシュ・ポッポ・ゆめ・まさとも・パンタン駅長・どんぐーが歌ったり踊ったり大活躍。みんなで新しい遊びを見つけよう！！
札幌,2 NHKEテレ..,2026-08-03,17:00,アニメ はなかっぱ「電気かじり猫のニャンタロ」「なないろ はなかっぱ」🈑🈓,頭の上に花が咲くかっぱ「はなかっぱ」と個性豊かな仲間たち、そして謎の花「わか蘭」を狙う黒羽屋蝶兵衛一味が、緑いっぱいの「やまびこ村」で、てんやわんやの大騒ぎ！
札幌,2 NHKEテレ..,2026-08-03,17:10,The Wakey Show ベストセレクション🈑,全国のこどもたちに向け、DJウェイキーとその仲間たちが、今日一日が楽しくなるinterestingな情報をお届けするエデュテインメントショウ！
札幌,2 NHKEテレ..,2026-08-03,17:30,おかあさんといっしょ 月曜日🈑,2歳ごろから楽しめる教育エンターテインメント番組。歌・体操・人形劇・アニメなど楽しいコーナーがいっぱい！幼児の情緒や表現、言葉や身体の成長を応援します。
札幌,2 NHKEテレ..,2026-08-03,17:54,あおきいろ ツバメ 山梨バージョン,子ども向けSDGs番組「あおきいろ」のテーマソング「ツバメ」のダンスミュージックビデオの1分版。今回は、山梨のみなさんの「ツバメダンス」を紹介します！
札幌,2 NHKEテレ..,2026-08-03,17:55,アニメ ざんねんないきもの事典🈑,ユーモラスで意外な生きものの生態を紹介し、話題となった児童書がショートアニメに！個性派クリエーター陣が歌や笑いをまじえて描き出す！【声】玄田哲章、日髙のり子
札幌,2 NHKEテレ..,2026-08-03,18:00,アニメ ひつじのショーン「オシャレは足から」ほか🈑,牧場で暮らすひつじのショーンと仲間たちが繰り広げるドタバタコメディ。セリフを使わず、表情や音楽、効果音だけで表現するイギリスのストップモーションアニメ。
札幌,2 NHKEテレ..,2026-08-03,18:20,アニメまとめPR 放送中！注目の3番組ほか🈑,4月から放送中の注目のNHKアニメ「魔入りました！入間くん 第4シリーズ」「アオアシ Season1（再放送）」「MAO」の見どころと、秋から放送の新作を紹介。
札幌,2 NHKEテレ..,2026-08-03,18:25,みいつけた！ 月曜日🈑,4歳ごろから楽しみながら学べる教育的エンターテインメント番組。友達と遊ぶ楽しさ、命の不思議、できる喜び等さまざまな「発見」を通して楽しむことができる番組です。
札幌,2 NHKEテレ..,2026-08-03,18:40,ピタゴラスイッチ▽くずれないようにつむ🈑,世の中をピタゴラらしいユニークな見方で伝えます！今回の人形劇は、地下ゴラスイッチ。テーマは「くずれないようにつむ」のまき。「建設装置」も登場します。
札幌,2 NHKEテレ..,2026-08-03,18:50,アニメ 忍たま乱太郎「八方斎の声変わりの段」🈑,乱太郎・きり丸・しんべヱは、忍術学園で学ぶ忍者のたまご「忍たま」。ユニークな先生や仲間たちと、明るく・たのしく・ゆかいな毎日がくり広げられる。
札幌,2 NHKEテレ..,2026-08-03,19:00,出川哲朗のクイズほぉ〜スクール QuizKnockが出題！盆おどりのヒミツ🈑,QuizKnockからの挑戦状！ アニソンでJPOPで、はたまた30夜以上も踊り続ける盆踊りがある？！ 出川隊長、加藤諒、髙木菜那、木村優来が盆踊りの謎に迫る。
札幌,2 NHKEテレ..,2026-08-03,19:30,偉人の年収 How much？ 戦国武将 豊臣秀長🈖🈑,教科書に載るような偉人たちはいくら稼いでいたの？お金を切り口に半生をたどると、偉人の生き方や人生観が見えてくる！大河ドラマ『豊臣兄弟！』で人気の豊臣秀長が登場！
札幌,2 NHKEテレ..,2026-08-03,20:00,ハートネットTV 選 戦後80年 生死を分かつ“塀”〜精神障害者たちの戦争〜🈖🈑,戦時下、精神科病院では多くの患者が餓死した。当時、大好きだったいとこが入院したという80代の作家。従姉の足跡をたどる旅から“塀”の中を生きた患者たちの戦争に迫る
札幌,2 NHKEテレ..,2026-08-03,20:30,きょうの健康 選 これで解消！耳の不快な症状「外耳炎」🈖🈑,耳の穴から鼓膜まで続く外耳道などに痛みやかゆみが起こる外耳炎。原因の多くは、耳掃除のときにできた小さな傷から侵入した細菌。外耳炎の治療法や正しい耳のケアを紹介。
札幌,2 NHKEテレ..,2026-08-03,20:45,NHK手話ニュース845🈐,1日の国内外の出来事や最新のニュースを手話や映像でお伝えします。
札幌,2 NHKEテレ..,2026-08-03,21:00,きょうの料理「無理しない日の夏ごはん」 レンジ酢豚🈑,簡単なのにおいしくて、台所に立つのが楽しくなるような夏向きの料理をご紹介。1日目は渡辺あきこさんの、ひと夏じゅう頼れるレシピです。
札幌,2 NHKEテレ..,2026-08-03,21:25,きょうの料理ビギナーズ 食べごたえ抜群！なす🈑,夏野菜を使って、いつもとはちょっと違うとっておきのおかずにチャレンジしましょう。トップはなす。相性のよい油で揚げたり炒めたりすると、コクが出てなめらかな食感に！
札幌,2 NHKEテレ..,2026-08-03,21:30,明日から使える あかるい終活 🈟（1）家族でエンディングノート🈖🈑,みなさん、終活ってやっていますか？終活は自分の生きてきた価値を正しく後世へ伝えるもの。番組では毎回エンディングノートに書くべきことをわかりやすく伝えます。
札幌,2 NHKEテレ..,2026-08-03,22:00,グレーテルのかまど 広島のクリームぜんざい🈖🈑,広島のソウルスイーツ、クリームぜんざい。あんこ風味の氷菓子で、味わいはアイスクリームでも、かき氷でもない！いったいどんな味？ヘンゼルも謎を解き明かすべく挑戦！
札幌,2 NHKEテレ..,2026-08-03,22:25,100分de名著 ブルトン“シュルレアリスム宣言”🈟（1）20世紀の芸術革命🈖🈑,第一次世界大戦中に「無意識」という存在に出会い詩や文学表現の大きな可能性を見出した詩人ブルトンは、シュルレアリスムという概念を提示し芸術に革命を引き起こす。
札幌,2 NHKEテレ..,2026-08-03,22:50,こころの時代 ファンタジーに秘められた宗教（5）『ハリー・ポッター』🈑,架空の物語でありながら現実を照らし、私たちの夢や希望、苦しみや哀しみに寄り添うファンタジーの名作。そこに秘められたメッセージを宗教を手掛かりに探る6回シリーズ。
札幌,2 NHKEテレ..,2026-08-03,23:50,5分でみんなの手話（9）食べ物・飲み物🈑🈐,今回のテーマは「食べ物・飲み物」です。会話を通して、すぐに使える手話表現を学びましょう。
札幌,2 NHKEテレ..,2026-08-03,23:55,Eテレ2355 月曜日🈑,きょうの終わりにほっとひといき。『2355』は、見ると気持ちよくリラックスできる、おやすみ前にぴったりの5分番組です
札幌,3 NHK総合1..,2026-08-03,05:00,NHKニュース おはよう日本 日米協調介入5月から調整,▼日米協調介入5月から調整▼ゴルフ全英女子 日本選手優勝は▼赤間硯を次世代に〜山口▼羽田 荷物預け入れ30分前に▼“被爆クスノキ”高校生の思い〜名古屋
札幌,3 NHK総合1..,2026-08-03,06:00,NHKニュース おはよう日本 熊本市など酷暑日予想▼日米協調介入詳報,▼熊本市など酷暑日予想▼車中泊で死亡 関連死どう防ぐ▼ホテルなどへ2次避難受け付けへ▼台風13号▼日米協調介入5月から調整▼ゴルフ全英女子オープン 桑木志帆優勝
札幌,3 NHK総合1..,2026-08-03,06:30,NHKニュース おはよう日本 熊本市など酷暑日予想▼円安で日米声明へ🈑,▼熊本市など酷暑日予想▼車中泊で死亡 関連死どう防ぐ▼ホテルなどへ2次避難受け付けへ▼心のケアは▼サプライチェーン影響は▼台風13号▼円安是正で日米共同声明へ
札幌,3 NHK総合1..,2026-08-03,07:00,NHKニュース おはよう日本 熊本市など酷暑日予想▼医療支援の最前線🈑,▼熊本市など酷暑日予想▼車中泊で死亡 関連死どう防ぐ▼ホテルなどへ2次避難受け付けへ▼心のケアは▼DMAT医療支援の最前線▼台風13号▼日米協調介入5月から調整
札幌,3 NHK総合1..,2026-08-03,07:45,NHKニュース おはよう北海道 ▽日本ハムファイターズ 先発投手陣復調のカギ,平日の朝は「おはよう北海道」！▽道内最新ニュース▽特集▽気象情報
札幌,3 NHK総合1..,2026-08-03,08:00,【連続テレビ小説】風、薫る（91）第19週「黎明（れいめい）の翼」🈖🈑,りん（見上愛）は医師の黒川（平埜生成）から、新潟の村で赤痢が発生したと報告を受ける。黒川から同行してほしいとお願いされたりんは…
札幌,3 NHK総合1..,2026-08-03,08:15,あさイチ 熊本地震被災地のいま▼戦後81年「食」からたどる戦争の記憶🈑,太平洋戦争下で、人々はどのような食生活を送っていたのか。戦後81年となり戦争を知る世代が少なくなる今、戦時中や戦後の思い出の「食」に注目。「食」から戦争を考える
札幌,3 NHK総合1..,2026-08-03,09:55,みんなの体操🈖🈑,【出演】鈴木大輔，吉江晴菜，福島波奈，森山雅斗
札幌,3 NHK総合1..,2026-08-03,10:00,ニュース・気象情報🈑,
札幌,3 NHK総合1..,2026-08-03,10:05,キャッチ！世界のトップニュース 東南アジアで広がる特殊詐欺拠点🈔🈑,【世界の現場から】特殊詐欺の一大拠点となっている東南アジア カンボジアと東ティモールで現地取材 ▽イラン▽ウクライナ▽スイス キャスター：横川浩士・川口由梨香
札幌,3 NHK総合1..,2026-08-03,10:55,みんなのうた「マスク・ド・カメロ」,SPアンコール／「マスク・ド・カメロ」作詞：新藤晴一、作曲：岡野昭仁、編曲：立崎優介・田中ユウスケ・PORNOGRAFFIT、うた：ポルノグラフィティ
札幌,3 NHK総合1..,2026-08-03,11:00,ニュース・気象情報🈑,
札幌,3 NHK総合1..,2026-08-03,11:05,グレーテルのかまど“パンどろぼう”のぼうしパン🈖🈑🈞,大人気絵本『パンどろぼう』に登場する“ぼうしパン”は高知のご当地パン。作者柴田ケイコさんも大好きな、かわいいリボンをつけたぼうしパン作りに、ヘンゼルも挑戦！
札幌,3 NHK総合1..,2026-08-03,11:30,テレビ体操🈑,【出演】鈴木大輔，能條貴大，我喜屋佑衣，福島波奈，杉井勇介，森山雅斗
札幌,3 NHK総合1..,2026-08-03,11:35,ワンポイント手話（11）施設 建物🈐※字幕スーパー,初歩的な手話の単語を25回に分けて紹介します。最終的には手話で簡単な自己紹介をできるのが目標です。駅、銀行、郵便局など、施設や場所を表す手話を学習します。
札幌,3 NHK総合1..,2026-08-03,11:40,さわやか自然百景10min．（1）青森 津軽平野と岩木川🈑,今回の舞台は、青森県の津軽平野とそこを流れる岩木川。春、平野に点在する湖沼では渡りの途中の水鳥が羽を休め、岩木川下流のヨシ原では鳥たちが子育ての準備を始める。
札幌,3 NHK総合1..,2026-08-03,11:50,NHKスペシャルPR 無言の証言者 原爆ドームが背負う“戦争”,NHKスペシャルの見どころをギュギュっとまとめてお伝えするPR番組。今回は8月6日放送の『無言の証言者 原爆ドームが背負う“戦争”』。
札幌,3 NHK総合1..,2026-08-03,11:51,しあわせは食べて寝て待て〜早春の養生編〜事前PR🈑,「しあわせは食べて寝て待て」の特別編となる「早春の特別編」がどんな物語か、2分で見どころ紹介します。
札幌,3 NHK総合1..,2026-08-03,11:53,気象情報,
札幌,3 NHK総合1..,2026-08-03,11:56,気象情報（北海道）,
札幌,3 NHK総合1..,2026-08-03,11:59,緊急警報試験信号,
札幌,3 NHK総合1..,2026-08-03,12:00,ニュース🈑,【キャスター】合原明子
札幌,3 NHK総合1..,2026-08-03,12:15,ニュース（北海道）,
札幌,3 NHK総合1..,2026-08-03,12:20,みみより！解説 災害時に注意 必ず広がるデマ情報🈑,熊本県で震度7を観測した地震ではSNSで根拠のないデマ情報が拡散されています。過去の調査からわかったデマ情報の傾向やだまされないための心がけについて解説します。
